u,v,metres
22592,24075,31.494
22593,22592,37.355
22593,24075,54.520
22594,22599,896.705
22595,90763,10.795
22595,90766,47.356
22596,32546,895.119
22597,22595,39.798
22597,90766,63.722
22598,22600,33.588
22599,23333,172.359
22600,97219,233.853
22601,22602,8.628
22601,134977,2861.903
22602,22601,8.628
22602,22603,2641.935
22603,22602,2641.935
22603,22604,9.340
22604,22603,9.340
22604,22605,418.992
22605,22604,418.992
22605,22606,8.714
22606,21117,4010.035
22606,22605,8.714
22607,93291,4486.074
22608,20872,21.108
22608,22609,14.267
22609,22608,14.267
22609,134976,541.696
22610,20872,458.434
22610,22612,26.996
22611,21127,1483.570
22611,22613,14.482
22612,21128,74.384
22612,22610,26.996
22613,21129,15.709
22613,22611,14.482
22614,95558,456.981
22615,21118,6070.311
22615,22616,6.704
22616,20929,16.985
22616,22615,6.704
22617,57640,1889.235
22618,22617,12.437
22619,63074,86.365
22620,169439,114.888
22621,22620,202.147
22622,149996,194.683
22623,82915,76.548
22624,58699,2514.094
22624,135087,424.693
22625,36497,24795.027
22625,79996,1299.390
22625,183927,10.400
22626,2946,2663.866
22626,21535,327.603
22627,23383,12.683
22627,25544,901.218
22628,22629,6.567
22628,23385,2359.512
22629,22628,6.567
22629,25547,5641.212
22630,22631,712.287
22630,53723,12280.123
22630,55477,24552.807
22631,736,2907.861
22631,22630,712.287
22632,736,2088.254
22632,53812,17152.360
22633,736,4541.161
22633,22634,23774.093
22634,22633,23774.093
22634,54062,13250.612
22635,22636,66.995
22635,41293,83.512
22635,48383,90.678
22636,22635,66.995
22636,48383,110.759
22636,54330,3894.374
22637,67879,12.157
22637,67883,1040.351
22638,156419,184.868
22639,21911,904.262
22640,96269,776.128
22640,96357,1382.113
22641,22642,196.432
22641,84803,18.056
22642,22641,196.432
22642,22643,622.151
22643,22642,622.151
22643,142020,684.379
22644,43986,11996.560
22644,142019,1182.460
22645,111063,4510.702
22646,41767,435.897
22646,133750,763.516
22647,42534,379.864
22648,43607,166.673
22649,14332,25.853
22650,44898,1902.469
22650,52526,2927.997
22651,22652,101.751
22651,44902,6846.399
22652,22651,101.751
22652,52528,6627.421
22653,22654,994.446
22653,52529,12674.846
22654,22653,994.446
22654,58757,693.382
22655,70980,564.091
22655,70984,485.717
22656,22657,53.118
22657,122410,229.877
22658,4087,13929.489
22658,21809,12466.556
22659,22660,855.262
22659,100542,6.379
22660,22659,855.262
22660,29217,162.339
22661,22662,403.906
22661,38853,92.581
22662,22661,403.906
22662,22663,11253.023
22663,22662,11253.023
22663,26020,3494.368
22664,22665,13908.593
22664,26021,2504.139
22665,22664,13908.593
22665,22666,30.416
22666,22665,30.416
22666,22667,3161.461
22667,22666,3161.461
22667,22668,12292.905
22668,22667,12292.905
22668,22669,23.318
22669,22214,4471.846
22669,22668,23.318
22670,65346,1678.233
22670,186516,3611.949
22671,73140,77.838
22671,73292,1084.951
22672,22274,1251.299
22672,22275,869.644
22672,22673,8775.155
22673,22672,8775.155
22673,22674,1171.568
22674,22673,1171.568
22674,29180,5269.682
22675,29185,5613.935
22675,112834,39.352
22676,112834,6467.802
22676,144912,1284.592
22677,25764,4793.896
22677,25765,124.778
22678,22680,26.155
22679,164475,2892.884
22680,22683,2306.102
22681,22679,25.246
22682,22681,2297.686
22682,22683,12.306
22683,22682,12.306
22683,22685,1722.055
22684,22682,1724.786
22685,9285,24.977
22685,141757,31.096
22686,141761,495.008
22687,141759,500.352
22687,141761,11.404
22688,142005,185.306
22689,141746,417.935
22690,158319,327.464
22691,133389,287.733
22692,22694,32.309
22694,22693,193.969
22694,28876,12.890
22694,73492,100.862
22695,28863,8.942
22696,22697,45.503
22697,3189,40.434
22698,25045,3458.336
22698,164470,740.094
22699,3060,1386.276
22700,101276,25.882
22700,168077,54.349
22701,122285,230.235
22702,18266,325.817
22702,197106,83.870
22703,21728,152.061
22703,146251,10.335
22704,145680,704.238
22705,157800,135.865
22706,22707,71.088
22707,22704,31.136
22708,22710,19.066
22709,22705,70.343
22710,22709,12.284
22711,137175,571.038
22713,109097,432.356
22713,184542,7157.270
22714,142473,313.084
22715,142467,530.547
22715,142476,516.770
22716,17772,156.492
22717,4054,17.507
22717,71876,297.726
22718,4040,683.643
22718,4053,18.575
22719,184488,31.561
22720,74876,30.024
22721,184509,250.174
22722,29943,177.403
22723,29944,127.536
22724,144370,11.467
22724,184507,190.260
22725,70655,176.070
22726,27999,9675.848
22727,29978,43.451
22728,22727,3329.471
22729,22728,1469.421
22730,86252,334.216
22731,31706,7421.797
22731,63144,1085.611
22732,22733,249.242
22732,31709,7642.025
22733,22732,249.242
22733,25221,201.414
22734,22735,10905.021
22734,25221,8204.760
22735,22734,10905.021
22735,43712,100.972
22736,29535,4659.798
22736,140875,669.170
22737,917,420.486
22738,34306,38.678
22739,163085,546.227
22740,29958,118.590
22741,22742,97.762
22742,867,399.402
22743,892,1338.471
22743,25511,50.987
22744,892,1167.175
22744,29937,8852.272
22745,98825,2296.811
22745,99671,44.158
22746,22747,205.676
22746,98972,2438.993
22747,338,7500.125
22747,22746,205.676
22748,22749,7.037
22748,31013,1892.311
22748,60923,2216.134
22749,22748,7.037
22749,68210,220.216
22750,22756,102.245
22751,123344,33.324
22752,152697,483.633
22753,123344,12.473
22754,152694,10.408
22755,22754,12.684
22755,152693,16.654
22756,152699,2686.062
22757,22755,61.207
22757,118790,35.117
22758,6499,7.471
22758,22288,1680.595
22759,22760,282.944
22760,22759,282.944
22760,22764,877.936
22761,18218,1119.197
22761,22763,706.677
22762,22763,55.096
22762,22764,1590.943
22763,22761,706.677
22763,22762,55.096
22764,22760,877.936
22764,22762,1590.943
22765,4431,1651.575
22765,122296,7.996
22766,123501,34.343
22766,152700,132.995
22767,22769,396.529
22768,22766,148.894
22769,120573,580.237
22770,22768,473.003
22771,82344,25.155
22771,122296,1883.484
22772,120577,21.298
22773,153084,366.806
22774,22290,3148.433
22774,22781,5953.437
22775,122398,1297.502
22776,62965,391.509
22776,122655,6.450
22777,22779,3809.237
22777,95456,2356.713
22778,95456,29.886
22778,150781,3202.834
22779,22777,3809.237
22779,158777,2191.090
22780,150775,589.208
22781,22774,5953.437
22781,22782,35.240
22782,22781,35.240
22782,22783,2072.656
22783,22782,2072.656
22783,22784,19.325
22784,22783,19.325
22784,22786,923.167
22785,22790,7991.130
22785,162766,671.616
22786,22784,923.167
22786,159084,1062.006
22787,22788,19.604
22787,122168,644.116
22788,22787,19.604
22788,156239,1060.922
22789,22791,388.704
22789,141758,255.534
22790,22785,7991.130
22790,22791,120.817
22791,22789,388.704
22791,22790,120.817
22792,22794,22.821
22793,83408,47.288
22794,81795,21.535
22795,22793,23.440
22796,22797,12.568
22797,22802,668.484
22798,64101,45.124
22799,22796,454.168
22800,70287,498.465
22801,22800,12.854
22802,22803,17.630
22803,22806,674.920
22804,22801,663.515
22805,22804,17.481
22806,22807,12.714
22807,22811,1165.021
22808,22805,674.281
22809,22808,13.120
22810,81786,685.155
22810,81787,164.437
22811,22813,60.599
22812,22809,1145.737
22813,22815,507.923
22814,22812,59.212
22815,22816,12.910
22816,22819,552.737
22817,22814,525.167
22818,22817,12.543
22819,22820,18.695
22820,22823,509.827
22821,22818,564.861
22822,22821,16.324
22823,22825,36.371
22824,22822,499.256
22825,22828,568.948
22826,22824,36.558
22827,22826,548.136
22828,22830,24.540
22829,22827,22.913
22830,22831,593.035
22831,22833,53.343
22832,22829,601.991
22833,22835,513.895
22834,22832,54.231
22835,22836,14.297
22836,22839,423.625
22837,22834,522.450
22838,22837,15.846
22839,22840,14.445
22840,22843,1031.960
22841,22838,423.439
22842,22841,13.784
22843,22845,15.976
22844,22842,1008.232
22845,22847,270.543
22846,22844,16.268
22847,22849,91.606
22848,22846,276.829
22849,22850,593.674
22850,21936,62.650
22851,21935,61.128
22852,22853,11.977
22853,22856,395.159
22854,64105,677.162
22855,22854,13.191
22856,22857,19.352
22857,22860,495.976
22858,22855,401.150
22859,22858,19.192
22860,22861,11.857
22861,22864,548.433
22862,22859,490.488
22863,22862,12.044
22864,22865,43.119
22865,22868,795.969
22866,22863,538.285
22867,22866,44.700
22868,22869,16.068
22869,22872,498.307
22870,22867,811.889
22871,22870,15.662
22872,22873,19.041
22873,22876,863.555
22874,22871,511.506
22875,22874,19.563
22876,22877,11.065
22877,22880,535.730
22878,22875,844.967
22879,22878,11.994
22880,22881,12.475
22881,22884,319.756
22882,22879,534.438
22883,22882,13.962
22884,22885,20.258
22885,22888,1046.208
22886,22883,324.250
22887,22886,20.354
22888,22889,16.858
22889,22892,336.961
22890,22887,1041.436
22891,22890,15.586
22892,22893,53.178
22893,22896,739.118
22894,22891,344.514
22895,22894,53.396
22896,22897,13.340
22897,22898,232.515
22898,22899,25.211
22899,22900,153.343
22900,22901,12.948
22901,152594,844.978
22902,22895,734.579
22903,22902,12.855
22904,22903,205.494
22905,22904,22.668
22906,22905,189.300
22907,22906,13.252
22908,22909,13.344
22909,152593,690.901
22910,93932,554.393
22911,22910,11.875
22912,22911,629.490
22912,137262,46.927
22913,22915,996.837
22914,22912,366.359
22915,22916,14.811
22916,22919,193.440
22917,22914,995.105
22918,22917,14.869
22919,22920,15.088
22920,22923,142.477
22921,22918,178.981
22922,22921,15.117
22923,22924,13.485
22924,64106,635.446
22925,22922,151.308
22926,22925,18.404
22927,22928,19.062
22928,22931,100.167
22929,64109,1355.579
22930,22929,18.467
22931,22932,57.350
22932,22934,54.839
22933,22930,121.086
22934,22936,18.093
22935,22933,56.904
22936,141962,1039.618
22937,22935,74.617
22938,22937,17.024
22939,22940,17.845
22940,22943,542.354
22941,141959,1056.508
22942,22941,17.823
22943,22944,17.588
22944,23131,10.979
22945,22942,548.086
22946,22945,16.699
22947,22946,29.851
22948,22949,25.271
22949,22952,443.588
22950,22947,412.232
22951,22950,24.134
22952,22954,547.980
22953,22951,438.880
22953,65941,473.619
22954,22955,54.924
22955,22958,638.057
22956,22953,548.616
22957,22956,54.519
22958,22959,17.220
22959,22962,446.396
22960,22957,668.700
22961,22960,17.685
22962,22963,13.726
22963,22966,291.470
22964,22961,419.352
22965,22964,14.808
22966,22967,12.722
22967,22970,182.319
22968,22965,290.234
22969,22968,13.726
22970,22971,11.192
22971,22974,775.477
22972,22969,178.570
22973,22972,10.879
22974,22975,12.676
22975,22978,298.532
22976,22973,772.528
22977,22976,12.535
22978,22979,10.965
22979,22982,608.684
22980,22977,297.678
22981,22980,11.855
22982,22984,56.889
22983,22981,606.574
22984,22986,205.157
22985,22983,53.270
22986,22988,16.768
22987,22985,199.751
22988,22990,934.603
22989,22987,15.976
22990,65838,25.998
22991,22989,932.237
22992,22993,37.784
22993,22996,350.533
22994,65839,2330.970
22995,22994,37.085
22996,22997,11.275
22997,23000,296.224
22998,22995,350.609
22999,22998,10.280
23000,23001,13.398
23001,64110,395.276
23002,22999,298.521
23003,23002,13.755
23004,23005,24.640
23005,65954,369.911
23006,23133,348.778
23007,23006,23.682
23008,23010,87.754
23009,65956,559.680
23010,23012,440.130
23011,23009,87.805
23012,23014,57.139
23013,23011,482.407
23014,159088,237.874
23015,23013,55.915
23016,159089,779.224
23017,23019,19.572
23018,23016,18.457
23019,23020,1004.928
23020,23021,14.016
23021,23024,588.818
23022,23018,1041.247
23023,23022,13.504
23024,23026,15.658
23025,23023,576.612
23026,64119,489.155
23027,23025,13.881
23028,23029,36.740
23029,23032,946.477
23030,64120,616.308
23031,23030,35.619
23032,23033,13.374
23033,23036,907.772
23034,23031,943.243
23035,23034,13.824
23036,23037,17.230
23037,23040,1021.719
23038,23035,925.884
23039,23038,17.202
23040,23041,13.025
23041,23044,804.186
23042,23039,999.900
23043,23042,13.025
23044,23045,8.312
23045,23048,1327.718
23046,23043,804.322
23047,23046,8.166
23048,23049,15.066
23049,23052,1367.013
23050,23047,1340.151
23051,23050,13.966
23052,23054,14.121
23053,23051,1350.070
23054,23056,640.292
23055,23053,12.669
23056,23058,13.398
23057,23055,641.355
23058,23060,1369.786
23059,23057,14.945
23060,23061,32.947
23061,148687,515.671
23062,23059,1403.085
23063,23062,36.432
23064,23066,15.919
23065,148684,202.391
23066,65837,74.566
23067,23065,17.156
23068,23071,630.144
23069,65840,395.175
23070,23074,119.032
23071,23075,122.747
23072,23069,643.280
23073,23137,42.413
23074,23140,46.329
23075,122198,308.621
23076,23072,119.000
23077,23073,119.138
23078,23077,114.807
23079,122203,164.602
23080,23082,11.279
23081,122211,384.786
23082,23084,930.249
23083,23081,14.539
23084,23086,13.183
23085,23083,923.118
23086,23088,547.891
23087,23085,12.509
23088,23090,13.120
23089,23087,550.663
23090,23092,347.535
23091,23089,12.167
23092,23094,16.019
23093,23091,350.622
23094,23096,877.150
23095,23093,15.246
23096,23098,12.873
23097,23095,876.398
23098,23100,451.459
23099,23097,12.661
23100,23102,15.745
23101,23099,452.203
23102,23104,456.123
23103,23101,15.335
23104,23106,13.251
23105,23103,456.565
23106,23108,584.330
23107,23105,12.631
23108,23110,16.206
23109,23107,582.533
23110,23112,1181.439
23111,23109,16.444
23112,23114,15.805
23113,23111,1183.795
23114,23143,264.708
23115,23113,15.424
23116,23115,260.139
23117,23119,27.250
23118,23116,343.247
23119,23148,325.639
23120,23118,27.354
23121,23123,72.835
23122,23149,659.310
23123,23125,840.619
23124,23122,65.421
23125,23128,30.920
23126,23124,834.711
23127,23126,29.803
23128,70556,292.075
23129,23130,120.579
23130,22952,446.518
23130,65941,246.145
23131,22948,426.854
23131,23129,417.697
23132,23004,346.799
23132,65950,347.770
23133,64117,82.865
23134,124885,330.815
23135,23070,102.814
23136,23138,129.646
23136,23142,354.821
23137,23139,409.096
23137,65842,648.222
23138,23141,202.240
23139,122213,195.021
23140,23138,378.342
23140,122200,277.874
23141,23078,387.875
23141,23142,35.162
23142,64238,14.214
23142,200572,188.973
23143,23117,338.549
23143,23144,362.155
23144,23145,18.217
23145,23146,59.771
23146,23148,343.048
23146,122194,244.034
23147,23116,379.630
23147,122195,166.215
23148,23121,640.372
23149,23120,315.648
23149,122194,339.692
23150,23147,1068.112
23150,122193,17.680
23151,23153,78.749
23152,36660,972.207
23153,154432,1240.165
23154,62947,65.379
23155,154362,2105.641
23156,23158,52.145
23157,120487,1815.362
23158,83599,1029.093
23159,23157,52.299
23160,23161,2946.126
23161,23164,8580.752
23162,154316,273.932
23163,23162,8574.956
23164,120551,30.135
23165,120550,2782.924
23166,123841,223.689
23167,23168,25.103
23168,84936,159.840
23169,151737,328.340
23170,93863,1113.950
23171,84938,429.152
23173,87364,426.151
23174,23489,505.743
23175,23174,57.519
23176,23174,57.576
23177,23176,67.659
23178,23177,63.090
23179,23182,55.900
23179,23189,148.331
23181,23183,87.533
23182,23187,78.569
23183,75793,91.707
23184,137192,27.201
23185,23184,41.203
23186,23192,80.553
23187,23194,295.075
23188,137194,157.106
23189,23188,61.806
23190,23188,52.288
23191,23190,71.565
23192,23194,258.703
23193,137195,356.743
23194,137197,15.401
23195,23191,243.042
23195,23193,103.382
23196,23197,43.444
23197,154720,550.488
23198,50188,628.098
23199,129359,103.033
23200,888,9831.931
23200,890,722.257
23201,23202,532.429
23202,172737,183.173
23203,172771,294.770
23204,172788,872.968
23205,23207,436.750
23206,201330,1249.662
23207,147862,16.508
23208,201334,284.434
23209,201337,521.192
23210,201348,417.071
23211,172799,481.259
23212,172804,60.516
23213,23215,128.341
23214,23209,100.322
23215,201307,753.018
23216,172811,128.098
23217,201309,102.691
23218,194339,295.711
23219,201319,270.611
23220,30024,1939.067
23221,23220,418.522
23222,197069,67.074
23223,79859,751.539
23224,11558,260.512
23225,18250,551.440
23226,11559,471.002
23227,109010,25.467
23227,109012,1015.322
23228,23229,1147.597
23228,109013,71.579
23229,23228,1147.597
23229,23230,3156.989
23230,23229,3156.989
23230,23231,15.464
23231,23230,15.464
23231,23233,2332.211
23232,195511,23.145
23233,23231,2332.211
23233,195512,292.561
23234,23235,59.004
23234,130528,207.230
23235,23234,59.004
23235,130569,23163.986
23236,23237,19.565
23236,27229,3177.446
23237,23236,19.565
23237,109014,177.462
23239,23241,74.382
23240,196659,308.605
23241,1477,163.074
23242,23240,70.046
23243,21238,12239.344
23243,159046,1128.198
23244,21254,4596.389
23244,28759,10416.956
23245,172381,573.041
23246,66847,586.415
23247,23249,339.051
23247,84708,666.727
23248,23251,377.057
23249,23252,268.685
23250,23248,130.365
23251,66842,358.749
23253,25557,3634.096
23253,155862,4227.827
23255,23256,56.376
23256,9519,769.554
23257,61761,174.328
23258,152103,453.168
23259,23260,26.111
23260,86594,261.898
23261,23258,208.848
23262,23264,315.428
23263,23261,313.651
23264,10229,213.203
23265,86599,324.428
23266,10226,151.297
23267,1007,481.883
23267,9735,67.154
23268,157810,257.842
23269,87617,215.344
23269,157795,8.563
23270,23268,54.625
23271,9407,7193.311
23271,23276,91.359
23272,23273,33.913
23273,9405,563.882
23273,23274,30.497
23274,23275,6.731
23275,23271,86.262
23275,23276,24.279
23276,18369,471.166
23276,23272,35.628
23277,23284,13.019
23277,204184,1504.270
23278,9394,6.281
23279,9349,86.513
23280,9372,11.473
23281,9353,53.075
23282,23290,29.778
23283,23291,41.154
23283,138043,15.493
23284,9387,507.108
23284,23277,13.019
23285,9365,270.241
23285,23287,12.967
23286,9361,406.690
23286,23282,14.858
23287,9371,4205.356
23287,23285,12.967
23288,9378,365.548
23288,23280,43.419
23289,9364,5.427
23289,9367,1376.848
23290,23283,29.320
23291,23286,30.981
23292,139906,151.907
23293,23294,59.858
23293,23295,262.769
23294,23295,203.090
23294,23297,15.801
23295,190536,17.987
23296,23292,272.406
23296,23297,200.748
23297,23292,72.340
23297,23294,15.801
23298,39853,96.122
23298,94874,40.037
23299,347,729.651
23300,20289,19076.525
23301,23309,11.687
23302,23312,237.664
23303,169901,29.852
23304,23303,223.216
23304,23308,13.277
23305,23301,205.285
23305,23310,31.013
23306,23301,16.402
23306,23310,208.656
23307,26351,14.932
23307,48914,1289.548
23308,23312,13.214
23309,23307,28.005
23310,23304,46.090
23311,26351,1277.293
23312,23305,6.321
23313,23311,41.692
23314,141217,16.427
23314,190665,13.612
23315,190663,13.782
23315,190664,5.170
23316,17229,51.926
23317,10571,298.837
23318,38130,16.990
23318,196367,2807.943
23319,38141,7.308
23319,38144,269.788
23320,84929,5100.927
23321,23318,446.863
23322,97187,52.104
23323,8302,343.078
23324,38084,60.294
23325,97185,3917.732
23326,23324,673.790
23327,54933,347.732
23327,80916,361.690
23328,38093,367.285
23329,38088,201.925
23329,54935,283.247
23330,80913,5206.167
23331,23332,900.489
23332,38070,116.422
23333,97226,525.310
23334,23331,28.693
23335,38074,114.074
23336,97223,328.629
23337,23335,1934.547
23338,23339,42.384
23339,10646,455.491
23340,119019,637.421
23341,23340,54.414
23342,23343,1034.787
23343,23344,53.262
23344,122880,437.779
23345,10647,31.314
23346,23345,1035.372
23347,70164,306.888
23348,20105,19743.644
23348,48536,1237.172
23349,23352,173.732
23350,23349,25.266
23351,23350,26.739
23351,193009,1445.061
23352,23353,46.311
23352,23354,517.902
23353,23351,173.694
23354,125298,79.656
23355,23353,517.601
23355,23354,27.151
23356,23355,83.927
23357,165825,133.127
23358,193139,376.075
23359,146274,7.976
23360,137361,26.214
23361,139817,1270.292
23362,25825,69.443
23362,25827,5722.131
23363,25830,1541.470
23363,26017,356.756
23363,28983,499.624
23364,203494,343.889
23364,203499,84.477
23365,28926,2966.884
23365,71460,30.693
23366,28927,6327.739
23366,168475,3949.151
23367,23368,546.004
23367,168475,541.855
23368,23367,546.004
23368,200510,834.900
23369,23370,70.430
23369,85442,294.108
23370,23369,70.430
23370,25832,1817.869
23371,25832,92.005
23371,29168,8561.673
23372,23373,3388.725
23372,29168,30.695
23373,23372,3388.725
23373,23374,53.104
23374,23373,53.104
23374,23375,3141.335
23375,23374,3141.335
23375,80753,1005.697
23376,109118,536.933
23377,86497,680.722
23378,23359,1473.630
23379,146276,29.544
23380,57982,119.516
23381,21536,872.827
23381,21537,8889.596
23382,4232,5023.951
23382,26064,13435.495
23383,22627,12.683
23383,23384,47.621
23384,23383,47.621
23384,23385,16.398
23385,22628,2359.512
23385,23384,16.398
23386,197529,245.008
23387,23388,63.569
23387,78141,4433.411
23388,23387,63.569
23388,23397,16874.528
23389,23390,8240.429
23389,23391,78.298
23390,23389,8240.429
23390,47275,31.996
23391,23389,78.298
23391,78140,2186.461
23392,23393,8.116
23394,4454,133.570
23395,23394,8.760
23396,4458,309.435
23397,23388,16874.528
23397,23399,49.734
23398,23399,63.744
23398,23400,81.209
23399,23397,49.734
23399,23398,63.744
23400,23398,81.209
23400,99451,5665.739
23401,23402,24.155
23402,23406,69.324
23402,157794,20.176
23403,157793,24.492
23404,23401,14.998
23404,180716,1869.026
23405,157794,66.792
23406,23396,610.779
23407,4456,3489.140
23407,23408,52.461
23408,197353,895.887
23409,378,6251.558
23409,23411,50.136
23410,23664,4931.654
23410,43490,8497.033
23410,57666,1976.117
23411,23409,50.136
23411,43491,1148.060
23412,27592,6490.233
23413,25542,22.851
23414,20480,1004.935
23414,20481,102.831
23415,5478,20.819
23415,19181,13151.981
23416,23432,15.436
23416,23434,357.673
23417,23416,593.546
23417,23422,12.378
23418,23425,16.055
23418,23427,178.137
23419,23423,15.302
23419,23435,215.931
23420,23425,179.496
23420,23427,15.319
23421,23419,241.768
23421,23428,15.319
23422,23417,12.378
23422,23426,642.949
23423,23419,15.302
23423,23428,241.662
23424,23418,543.298
23424,23429,14.622
23425,23418,16.055
23425,23429,543.305
23426,23430,12.334
23426,144783,298.770
23427,23420,15.319
23427,23421,98.689
23428,23420,98.689
23428,23421,15.319
23429,23424,14.622
23429,23431,350.062
23430,23417,642.921
23430,23426,12.334
23431,23424,350.459
23431,55803,11393.202
23432,23416,15.436
23432,23422,593.435
23433,202247,698.487
23434,23423,219.334
23434,23435,15.409
23435,23432,356.749
23435,23434,15.409
23436,20071,27.781
23436,20072,643.075
23437,23439,42.516
23437,137422,1772.997
23438,23441,47.098
23438,137425,4336.121
23439,23437,42.516
23439,23440,2761.848
23440,23439,2761.848
23440,23444,37.891
23441,23438,47.098
23441,23442,2887.136
23442,23441,2887.136
23442,34408,2630.977
23443,23440,34.839
23443,23444,15.428
23444,23446,9.996
23445,23443,31.258
23446,23445,15.394
23446,23447,42.199
23447,23445,43.308
23447,82203,870.405
23448,7433,3036.774
23448,7434,223.927
23449,9028,2112.431
23449,84824,110.950
23450,23451,40.360
23451,84829,455.714
23452,3969,5709.357
23452,3970,1093.677
23453,200512,18.625
23453,200521,48.808
23454,5575,3200.493
23454,23455,543.401
23455,23454,543.401
23455,23456,35.631
23456,23455,35.631
23456,23457,13337.278
23457,23456,13337.278
23457,23458,66.413
23458,23457,66.413
23458,23459,6616.781
23459,23458,6616.781
23459,23460,24.599
23460,23459,24.599
23460,23461,6168.643
23461,23460,6168.643
23461,23462,46.608
23462,23461,46.608
23462,23463,23566.828
23463,23462,23566.828
23463,44449,5939.942
23464,25566,366.484
23464,168836,35.450
23465,970,23572.270
23465,19491,4671.856
23466,37350,3939.626
23467,23466,95.403
23468,23467,508.010
23469,23468,39.801
23470,92467,104.014
23471,61736,478.621
23472,87442,45.947
23473,23476,538.379
23474,23478,64.965
23475,23474,535.835
23476,176527,250.300
23477,23473,67.177
23478,182348,536.792
23479,23483,12385.360
23479,23487,8157.925
23480,60060,4916.906
23480,150239,371.726
23481,150238,169.648
23481,187856,731.773
23482,23483,35.127
23482,187856,37.177
23483,23479,12385.360
23483,23482,35.127
23484,181462,8888.634
23484,181527,426.111
23485,23486,341.616
23485,181528,141.519
23486,23485,341.616
23486,23487,1376.815
23487,23479,8157.925
23487,23486,1376.815
23488,23172,196.421
23489,62946,336.374
23489,84796,278.831
23490,137193,344.016
23491,23545,132.506
23491,87506,65.153
23492,15295,322.065
23493,136163,922.871
23494,176550,784.709
23495,173696,114.353
23496,160432,655.172
23497,23500,164.292
23498,23497,177.706
23499,158461,69.533
23500,109326,393.268
23501,23502,136.517
23501,23503,1122.698
23502,23501,136.517
23502,57773,821.856
23503,23501,1117.888
23503,57772,2038.745
23504,23511,736.451
23504,79734,4.942
23505,9960,3632.962
23505,9963,849.481
23506,4913,618.102
23506,5372,369.714
23507,23511,21.873
23508,23510,335.444
23509,23507,169.430
23510,9961,73.775
23510,23509,181.350
23511,23504,736.451
23511,23508,18.429
23512,23513,10.266
23513,23512,10.266
23513,32584,59.627
23514,55044,4823.079
23514,194303,763.228
23515,65972,3299.631
23515,122033,2175.528
23516,86781,49.149
23517,23518,46.211
23517,24129,3017.045
23518,23517,46.211
23518,24132,717.917
23519,90529,85.052
23520,168969,302.932
23521,23520,65.662
23522,100841,29.860
23523,142040,770.995
23524,23523,29.859
23525,189778,1044.262
23526,173691,566.781
23527,23525,80.036
23528,23538,81.604
23529,173693,804.940
23530,2117,374.401
23530,11032,1286.366
23531,120645,724.576
23532,196040,1125.339
23533,23532,137.286
23534,100834,706.152
23535,23534,136.792
23536,168964,305.035
23537,120749,571.760
23538,191930,1316.695
23539,90518,66.002
23540,23541,276.999
23540,58107,315.684
23541,23540,276.999
23541,194312,866.383
23542,194312,1071.335
23542,202781,36.999
23543,202781,2140.769
23543,202782,19.158
23544,58113,1195.393
23544,202779,1142.731
23545,151773,770.568
23546,28672,4976.437
23546,81383,7321.531
23547,157510,12.492
23547,157520,120.868
23548,18536,5882.124
23548,23549,76.298
23549,18210,7211.204
23549,23548,76.298
23550,28901,6789.350
23551,65937,661.055
23552,137176,1963.317
23553,168866,45.168
23554,159530,450.960
23554,164070,7.616
23555,97391,143.948
23556,7411,1176.277
23556,7412,190.709
23557,3335,134.537
23558,23559,2265.380
23558,112840,925.758
23559,23558,2271.258
23559,98970,7294.866
23560,207116,983.444
23561,4544,34.761
23562,167669,13.642
23563,135055,55.037
23563,156694,135.888
23564,23567,114.622
23564,23568,132.141
23565,135055,168.856
23567,23571,228.811
23567,127745,11.206
23568,23570,129.056
23569,26139,136.056
23570,8964,200.112
23570,23572,199.119
23571,1188,317.645
23572,23573,430.197
23573,84354,563.779
23574,129489,5.487
23575,4541,121.896
23576,23578,108.772
23576,23579,2176.712
23577,362,6543.596
23577,23578,10559.559
23578,23576,108.772
23578,23577,10559.559
23579,23576,2176.712
23579,23618,67.423
23580,3613,804.805
23581,23583,241.082
23582,23580,241.010
23583,20025,764.770
23584,169092,908.615
23585,23584,370.627
23586,127645,322.244
23587,23585,174.711
23588,23589,46.760
23589,23590,457.393
23589,43134,16.694
23590,149505,1077.692
23591,149506,398.518
23592,23594,36.945
23593,23591,36.050
23594,43736,529.783
23595,3610,195.296
23596,43729,370.207
23597,155301,238.955
23598,131487,559.120
23599,131486,94.133
23600,149564,838.988
23601,23602,12.976
23602,23601,12.976
23602,149565,125.034
23603,149568,90.478
23604,149567,248.665
23605,23607,149.675
23606,23604,150.657
23607,154248,416.695
23609,23617,805.997
23609,23662,7865.632
23610,23616,43.282
23610,23617,255.086
23611,23614,12.299
23612,23579,58.848
23612,23618,10.550
23613,23611,476.130
23614,23610,52.444
23615,23613,20.198
23616,62454,498.057
23617,23609,807.135
23617,23610,255.086
23618,23612,10.550
23618,23615,498.388
23619,82399,227.065
23620,150866,861.931
23621,150822,18.342
23621,150824,105.665
23622,154851,9.224
23623,80687,284.822
23624,154753,1359.682
23625,83640,190.975
23625,124613,17.857
23626,170997,34.809
23627,80706,14.436
23627,156525,206.217
23628,156591,849.717
23629,80711,12.871
23629,140431,378.159
23630,140438,14.635
23630,156750,403.633
23631,156743,26.726
23632,158937,221.837
23633,163421,681.515
23633,163422,16.020
23634,155410,43.117
23634,155415,546.673
23635,155414,33.769
23636,158905,41.529
23637,155448,39.676
23638,155452,22.227
23639,23640,873.307
23639,155449,11.157
23640,29552,191.122
