id,name,system,city,lat,lon
390,Paschim Vihar East,Delhi Metro,Delhi,28.677358,77.112282
391,Paschim Vihar West,Delhi Metro,Delhi,28.678606,77.102214
392,Patel Chowk,Delhi Metro,Delhi,28.622968,77.214033
393,Patel Nagar,Delhi Metro,Delhi,28.645012,77.169279
394,Peeragarhi,Delhi Metro,Delhi,28.679730,77.092658
395,Pratap Nagar,Delhi Metro,Delhi,28.666718,77.198897
396,Preet Vihar,Delhi Metro,Delhi,28.641414,77.295286
397,Pul Bangash,Delhi Metro,Delhi,28.666407,77.207416
398,Punjabi Bagh,Delhi Metro,Delhi,28.672956,77.146121
399,Punjabi Bagh West,Delhi Metro,Delhi,28.673407,77.139881
400,Qutab Minar,Delhi Metro,Delhi,28.512951,77.186454
401,R. K. Puram,Delhi Metro,Delhi,28.550383,77.185517
402,Raj Bagh,Delhi Metro,Delhi,28.677089,77.346863
403,Raja Nahar Singh,Delhi Metro,Delhi,28.340003,77.316451
404,Rajdhani Park,Delhi Metro,Delhi,28.682270,77.043937
405,Rajendra Nagar,Delhi Metro,Delhi,28.677610,77.358141
406,Rajendra Place,Delhi Metro,Delhi,28.642497,77.178275
407,Rajiv Chowk,Delhi Metro,Delhi,28.632774,77.219516
408,Rajouri Garden (Blue Line),Delhi Metro,Delhi,28.649056,77.122732
409,Rajouri Garden (Pink Line),Delhi Metro,Delhi,28.651188,77.124256
410,Ramakrishna Ashram Marg,Delhi Metro,Delhi,28.639242,77.208581
411,Ramesh Nagar,Delhi Metro,Delhi,28.652745,77.131650
412,Rithala,Delhi Metro,Delhi,28.720769,77.107136
413,Rohini East,Delhi Metro,Delhi,28.707573,77.126000
414,"Rohini Sector 18, 19",Delhi Metro,Delhi,28.738359,77.139840
415,Rohini West,Delhi Metro,Delhi,28.714957,77.115385
416,Sadar Bazar Cantonment,Delhi Metro,Delhi,28.577118,77.111133
417,Saket,Delhi Metro,Delhi,28.521208,77.202266
418,Samaypur Badli,Delhi Metro,Delhi,28.744627,77.138282
419,Sant Surdas (Sihi),Delhi Metro,Delhi,28.354650,77.316198
420,Sarai,Delhi Metro,Delhi,28.477968,77.304890
421,Sarai Kale Khan - Nizamuddin,Delhi Metro,Delhi,28.589064,77.257217
422,Sarita Vihar,Delhi Metro,Delhi,28.528578,77.288296
423,Sarojini Nagar,Delhi Metro,Delhi,28.575815,77.198080
424,Satguru Ramsingh Marg,Delhi Metro,Delhi,28.662062,77.157566
425,Sector 28,Delhi Metro,Delhi,28.438158,77.309035
426,Seelampur,Delhi Metro,Delhi,28.669852,77.266792
427,Seva Teerth,Delhi Metro,Delhi,28.609513,77.211794
428,Shadipur,Delhi Metro,Delhi,28.651584,77.158256
429,Shahdara,Delhi Metro,Delhi,28.673430,77.289886
430,Shaheed Nagar,Delhi Metro,Delhi,28.676660,77.333916
431,Shaheed Sthal,Delhi Metro,Delhi,28.670677,77.415381
432,Shakurpur,Delhi Metro,Delhi,28.685793,77.149570
433,Shalimar Bagh,Delhi Metro,Delhi,28.701960,77.165442
434,Shankar Vihar,Delhi Metro,Delhi,28.560850,77.140259
435,Shastri Nagar,Delhi Metro,Delhi,28.670088,77.181859
436,Shastri Park,Delhi Metro,Delhi,28.668433,77.250529
437,Shiv Vihar,Delhi Metro,Delhi,28.721429,77.289435
438,Shivaji Park,Delhi Metro,Delhi,28.674990,77.130462
439,Shivaji Stadium,Delhi Metro,Delhi,28.628897,77.211321
440,Shree Ram Mandir Mayur Vihar,Delhi Metro,Delhi,28.605847,77.298648
441,Shyam Park,Delhi Metro,Delhi,28.678208,77.370487
442,Sikanderpur,Delhi Metro,Delhi,28.481270,77.093000
443,Sir M. Vishweshwaraiah Moti Bagh,Delhi Metro,Delhi,28.578534,77.175731
444,Soorghat,Delhi Metro,Delhi,28.710225,77.227471
445,South Extension,Delhi Metro,Delhi,28.568565,77.220566
446,Subhash Nagar,Delhi Metro,Delhi,28.640482,77.105225
447,Sukhdev Vihar,Delhi Metro,Delhi,28.559800,77.274961
448,Sultanpur,Delhi Metro,Delhi,28.499181,77.161377
449,Supreme Court,Delhi Metro,Delhi,28.623473,77.242529
450,Surajmal Stadium,Delhi Metro,Delhi,28.681849,77.074002
451,Tagore Garden,Delhi Metro,Delhi,28.643746,77.112858
452,Terminal 1 IGI Airport,Delhi Metro,Delhi,28.564864,77.122647
453,Tikri Border,Delhi Metro,Delhi,28.687927,76.964072
454,Tikri Kalan,Delhi Metro,Delhi,28.686839,76.977201
455,Tilak Nagar,Delhi Metro,Delhi,28.636545,77.096472
456,Tis Hazari,Delhi Metro,Delhi,28.667163,77.216631
457,Trilokpuri Sanjay Lake,Delhi Metro,Delhi,28.613442,77.308846
458,Tughlakabad,Delhi Metro,Delhi,28.502368,77.299213
459,Udyog Nagar,Delhi Metro,Delhi,28.681068,77.080846
460,Uttam Nagar East,Delhi Metro,Delhi,28.624849,77.065288
461,Uttam Nagar West,Delhi Metro,Delhi,28.621757,77.055714
462,Vaishali,Delhi Metro,Delhi,28.649745,77.339519
463,Vasant Vihar,Delhi Metro,Delhi,28.557831,77.161092
464,Vidhan Sabha,Delhi Metro,Delhi,28.686323,77.221728
465,Vinobapuri,Delhi Metro,Delhi,28.565865,77.249273
466,Vishwa Vidyalaya,Delhi Metro,Delhi,28.695077,77.214741
467,Welcome,Delhi Metro,Delhi,28.671791,77.277839
468,Welcome (Pink Line),Delhi Metro,Delhi,28.672377,77.276942
469,Yamuna Bank,Delhi Metro,Delhi,28.623211,77.267911
470,Yamuna Vihar,Delhi Metro,Delhi,28.702379,77.277306
471,Yashobhoomi Dwarka Sector 25,Delhi Metro,Delhi,28.550829,77.045310
472,Anand Vihar,Namo Bharat (RRTS),Delhi NCR,28.647467,77.316790
473,Begumpul,Namo Bharat (RRTS),Delhi NCR,28.996737,77.705624
474,Duhai,Namo Bharat (RRTS),Delhi NCR,28.726977,77.471453
475,Duhai Depot Station,Namo Bharat (RRTS),Delhi NCR,28.742269,77.467663
476,Ghaziabad,Namo Bharat (RRTS),Delhi NCR,28.672556,77.413732
477,Guldhar,Namo Bharat (RRTS),Delhi NCR,28.699545,77.445751
478,Meerut South,Namo Bharat (RRTS),Delhi NCR,28.904613,77.632790
479,Modinagar North,Namo Bharat (RRTS),Delhi NCR,28.843488,77.583199
480,Modinagar South,Namo Bharat (RRTS),Delhi NCR,28.817728,77.556740
481,Modipuram,Namo Bharat (RRTS),Delhi NCR,29.072322,77.708914
482,Murad Nagar,Namo Bharat (RRTS),Delhi NCR,28.770359,77.510706
483,New Ashok Nagar,Namo Bharat (RRTS),Delhi NCR,28.591288,77.302479
484,Sahibabad,Namo Bharat (RRTS),Delhi NCR,28.667654,77.368184
485,Sarai Kale Khan,Namo Bharat (RRTS),Delhi NCR,28.589194,77.258069
486,Shatabdi Nagar,Namo Bharat (RRTS),Delhi NCR,28.947747,77.673877
487,Belvedere Towers,Rapid Metro Gurugram,Gurugram,28.491702,77.088132
488,Cyber City,Rapid Metro Gurugram,Gurugram,28.498061,77.089160
489,DLF Phase 1,Rapid Metro Gurugram,Gurugram,28.471426,77.093937
490,DLF Phase 2,Rapid Metro Gurugram,Gurugram,28.487561,77.092989
491,Moulsari Avenue Station,Rapid Metro Gurugram,Gurugram,28.500778,77.094631
492,Phase 3 Station,Rapid Metro Gurugram,Gurugram,28.493568,77.093661
493,Sector 42-43,Rapid Metro Gurugram,Gurugram,28.457423,77.096929
494,Sector 53-54,Rapid Metro Gurugram,Gurugram,28.446379,77.100441
495,Sector 54 Chowk,Rapid Metro Gurugram,Gurugram,28.432964,77.104810
496,Sector 55–56,Rapid Metro Gurugram,Gurugram,28.423299,77.105089
497,Sikanderpur,Rapid Metro Gurugram,Gurugram,28.480997,77.094437
498,Ameerpet,Hyderabad Metro,Hyderabad,17.435418,78.444669
499,Assembly,Hyderabad Metro,Hyderabad,17.398130,78.470827
500,Balanagar,Hyderabad Metro,Hyderabad,17.476895,78.421860
501,Begumpet,Hyderabad Metro,Hyderabad,17.437573,78.456932
502,Bharat Nagar,Hyderabad Metro,Hyderabad,17.464239,78.429976
503,Chaitanyapuri,Hyderabad Metro,Hyderabad,17.368285,78.535863
504,Chikkadpally,Hyderabad Metro,Hyderabad,17.400363,78.494898
505,Dilsukh Nagar,Hyderabad Metro,Hyderabad,17.368543,78.525718
506,Durgam Cheruvu,Hyderabad Metro,Hyderabad,17.442909,78.387575
507,ESI Hospital,Hyderabad Metro,Hyderabad,17.447372,78.438350
508,Erragadda,Hyderabad Metro,Hyderabad,17.457396,78.433430
509,Gandhi Bhavan,Hyderabad Metro,Hyderabad,17.386095,78.473105
510,Gandhi Hospital,Hyderabad Metro,Hyderabad,17.425520,78.501900
511,HITEC City,Hyderabad Metro,Hyderabad,17.449002,78.383137
512,Habsiguda,Hyderabad Metro,Hyderabad,17.420179,78.540550
513,Irrum Manzil,Hyderabad Metro,Hyderabad,17.420597,78.456075
514,JBS,Hyderabad Metro,Hyderabad,17.448818,78.496482
515,JNTU College,Hyderabad Metro,Hyderabad,17.498655,78.388866
516,Jubilee Hills Checkpost,Hyderabad Metro,Hyderabad,17.428222,78.413694
517,KPHB Colony,Hyderabad Metro,Hyderabad,17.493802,78.401764
518,Khairatabad,Hyderabad Metro,Hyderabad,17.411564,78.460846
519,Kukatpally,Hyderabad Metro,Hyderabad,17.485227,78.411541
520,L. B. Nagar,Hyderabad Metro,Hyderabad,17.349827,78.547914
521,Lakdi-ka-pul,Hyderabad Metro,Hyderabad,17.403934,78.465005
522,Madhapur,Hyderabad Metro,Hyderabad,17.437260,78.400426
523,Madhura Nagar,Hyderabad Metro,Hyderabad,17.436965,78.439099
524,Mahatma Gandhi Bus Station (Green Line),Hyderabad Metro,Hyderabad,17.379603,78.485840
525,Mahatma Gandhi Bus Station (Red Line),Hyderabad Metro,Hyderabad,17.379797,78.486196
526,Malakpet,Hyderabad Metro,Hyderabad,17.377188,78.493903
527,Mettuguda,Hyderabad Metro,Hyderabad,17.435524,78.519577
528,Miyapur,Hyderabad Metro,Hyderabad,17.496538,78.373025
529,Moosapet,Hyderabad Metro,Hyderabad,17.472135,78.425924
530,Musarambagh,Hyderabad Metro,Hyderabad,17.371071,78.511946
531,Musheerabad,Hyderabad Metro,Hyderabad,17.417876,78.499502
532,NGRI,Hyderabad Metro,Hyderabad,17.414825,78.546334
533,Nagole,Hyderabad Metro,Hyderabad,17.390772,78.558821
534,Nampally,Hyderabad Metro,Hyderabad,17.392479,78.470161
535,Narayanaguda,Hyderabad Metro,Hyderabad,17.394366,78.489957
536,New Market,Hyderabad Metro,Hyderabad,17.373427,78.503178
537,Osmania Medical College,Hyderabad Metro,Hyderabad,17.382308,78.481165
538,Panjagutta,Hyderabad Metro,Hyderabad,17.428673,78.451104
539,Parade Grounds (Blue Line),Hyderabad Metro,Hyderabad,17.443195,78.497470
540,Parade Grounds (Green Line),Hyderabad Metro,Hyderabad,17.444485,78.497584
541,Paradise,Hyderabad Metro,Hyderabad,17.443465,78.486245
542,Peddamma Gudi,Hyderabad Metro,Hyderabad,17.430652,78.408374
543,Prakash Nagar,Hyderabad Metro,Hyderabad,17.444886,78.465876
544,RTC Cross Roads,Hyderabad Metro,Hyderabad,17.407032,78.496802
545,Raidurg,Hyderabad Metro,Hyderabad,17.442182,78.377184
546,Rasoolpura,Hyderabad Metro,Hyderabad,17.443615,78.476408
547,Road No 5 Jubilee Hills,Hyderabad Metro,Hyderabad,17.430049,78.423207
548,S. R. Nagar,Hyderabad Metro,Hyderabad,17.441706,78.441606
549,Secunderabad East,Hyderabad Metro,Hyderabad,17.435718,78.505461
550,Secunderabad West,Hyderabad Metro,Hyderabad,17.433807,78.499518
551,Stadium,Hyderabad Metro,Hyderabad,17.407397,78.554250
552,Sultan Bazar,Hyderabad Metro,Hyderabad,17.384445,78.484026
553,Tarnaka,Hyderabad Metro,Hyderabad,17.428296,78.528442
554,Uppal,Hyderabad Metro,Hyderabad,17.400061,78.560228
555,Victoria Memorial,Hyderabad Metro,Hyderabad,17.361849,78.543929
556,Yusufguda,Hyderabad Metro,Hyderabad,17.435112,78.427319
557,Gandhi Nagar,Indore Metro,Indore,22.738985,75.797483
558,Super Corridor 3,Indore Metro,Indore,22.771807,75.818935
559,Super Corridor 4,Indore Metro,Indore,22.763104,75.811148
560,Super Corridor 5,Indore Metro,Indore,22.754077,75.804247
561,Super Corridor 6,Indore Metro,Indore,22.745333,75.800917
562,Badi Chaupar,Jaipur Metro,Jaipur,26.922969,75.826775
563,Chandpole,Jaipur Metro,Jaipur,26.926558,75.807914
564,Choti Chaupar,Jaipur Metro,Jaipur,26.924666,75.818491
565,Civil Lines,Jaipur Metro,Jaipur,26.909431,75.781151
566,Manasarovar,Jaipur Metro,Jaipur,26.879439,75.750214
567,New Aatish Market,Jaipur Metro,Jaipur,26.880155,75.764469
568,Railway Station,Jaipur Metro,Jaipur,26.918090,75.790098
569,Ram Nagar,Jaipur Metro,Jaipur,26.901764,75.774648
570,Shyam Nagar,Jaipur Metro,Jaipur,26.896478,75.770630
571,Sindhi Camp,Jaipur Metro,Jaipur,26.922572,75.799913
572,Vivek Vihar,Jaipur Metro,Jaipur,26.888457,75.768409
573,Bada Chauraha,Kanpur Metro,Kanpur,26.472690,80.352406
574,Chunniganj,Kanpur Metro,Kanpur,26.477053,80.337079
575,Geeta Nagar,Kanpur Metro,Kanpur,26.486993,80.292144
576,Gurudev Chauraha,Kanpur Metro,Kanpur,26.491576,80.284372
577,IIT Kanpur,Kanpur Metro,Kanpur,26.509208,80.248309
578,Kalyanpur,Kanpur Metro,Kanpur,26.503731,80.252564
579,Kanpur Central,Kanpur Metro,Kanpur,26.453887,80.351789
580,LLR Hospital,Kanpur Metro,Kanpur,26.479267,80.311567
581,Moti Jheel,Kanpur Metro,Kanpur,26.479127,80.317893
582,Naveen Market,Kanpur Metro,Kanpur,26.474061,80.345448
583,Nayaganj,Kanpur Metro,Kanpur,26.464165,80.359505
584,Rawatpur,Kanpur Metro,Kanpur,26.482859,80.300082
585,SPM Hospital,Kanpur Metro,Kanpur,26.498899,80.258899
586,Vishwavidyalaya,Kanpur Metro,Kanpur,26.496444,80.267430
587,Aluva,Kochi Metro,Kochi,10.110230,76.349357
588,Ambattukavu,Kochi Metro,Kochi,10.079311,76.338850
589,Changampuzha Park,Kochi Metro,Kochi,10.015195,76.302356
590,Cochin University,Kochi Metro,Kochi,10.046705,76.318248
591,Companypady,Kochi Metro,Kochi,10.087290,76.342760
592,Edappally,Kochi Metro,Kochi,10.025257,76.308452
593,Elamkulam,Kochi Metro,Kochi,9.967168,76.308443
594,Ernakulam South,Kochi Metro,Kochi,9.968617,76.289569
595,JLN Stadium,Kochi Metro,Kochi,10.000485,76.299239
596,Kadavanthra,Kochi Metro,Kochi,9.966561,76.298198
597,Kalamassery Town,Kochi Metro,Kochi,10.058594,76.321937
598,Kaloor,Kochi Metro,Kochi,9.994376,76.291509
599,M. G. Road,Kochi Metro,Kochi,9.983450,76.282352
600,Maharaja's College,Kochi Metro,Kochi,9.973275,76.285087
601,Muttom,Kochi Metro,Kochi,10.072756,76.333667
602,Palarivattom,Kochi Metro,Kochi,10.006416,76.304799
603,Pathadipalam,Kochi Metro,Kochi,10.036225,76.314420
604,Petta,Kochi Metro,Kochi,9.952634,76.330105
605,Pulinchodu,Kochi Metro,Kochi,10.095034,76.346556
606,SN Junction,Kochi Metro,Kochi,9.954679,76.346038
607,Thrippunithura Terminal,Kochi Metro,Kochi,9.950713,76.351939
608,Thykoodam,Kochi Metro,Kochi,9.960012,76.323665
609,Town Hall,Kochi Metro,Kochi,9.991398,76.288347
610,Vadakkekotta,Kochi Metro,Kochi,9.952821,76.339544
611,Vyttila,Kochi Metro,Kochi,9.967598,76.320471
612,Baranagar,Kolkata Metro,Kolkata,22.653095,88.380680
613,Barun Sengupta,Kolkata Metro,Kolkata,22.543806,88.399273
614,Behala Bazar,Kolkata Metro,Kolkata,22.498801,88.317336
615,Behala Chowrasta,Kolkata Metro,Kolkata,22.487412,88.313316
616,Beleghata,Kolkata Metro,Kolkata,22.550704,88.403993
617,Belgachia,Kolkata Metro,Kolkata,22.606021,88.386378
618,Bengal Chemical,Kolkata Metro,Kolkata,22.579975,88.401360
619,Central,Kolkata Metro,Kolkata,22.572468,88.358729
620,Central Park,Kolkata Metro,Kolkata,22.590379,88.415640
621,Chandni Chowk,Kolkata Metro,Kolkata,22.567007,88.354182
622,City Centre,Kolkata Metro,Kolkata,22.586971,88.407929
623,Dakshineshwar,Kolkata Metro,Kolkata,22.654033,88.363754
624,Dum Dum,Kolkata Metro,Kolkata,22.620919,88.392840
625,Dum Dum Cantonment,Kolkata Metro,Kolkata,22.637595,88.412164
626,Esplanade (Line 1),Kolkata Metro,Kolkata,22.563645,88.351138
627,Esplanade (Line 2),Kolkata Metro,Kolkata,22.564157,88.350246
628,Girish Park,Kolkata Metro,Kolkata,22.587066,88.362919
629,Gitanjali,Kolkata Metro,Kolkata,22.469392,88.370018
630,Hemanta Mukhopadhyay,Kolkata Metro,Kolkata,22.514852,88.401432
631,Howrah,Kolkata Metro,Kolkata,22.583342,88.340153
632,Howrah Maidan,Kolkata Metro,Kolkata,22.583766,88.334029
633,Jai Hind,Kolkata Metro,Kolkata,22.647303,88.437303
634,Jatin Das Park,Kolkata Metro,Kolkata,22.524112,88.346468
635,Jessore Road,Kolkata Metro,Kolkata,22.639264,88.429773
636,Joka,Kolkata Metro,Kolkata,22.452387,88.301827
637,Jyotirindra Nandi,Kolkata Metro,Kolkata,22.495624,88.398450
638,Kalighat,Kolkata Metro,Kolkata,22.516928,88.345795
639,Karunamoyee,Kolkata Metro,Kolkata,22.586284,88.421546
640,Kavi Nazrul,Kolkata Metro,Kolkata,22.464186,88.380581
641,Kavi Subhash (Blue Line),Kolkata Metro,Kolkata,22.472112,88.398003
642,Kavi Subhash (Orange Line),Kolkata Metro,Kolkata,22.471018,88.398198
643,Kavi Sukanta,Kolkata Metro,Kolkata,22.505300,88.400997
644,Mahakaran,Kolkata Metro,Kolkata,22.572057,88.350517
645,Mahanayak Uttam Kumar,Kolkata Metro,Kolkata,22.494779,88.344963
646,Mahatma Gandhi Road,Kolkata Metro,Kolkata,22.580944,88.361327
647,Maidan,Kolkata Metro,Kolkata,22.549542,88.348736
648,Majerhat,Kolkata Metro,Kolkata,22.519071,88.323642
649,Masterda Surya Sen,Kolkata Metro,Kolkata,22.473441,88.360847
650,Netaji,Kolkata Metro,Kolkata,22.481003,88.346005
651,Netaji Bhavan,Kolkata Metro,Kolkata,22.533236,88.345934
652,Noapara (Blue Line),Kolkata Metro,Kolkata,22.639974,88.394083
653,Noapara (Yellow Line),Kolkata Metro,Kolkata,22.639938,88.394247
654,Park Street,Kolkata Metro,Kolkata,22.555128,88.350044
655,Phoolbagan,Kolkata Metro,Kolkata,22.572058,88.390264
656,Rabindra Sadan,Kolkata Metro,Kolkata,22.541608,88.347232
657,Rabindra Sarobar,Kolkata Metro,Kolkata,22.507405,88.345455
658,Ritwik Ghatak,Kolkata Metro,Kolkata,22.532996,88.396425
659,Sakher bazar,Kolkata Metro,Kolkata,22.474894,88.309938
660,Sakherbazar,Kolkata Metro,Kolkata,22.474897,88.309889
661,Salt Lake Sector V,Kolkata Metro,Kolkata,22.580918,88.429034
662,Salt Lake Stadium,Kolkata Metro,Kolkata,22.572970,88.403104
663,Satyajit Roy,Kolkata Metro,Kolkata,22.484677,88.392648
664,Sealdah,Kolkata Metro,Kolkata,22.566445,88.370037
665,Shahid Khudiram,Kolkata Metro,Kolkata,22.465955,88.391683
666,Shobhabazar Sutanuti,Kolkata Metro,Kolkata,22.595833,88.365069
667,Shyambazar,Kolkata Metro,Kolkata,22.601418,88.372478
668,Taratala,Kolkata Metro,Kolkata,22.507703,88.320330
669,Thakurpukur,Kolkata Metro,Kolkata,22.464414,88.307508
670,VIP Bazar,Kolkata Metro,Kolkata,22.524685,88.396241
671,Alambagh,Lucknow Metro,Lucknow,26.814009,80.902515
672,Alambagh Bus Station,Lucknow Metro,Lucknow,26.818472,80.907295
673,Amausi,Lucknow Metro,Lucknow,26.771344,80.878686
674,Badshah Nagar,Lucknow Metro,Lucknow,26.870703,80.961065
675,Bhootnath Market,Lucknow Metro,Lucknow,26.872237,80.982304
676,Charbagh Railway Station,Lucknow Metro,Lucknow,26.832401,80.923113
677,Chaudhary Charan Singh International Airport,Lucknow Metro,Lucknow,26.766297,80.883591
678,Durgapuri,Lucknow Metro,Lucknow,26.831999,80.915410
679,Hazratganj,Lucknow Metro,Lucknow,26.850027,80.941598
680,Hussainganj,Lucknow Metro,Lucknow,26.838429,80.934330
681,IT College,Lucknow Metro,Lucknow,26.871029,80.945609
682,Indira Nagar,Lucknow Metro,Lucknow,26.872734,80.990878
683,KD Singh Babu Stadium,Lucknow Metro,Lucknow,26.853928,80.936825
684,Krishna Nagar,Lucknow Metro,Lucknow,26.794392,80.891763
685,Lekhraj Market,Lucknow Metro,Lucknow,26.870923,80.973903
686,Mawaiya,Lucknow Metro,Lucknow,26.825307,80.909858
687,Munshipulia,Lucknow Metro,Lucknow,26.887894,80.995873
688,Sachivalaya,Lucknow Metro,Lucknow,26.841596,80.939908
689,Singar Nagar,Lucknow Metro,Lucknow,26.803091,80.896431
690,Transport Nagar,Lucknow Metro,Lucknow,26.777876,80.882645
691,Vishwavidyalaya,Lucknow Metro,Lucknow,26.865500,80.939537
692,Begumpul,Meerut Metro,Meerut,28.996738,77.705578
693,Bhainsali,Meerut Metro,Meerut,28.988093,77.700320
694,Brahmapuri,Meerut Metro,Meerut,28.960309,77.684819
695,Daurli,Meerut Metro,Meerut,29.040738,77.706854
696,MES Colony,Meerut Metro,Meerut,29.015963,77.704621
697,Meerut Central,Meerut Metro,Meerut,28.972876,77.690605
698,Meerut North,Meerut Metro,Meerut,29.053349,77.708018
699,Meerut South,Meerut Metro,Meerut,28.904633,77.632765
700,Modipuram,Meerut Metro,Meerut,29.072325,77.708860
701,Partapur,Meerut Metro,Meerut,28.922025,77.650582
702,Rithani,Meerut Metro,Meerut,28.932057,77.660564
703,Shatabdi Nagar,Meerut Metro,Meerut,28.947751,77.673889
704,Aarey,Mumbai Metro,Mumbai,19.169536,72.858813
705,Aarey JVLR,Mumbai Metro,Mumbai,19.131063,72.884203
706,Acharya Atre Chowk,Mumbai Metro,Mumbai,18.997816,72.817718
707,Airport Road,Mumbai Metro,Mumbai,19.110121,72.874164
708,Akurli,Mumbai Metro,Mumbai,19.198319,72.860624
709,Anand Nagar,Mumbai Metro,Mumbai,19.257266,72.865996
710,Andheri,Mumbai Metro,Mumbai,19.120478,72.848757
711,Andheri (West),Mumbai Metro,Mumbai,19.129176,72.831446
712,Asalpha,Mumbai Metro,Mumbai,19.096418,72.894869
713,Azad Nagar,Mumbai Metro,Mumbai,19.126914,72.837644
714,Bandra Colony,Mumbai Metro,Mumbai,19.069811,72.849435
715,Bandra Kurla Complex (BKC),Mumbai Metro,Mumbai,19.060656,72.854638
716,Bangur Nagar,Mumbai Metro,Mumbai,19.162309,72.834862
717,Borivali (West),Mumbai Metro,Mumbai,19.231392,72.840862
718,CSMIA Domestic,Mumbai Metro,Mumbai,19.093926,72.853566
719,CSMIA International T2,Mumbai Metro,Mumbai,19.102301,72.874463
720,Chakala - J.B. Nagar,Mumbai Metro,Mumbai,19.112048,72.867622
721,Chembur,Mumbai Metro,Mumbai,19.054135,72.892818
722,Chhatrapati Shivaji Maharaj Terminus,Mumbai Metro,Mumbai,18.940829,72.831873
723,Churchgate,Mumbai Metro,Mumbai,18.931484,72.826947
724,Cuffe Parade,Mumbai Metro,Mumbai,18.913560,72.820718
725,D. N. Nagar,Mumbai Metro,Mumbai,19.128292,72.830193
726,Dadar,Mumbai Metro,Mumbai,19.023603,72.839217
727,Dahanukarwadi,Mumbai Metro,Mumbai,19.206207,72.834801
728,Dahisar (East) [Line 2],Mumbai Metro,Mumbai,19.251569,72.867340
729,Dahisar (East) [Line 7],Mumbai Metro,Mumbai,19.250629,72.866639
730,Dahisar (East) [Line 9],Mumbai Metro,Mumbai,19.250967,72.867376
731,Deonar,Mumbai Metro,Mumbai,19.044827,72.917525
732,Devipada,Mumbai Metro,Mumbai,19.224338,72.864209
733,Dharavi,Mumbai Metro,Mumbai,19.046258,72.849743
734,Diamond Garden,Mumbai Metro,Mumbai,19.051744,72.901810
735,Dindoshi,Mumbai Metro,Mumbai,19.179756,72.858297
736,Eksar,Mumbai Metro,Mumbai,19.240423,72.843503
737,Ghatkopar,Mumbai Metro,Mumbai,19.086285,72.908054
738,Girgaon,Mumbai Metro,Mumbai,18.952093,72.822212
739,Goregaon (East),Mumbai Metro,Mumbai,19.152416,72.856590
740,Goregaon (West),Mumbai Metro,Mumbai,19.153026,72.835715
741,Grant Road,Mumbai Metro,Mumbai,18.963213,72.818056
742,Gundavali,Mumbai Metro,Mumbai,19.114514,72.855155
743,Hutatma Chowk,Mumbai Metro,Mumbai,18.934174,72.832514
744,Jagannath Shankar Sheth Metro,Mumbai Metro,Mumbai,18.969983,72.821191
745,Jagruti Nagar,Mumbai Metro,Mumbai,19.092526,72.901938
746,Jogeshwari (East),Mumbai Metro,Mumbai,19.142940,72.855181
747,Kalbadevi,Mumbai Metro,Mumbai,18.946328,72.827202
748,Kandivali (West),Mumbai Metro,Mumbai,19.213998,72.837311
749,Kashigaon,Mumbai Metro,Mumbai,19.277661,72.880258
750,Kurar,Mumbai Metro,Mumbai,19.187101,72.858516
751,Lower Malad,Mumbai Metro,Mumbai,19.173101,72.836473
752,Lower Oshiwara,Mumbai Metro,Mumbai,19.140723,72.831708
753,MIDC - Andheri,Mumbai Metro,Mumbai,19.117358,72.873647
754,Magathane,Mumbai Metro,Mumbai,19.217119,72.866775
755,Mahalaxmi,Mumbai Metro,Mumbai,18.979457,72.825413
756,Mahindra & Mahindra,Mumbai Metro,Mumbai,19.203773,72.863322
757,Malad West,Mumbai Metro,Mumbai,19.185286,72.835854
758,Mandale,Mumbai Metro,Mumbai,19.049565,72.938671
759,Mandapeshwar - I.C. Colony,Mumbai Metro,Mumbai,19.249580,72.845738
760,Mankhurd,Mumbai Metro,Mumbai,19.049190,72.931153
761,Marol Naka (Line 1),Mumbai Metro,Mumbai,19.108156,72.879491
762,Marol Naka (Line 3),Mumbai Metro,Mumbai,19.108770,72.878563
763,Miragaon,Mumbai Metro,Mumbai,19.270998,72.880676
764,Mogra,Mumbai Metro,Mumbai,19.128449,72.855443
765,Oshiwara,Mumbai Metro,Mumbai,19.146036,72.833953
766,Ovaripada,Mumbai Metro,Mumbai,19.242943,72.864173
767,Pandurang Wadi,Mumbai Metro,Mumbai,19.260089,72.872636
768,Rashtriya Udyan,Mumbai Metro,Mumbai,19.234616,72.863135
769,Rushi Sankul,Mumbai Metro,Mumbai,19.256619,72.850638
770,SEEPZ,Mumbai Metro,Mumbai,19.125758,72.873524
771,Sahar Road,Mumbai Metro,Mumbai,19.102159,72.865164
772,Saki Naka,Mumbai Metro,Mumbai,19.103531,72.887965
773,Santacruz,Mumbai Metro,Mumbai,19.079174,72.847098
774,Science Museum,Mumbai Metro,Mumbai,18.990885,72.821365
775,Shimpoli,Mumbai Metro,Mumbai,19.222832,72.840941
776,Shitala Devi Mandir,Mumbai Metro,Mumbai,19.038504,72.841956
777,Shivaji Chowk (Chembur),Mumbai Metro,Mumbai,19.047935,72.906992
778,Siddhivinayak Temple,Mumbai Metro,Mumbai,19.015882,72.830950
779,Valnai-Meeth Chowky,Mumbai Metro,Mumbai,19.196823,72.833811
780,Versova,Mumbai Metro,Mumbai,19.130256,72.821382
781,Vidhan Bhavan,Mumbai Metro,Mumbai,18.924779,72.825495
