u,v,metres
6916,22954,49.68
6916,22956,17.19
6917,6916,21.90
6918,2832,82.48
6919,6920,105.28
6919,22934,24.96
6919,22935,27.58
6920,2778,147.38
6920,6919,105.28
6920,6921,184.64
6921,2641,16.68
6921,3015,24.85
6921,6920,184.64
6922,6923,165.78
6922,22938,15.89
6922,22940,6.58
6923,2703,45.25
6923,2825,26.50
6923,6922,165.78
6924,22936,48.13
6924,22937,49.53
6924,22942,15.44
6925,22936,40.83
6926,2873,45.51
6926,6928,17.42
6926,25910,122.55
6927,25910,29.55
6928,6926,17.42
6928,6929,202.30
6928,29525,122.92
6929,3216,55.91
6929,3494,8.33
6929,6928,202.30
6930,3325,91.58
6930,29510,5.96
6930,29583,74.16
6931,29485,30.47
6931,29486,2.60
6932,7039,48.11
6933,6941,91.39
6933,6942,133.41
6933,29470,30.88
6934,4819,107.41
6934,29473,14.98
6934,29477,97.37
6935,6945,79.39
6935,29477,8.95
6935,29488,42.67
6936,20733,49.88
6937,1436,62.11
6937,3226,74.46
6937,20733,117.49
6938,6939,12.19
6938,20739,132.14
6938,29577,8.32
6939,200,142.47
6939,6938,12.19
6939,31459,24.78
6940,29474,60.43
6940,29476,56.65
6940,31459,53.58
6941,6933,91.39
6941,6948,49.57
6941,29476,6.96
6942,6933,133.41
6942,6943,135.15
6942,29469,31.87
6943,6942,135.15
6943,6944,26.79
6943,29462,40.64
6944,6943,26.79
6944,29463,59.34
6944,29464,83.48
6945,3342,63.87
6945,6935,79.39
6945,6946,182.20
6946,4819,48.80
6946,4826,56.13
6946,6945,182.20
6947,3342,31.53
6947,4826,141.97
6947,29492,33.03
6948,6941,49.57
6948,6949,113.48
6948,29475,230.72
6949,4814,187.69
6949,4833,115.97
6949,6948,113.48
6950,637,25.78
6950,2671,99.14
6950,20748,152.46
6951,6952,73.04
6951,6953,103.40
6951,20810,23.97
6952,637,52.98
6952,2694,29.85
6952,6951,73.04
6953,1388,8.03
6953,4848,69.90
6953,6951,103.40
6954,6955,35.90
6954,6956,48.71
6954,6960,57.21
6955,6954,35.90
6955,6958,43.99
6955,7682,41.35
6956,6954,48.71
6956,6961,82.76
6956,7683,44.29
6957,621,55.02
6957,6962,136.46
6957,7683,11.29
6958,6955,43.99
6958,6959,82.64
6958,6960,65.57
6959,6958,82.64
6959,6960,117.63
6959,7682,175.81
6960,6954,57.21
6960,6958,65.57
6960,6959,117.63
6961,6956,82.76
6961,7684,69.60
6961,7685,39.38
6962,6957,136.46
6962,7132,147.46
6962,7684,5.96
6963,2529,60.02
6963,2638,51.01
6963,6964,138.93
6964,6963,138.93
6964,6965,65.64
6964,6966,69.69
6965,6964,65.64
6965,6967,51.76
6965,7680,72.40
6966,2514,47.65
6966,6964,69.69
6966,6967,81.78
6967,2507,45.44
6967,6965,51.76
6967,6966,81.78
6968,2529,4.97
6968,2556,63.60
6968,7692,95.55
6969,2554,36.03
6969,6970,85.29
6969,6971,47.59
6970,2512,50.18
6970,2597,29.56
6970,6969,85.29
6971,608,36.46
6971,6969,47.59
6971,6972,6.75
6972,2512,80.33
6972,2551,18.59
6972,6971,6.75
6973,6974,53.58
6973,6977,46.82
6973,7702,27.14
6974,6973,53.58
6974,7700,35.43
6974,7703,27.84
6975,6976,46.12
6975,6978,21.36
6975,7704,76.15
6976,6975,46.12
6976,7702,27.14
6976,7704,54.77
6977,6973,46.82
6977,6979,25.85
6977,7700,37.89
6978,6399,33.95
6978,6975,21.36
6978,7701,80.09
6979,6977,25.85
6979,7698,35.90
6979,7701,80.60
6980,6393,47.99
6980,6398,14.90
6980,7698,25.43
6981,6396,38.58
6982,6258,74.70
6982,6395,43.92
6982,6983,71.51
6983,6260,67.08
6983,6261,58.13
6983,6982,71.51
6984,690,162.78
6984,3356,23.44
6984,7745,73.27
6985,1332,42.41
6985,6391,6.67
6985,6986,109.03
6986,6390,34.15
6986,6985,109.03
6986,6987,40.11
6987,1332,108.19
6987,1454,36.30
6987,6986,40.11
6988,6989,39.43
6989,1454,40.03
6989,6988,39.43
6989,23086,42.30
6990,6384,36.34
6990,6388,57.11
6990,6991,66.36
6991,6387,40.00
6991,6388,115.36
6991,6990,66.36
6992,6695,124.46
6992,6696,21.55
6992,23084,66.96
6993,1349,64.56
6993,1401,24.78
6993,6994,132.55
6994,1374,62.27
6994,6993,132.55
6994,23052,43.96
6995,6996,45.01
6995,23021,48.58
6995,23022,71.85
6996,1441,16.24
6996,6995,45.01
6996,23019,40.96
6997,3229,33.55
6997,3457,44.97
6997,3488,25.85
6998,3023,95.74
6998,3322,16.50
6998,24523,57.14
6999,3115,25.44
6999,22911,32.21
6999,24562,157.02
7000,7001,205.00
7000,7009,53.67
7000,7010,144.98
7000,20898,372.73
7001,7000,205.00
7001,7002,211.57
7001,20901,38.17
7002,7001,211.57
7003,2920,26.67
7003,7004,62.16
7003,7005,120.25
7004,7003,62.16
7004,20894,46.19
7004,20895,62.17
7005,7003,120.25
7005,7006,105.24
7005,20899,55.58
7006,2920,151.85
7006,3523,16.34
7006,7005,105.24
7007,2924,62.04
7007,7008,90.11
7007,29523,33.37
7008,2760,13.67
7008,2770,25.65
7008,7007,90.11
7009,7000,53.67
7009,12783,60.74
7009,12786,71.52
7010,7000,144.98
7010,12783,36.30
7010,25665,6.67
7011,2764,95.81
7011,12784,100.34
7011,12790,114.71
7012,2848,146.69
7012,3079,47.76
7012,3600,33.09
7013,7014,48.38
7013,7015,78.97
7013,7016,38.54
7014,1148,66.59
7014,1170,36.83
7014,7013,48.38
7015,7013,78.97
7016,58,44.05
7016,7013,38.54
7016,30839,5.19
7017,1222,64.94
7017,3207,27.84
7017,3461,36.89
7018,3233,68.89
7019,47,136.71
7019,3466,24.35
7019,7020,57.90
7020,7019,57.90
7021,3710,141.34
7021,30734,29.59
7021,30865,87.50
7022,1051,109.21
7022,30812,22.09
7022,31415,80.82
7023,4578,26.95
7023,7025,22.78
7023,30803,16.23
7024,1037,100.02
7024,30803,97.20
7025,7023,22.78
7025,7026,54.40
7025,30791,45.52
7026,7025,54.40
7026,7027,29.70
7026,30787,77.73
7027,4596,43.70
7027,7026,29.70
7027,30803,161.34
7028,4592,75.16
7028,4597,41.73
7028,7029,63.90
7029,4577,103.11
7029,4594,69.96
7029,7028,63.90
7029,7030,131.36
7030,7029,131.36
7030,30758,7.31
7031,1138,182.62
7031,7032,61.56
7031,31354,4.12
7032,7031,61.56
7033,557,56.65
7033,803,76.76
7033,29211,97.27
7034,20902,54.11
7034,20905,49.66
7034,29502,59.14
7035,7036,145.76
7035,12778,65.25
7035,20902,135.66
7036,7035,145.76
7036,7040,17.05
7036,12787,80.25
7037,7038,77.12
7038,3201,89.05
7038,7037,77.12
7038,29500,61.42
7039,3249,121.11
7039,3446,37.19
7039,6932,48.11
7040,7036,17.05
7040,12733,194.28
7040,12748,57.44
7041,12748,93.44
7041,12767,25.85
7041,12770,10.48
7042,7043,50.60
7042,7045,47.02
7042,20754,50.89
7043,7042,50.60
7044,7045,54.91
7045,7042,47.02
7045,7044,54.91
7045,20756,13.34
7046,1376,64.26
7046,1384,21.59
7046,2743,101.69
7047,1344,77.13
7048,1355,29.88
7048,2727,9.54
7048,2801,60.98
7049,2794,77.13
7049,2965,37.77
7049,3024,71.22
7050,1404,26.26
7050,1421,49.28
7050,7051,169.34
7051,7050,169.34
7052,2763,38.71
7052,2771,15.27
7052,2993,145.47
7053,4955,53.34
7053,7054,43.86
7053,7058,87.08
7053,20781,203.92
7054,7053,43.86
7054,7055,46.34
7054,20782,184.94
7055,7054,46.34
7055,7056,50.81
7055,7057,160.57
7056,7055,50.81
7056,31467,25.45
7056,31787,33.70
7057,7055,160.57
7058,7053,87.08
7058,20794,22.24
7058,20796,21.36
7059,7060,36.78
7060,7059,36.78
7060,7062,51.91
7060,20794,45.53
7061,4955,75.12
7061,7063,17.48
7061,20796,29.07
7062,7060,51.91
7063,7061,17.48
7063,7064,123.17
7063,7069,36.87
7064,4955,49.22
7064,7063,123.17
7064,20779,24.75
7064,20780,144.25
7065,7066,111.52
7065,7068,46.76
7065,7069,76.71
7066,7065,111.52
7066,7105,26.02
7066,20779,17.46
7067,4915,33.32
7067,7068,102.10
7067,7105,17.21
7068,7065,46.76
7068,7067,102.10
7068,7072,45.50
7069,7063,36.87
7069,7065,76.71
7069,20795,46.58
7070,2810,183.10
7070,7071,53.02
7070,7074,21.96
7071,7070,53.02
7071,20792,78.76
7071,29572,60.79
7072,7068,45.50
7072,7073,118.09
7072,29572,107.49
7073,7072,118.09
7073,20795,9.23
7073,25840,30.16
7074,4915,43.47
7074,7070,21.96
7074,20776,115.65
7075,2797,86.84
7075,11465,27.03
7075,11832,57.41
7076,4911,352.59
7076,11450,259.42
7076,11452,90.81
7077,7078,39.38
7077,23040,46.91
7077,23041,57.64
7078,7077,39.38
7078,7079,70.97
7078,23044,35.39
7079,7078,70.97
7080,3043,31.66
7080,3065,13.61
7080,23042,104.78
7081,2841,17.90
7082,7371,52.59
7082,24536,109.14
7082,24540,57.05
7083,1278,61.48
7083,7084,57.05
7083,24540,62.23
7084,7083,57.05
7084,31405,52.81
7085,2550,14.91
7085,24571,137.39
7085,31403,35.77
7086,31403,29.79
7087,7088,92.20
7087,22799,94.47
7087,24571,3.88
7088,1255,75.69
7088,7087,92.20
7088,24572,140.15
7089,2513,63.16
7089,2583,109.59
7089,22798,36.00
7090,3435,45.44
7090,7332,197.32
7090,24580,75.36
7091,1080,45.64
7091,30744,63.95
7092,29421,6.83
7093,29099,181.58
7093,29100,15.93
7094,29417,55.61
7095,29416,13.33
7095,29417,66.75
7096,7095,26.03
7096,31815,7.78
7097,1063,456.92
7097,16697,5.90
7098,813,60.87
7099,270,5.35
7099,3657,26.43
7099,6806,26.76
7100,6805,21.89
7101,7102,49.81
7101,30914,5.98
7102,7101,49.81
7102,7103,36.16
7102,7104,95.56
7103,1772,14.97
7103,7102,36.16
7103,7388,59.49
7104,6798,26.50
7104,7102,95.56
7104,7388,77.16
7105,7066,26.02
7105,7067,17.21
7105,20777,294.35
7106,4936,95.79
7107,2906,110.76
7107,7108,102.90
7107,31411,35.66
7108,2913,33.12
7108,3106,9.98
7108,7107,102.90
7109,2895,111.99
7109,2993,60.78
7109,25808,153.72
7110,31384,47.33
7111,2904,174.06
7111,3026,46.51
7111,7112,40.49
7112,3013,107.79
7112,3108,16.81
7112,7111,40.49
7113,2866,45.53
7113,7114,109.13
7113,25807,3.18
7114,2935,41.74
7114,7113,109.13
7114,23079,44.48
7115,2866,94.49
7115,4933,25.57
7115,7116,116.45
7116,7115,116.45
7116,7117,57.14
7116,23074,79.19
7117,2866,74.73
7117,2935,40.42
7117,7116,57.14
7118,2957,78.69
7119,2577,31.95
7119,7123,25.81
7119,23073,198.93
7120,2574,57.78
7120,2579,34.14
7120,2693,69.38
7121,2574,32.18
7121,2576,98.02
7121,25824,43.60
7122,25824,15.93
7123,7119,25.81
7123,20783,101.93
7123,25840,2.44
7124,2530,64.10
7124,2531,18.24
7124,2547,44.14
7124,2555,46.75
7125,7129,42.72
7125,11082,113.61
7125,11083,81.51
7126,7127,100.21
7126,7130,46.31
7126,11082,24.51
7127,7126,100.21
7127,7128,199.07
7127,11083,24.83
7128,7127,199.07
7128,7129,42.36
7128,15602,112.95
7129,7125,42.72
7129,7128,42.36
7129,7130,195.55
7130,672,225.59
7130,7126,46.31
7130,7129,195.55
7131,2533,46.43
7131,2624,25.38
7131,7132,139.16
7132,2560,119.21
7132,6962,147.46
7132,7131,139.16
7133,1358,34.96
7133,2520,134.02
7133,2559,42.22
7133,11088,19.28
7134,2510,72.25
7134,2518,81.04
7134,2578,41.70
7135,2712,54.02
7135,3471,25.18
7135,3485,52.91
7136,1448,97.48
7136,2670,65.34
7136,3380,18.01
7137,2881,9.54
7138,2951,7.76
7138,3029,21.92
7138,7139,91.16
7139,1354,35.12
7139,7138,91.16
7139,23037,67.29
7140,3031,30.53
7141,2883,35.22
7141,7142,62.27
7141,24561,98.64
7142,7141,62.27
7142,7143,90.12
7142,22919,66.37
7143,7142,90.12
7144,1398,35.95
7144,7145,58.71
7144,23064,40.97
7145,1349,75.73
7145,1374,41.72
7145,7144,58.71
7146,1368,39.49
7146,1393,113.26
7146,1450,5.55
7147,1370,17.78
7148,1370,11.42
7148,1431,7.31
7148,1461,54.06
7149,1407,83.11
7149,1420,145.56
7149,6692,49.33
7150,7274,130.80
7151,2872,16.81
7152,102,44.15
7152,7153,62.40
7152,25849,25.67
7153,7152,62.40
7154,2714,20.04
7154,2746,43.50
7154,22928,90.07
7155,1363,51.40
7155,2716,73.56
7155,2765,90.09
7156,2772,46.70
7156,7157,44.15
7156,22952,0.99
7157,2828,47.27
7157,7156,44.15
7157,22951,2.28
7158,22951,26.68
7159,2689,35.45
7159,7160,44.69
7159,22952,27.20
7160,7159,44.69
7161,107,45.73
7161,1363,50.99
7161,22859,51.81
7162,5378,31.86
7162,7165,31.21
7162,11148,58.40
7163,7839,120.33
7163,7840,25.29
7163,11148,40.46
7164,5341,94.46
7164,5377,24.93
7164,7172,157.34
7165,5375,60.80
7165,7162,31.21
7165,11150,3.88
7166,5338,39.95
7166,5339,55.40
7166,7167,37.06
7167,5337,81.47
7167,7166,37.06
7167,7168,33.12
7168,7167,33.12
7168,7169,75.45
7168,7171,26.98
7168,12086,32.04
7169,5337,26.41
7169,7168,75.45
7169,27527,13.65
7170,5352,1.99
7170,12086,33.26
7170,12089,27.09
7171,7168,26.98
7172,5353,34.64
7172,7164,157.34
7172,15592,113.73
7173,1465,105.79
7173,12080,17.77
7173,12081,32.49
7174,1483,72.05
7174,14345,33.94
7174,14356,13.10
7175,7176,5.98
7175,7179,19.82
7175,14347,50.58
7176,7175,5.98
7176,12104,45.50
7176,26539,38.59
7177,7179,116.15
7178,1513,34.14
7178,7179,38.31
7178,12132,89.20
7179,7175,19.82
7179,7177,116.15
7179,7178,38.31
7180,12133,91.26
7181,1550,53.37
7181,7182,43.16
7181,17965,58.39
7182,7181,43.16
7182,7183,67.32
7182,17963,201.22
7183,7182,67.32
7183,7184,102.41
7183,17962,97.00
7184,5427,69.44
7184,7183,102.41
7184,17941,104.25
7185,1474,111.46
7185,1480,256.96
7185,12136,44.88
7186,1504,19.10
7186,7187,117.06
7186,12203,9.82
7187,7186,117.06
7187,7188,55.42
7187,12143,24.93
7188,7187,55.42
7188,7189,160.16
7188,7192,42.66
7189,7188,160.16
7189,12140,26.50
7189,31408,154.44
7190,7191,51.69
7190,12138,27.11
7190,12203,50.81
7191,7190,51.69
7192,7188,42.66
7193,172,22.99
7193,3665,275.29
7193,4074,11.85
7193,4111,70.79
7194,3635,86.21
7194,3712,53.83
7194,7195,62.82
7195,3645,83.81
7195,3716,53.83
7195,7194,62.82
7196,3658,91.69
7196,3662,95.81
7196,7197,293.14
7197,253,102.20
7197,3691,92.36
7197,7196,293.14
7198,3658,98.98
7198,3660,6.36
7198,7199,97.98
7199,239,273.14
7199,3632,442.60
7199,7198,97.98
7200,7243,63.45
7201,8656,34.26
7202,7241,16.83
7202,8656,62.85
7202,8657,29.52
7203,7204,59.96
7203,8658,29.02
7203,31700,25.37
7204,7203,59.96
7205,4148,440.76
7205,8657,99.34
7206,7210,59.18
7206,8821,12.86
7206,8823,46.33
7207,7208,53.20
7207,7250,88.14
7207,7253,214.30
7208,7207,53.20
7208,7209,39.12
7208,7211,150.58
7209,7208,39.12
7209,7210,115.08
7209,9256,160.84
7210,7206,59.18
7210,7209,115.08
7210,7212,120.17
7211,7208,150.58
7211,8631,29.55
7211,9256,9.54
7212,4513,60.42
7212,7210,120.17
7212,8080,66.77
7213,8636,47.32
7214,4145,44.73
7215,7216,45.18
7216,7215,45.18
7216,7217,40.27
7216,16613,39.09
7217,5220,41.90
7217,5224,31.77
7217,7216,40.27
7218,5228,49.67
7219,5215,46.28
7219,5218,45.37
7219,5223,13.92
7220,1034,43.76
7220,5216,41.40
7220,5218,45.68
7221,5216,29.52
7221,5230,56.95
7221,18049,82.49
7222,7223,19.08
7222,7225,36.52
7222,17909,20.41
7223,5233,25.07
7223,7222,19.08
7223,18047,33.74
7224,1035,72.70
7224,7226,45.21
7224,18047,54.92
7225,7222,36.52
7225,7226,47.80
7225,7228,94.89
7226,7224,45.21
7226,7225,47.80
7226,7228,83.75
7227,17909,91.08
7228,1030,73.57
7228,7225,94.89
7228,7226,83.75
7229,7257,145.46
7229,16598,7.71
7229,16600,21.32
7230,616,168.39
7230,6778,28.59
7230,6787,3.88
7231,3629,74.16
7231,3634,220.50
7231,16630,109.56
7232,5177,141.16
7232,18011,43.75
7232,18012,98.68
7233,5203,55.84
7234,1468,13.15
7234,5189,47.69
7234,5191,163.13
7235,1500,41.45
7235,5304,50.66
7235,5318,52.37
7235,17911,68.16
7236,5303,35.81
7236,5304,74.67
7236,7237,38.01
7237,7236,38.01
7238,5311,33.67
7239,1494,30.46
7239,8701,96.69
7239,9329,46.18
7240,8712,109.88
7241,7202,16.83
7241,8652,42.83
7241,8658,13.65
7242,8654,35.95
7242,8661,33.74
7242,15586,213.60
7243,7200,63.45
7243,7244,40.16
7243,8661,45.54
7244,7243,40.16
7244,8659,105.59
7244,8662,38.32
7244,8667,127.27
7245,7246,23.10
7245,8667,29.92
7245,8668,52.21
7246,7245,23.10
7246,7247,54.08
7246,8714,100.81
7247,7246,54.08
7247,7251,382.60
7247,8666,66.56
7248,7249,21.19
7248,8649,70.40
7248,9251,97.92
7249,7248,21.19
7249,7250,26.88
7249,8826,198.27
7250,7207,88.14
7250,7249,26.88
7250,7251,20.28
7251,7247,382.60
7251,7250,20.28
7251,7252,97.03
7252,7251,97.03
7252,7253,31.62
7252,7256,178.86
7253,7207,214.30
7253,7252,31.62
7253,7254,43.43
7254,7253,43.43
7254,7255,50.75
7254,8633,35.88
7255,7254,50.75
7255,8077,86.32
7255,8632,17.55
7256,7252,178.86
7256,8666,20.88
7256,9250,43.41
7257,1030,65.59
7257,7229,145.46
7257,7258,73.68
7257,16608,154.43
7258,7257,73.68
7258,16600,110.24
7258,16604,61.58
7259,7260,48.18
7259,16589,57.08
7259,16594,24.47
7260,1035,14.09
7260,7259,48.18
7260,16593,5.98
7261,16602,52.37
7261,16606,44.43
7261,16608,65.25
7262,1030,236.11
7262,11105,106.89
7262,16586,98.61
7263,7264,186.36
7263,26024,49.96
7263,31516,11.16
7264,7263,186.36
7264,16587,60.89
7264,16588,92.54
7265,1030,117.43
7265,5235,70.21
7265,7266,97.10
7266,7265,97.10
7266,17909,152.14
7267,5234,90.77
7267,5240,86.54
7267,18045,48.65
7268,5241,51.13
7268,7269,79.42
7268,7270,99.71
7269,5234,12.72
7269,7268,79.42
7269,16582,51.82
7270,1032,198.56
7270,7268,99.71
7271,5242,124.32
7271,5243,34.90
7271,18040,32.64
7272,6419,73.77
7272,9479,60.34
7273,9476,96.39
7274,6426,72.30
7274,7150,130.80
7274,16655,92.82
7275,6421,93.26
7276,16637,26.81
7277,9470,65.78
7277,16640,147.95
7278,7279,32.81
7278,7282,76.20
7278,16635,144.29
7279,7278,32.81
7279,7280,12.59
7279,16633,121.59
7280,7279,12.59
7280,7281,104.00
7280,9469,76.86
7281,7280,104.00
7282,7278,76.20
7283,16635,121.27
7284,6435,49.96
7284,7285,92.03
7284,9553,29.33
7285,7284,92.03
7286,6435,23.87
7286,7287,95.64
7286,15561,162.36
7287,7286,95.64
7287,7288,39.38
7287,9558,71.53
7288,7287,39.38
7288,9559,58.60
7288,15560,66.46
7289,7293,29.30
7289,9465,1.11
7289,9468,46.87
7290,7291,26.23
7290,7292,27.03
7290,9465,46.16
7291,0,70.34
7291,7290,26.23
7292,7290,27.03
7292,9538,16.06
7292,9540,15.07
7293,6433,33.59
7293,7289,29.30
7293,9538,31.20
7294,7295,49.66
7294,9512,11.93
7294,9516,14.91
7295,7294,49.66
7295,7296,22.22
7295,9503,17.89
7295,9526,28.33
7296,7295,22.22
7296,9504,9.74
7296,9505,1.11
7297,9503,30.37
7297,9505,18.76
7297,9544,78.05
7298,7300,58.92
7298,9465,18.21
7298,9551,8.02
7299,9496,35.55
7300,5570,4.47
7300,7298,58.92
7300,9497,19.38
7301,1471,473.46
7301,1501,97.18
7301,18010,56.23
7302,1508,44.28
7302,7303,220.97
7302,11162,37.54
7303,1502,60.45
7303,7302,220.97
7303,18009,4.56
7304,7305,39.82
7304,30610,7.45
7304,30612,49.79
7305,7304,39.82
7306,7307,60.01
7306,7308,88.91
7307,7306,60.01
7308,80,20.06
7308,7309,88.31
7309,7308,88.31
7310,7311,79.20
7311,7310,79.20
7311,7321,4.55
7312,30585,117.26
7312,30798,152.40
7312,31781,107.25
7313,30798,10.98
7314,7315,45.73
7314,7318,10.24
7314,30745,67.05
7315,82,154.96
7315,7314,45.73
7315,30751,36.75
7316,7317,11.16
7316,7318,47.12
7316,30745,76.95
7317,7316,11.16
7317,7319,15.69
7317,7322,155.02
7318,7314,10.24
7318,7316,47.12
7318,7319,48.35
7319,7317,15.69
7319,7318,48.35
7319,7320,147.32
7320,7319,147.32
7320,7322,51.51
7321,7311,4.55
7321,31773,99.02
7322,7317,155.02
7322,7320,51.51
7322,7323,90.09
7323,7322,90.09
7324,7326,31.09
7324,31757,11.51
7325,7340,55.24
7325,31757,75.78
7326,1056,33.00
7326,31756,12.39
7327,88,159.19
7328,88,45.37
7328,2849,13.38
7328,7329,30.49
7329,7328,30.49
7330,2879,55.42
7331,1064,133.91
7331,1084,54.53
7331,25727,24.54
7332,7090,197.32
7332,7333,87.10
7332,7337,17.21
7333,7332,87.10
7333,31137,124.02
7334,7335,108.15
7335,1064,18.18
7335,7334,108.15
7335,7337,28.59
7336,25730,53.46
7336,25731,89.68
7336,29112,32.27
7337,7332,17.21
7337,7335,28.59
7337,7338,45.60
7338,7337,45.60
7338,7339,31.20
7338,25732,72.49
7339,7338,31.20
7339,7340,46.80
7339,25732,91.68
7340,7325,55.24
7340,7339,46.80
7341,25732,48.80
7342,29112,72.19
7342,29434,60.71
7342,29436,57.26
7343,3543,61.15
7344,2601,150.18
7344,7345,58.34
7344,22764,12.62
7345,2984,56.79
7345,7344,58.34
7345,22767,83.49
7346,2843,134.42
7346,2887,22.24
7346,2910,68.66
7347,22754,65.08
7348,3196,41.93
7348,3247,23.69
7348,3623,68.70
7349,7350,53.82
7350,93,36.18
7350,3352,18.18
7350,7349,53.82
7351,93,71.72
7352,7353,74.91
7352,7354,98.50
7352,22779,37.92
7353,833,96.25
7353,7352,74.91
7353,22781,107.18
7354,2893,51.50
7354,7352,98.50
7354,7355,70.90
7355,7354,70.90
7355,22780,58.03
7355,22783,53.90
7356,104,12.80
7356,22773,29.69
7356,22780,43.81
7357,22772,60.91
7357,22776,83.17
7357,22777,20.75
7358,3280,30.65
7358,3539,56.28
7358,22842,104.71
7359,2971,52.57
7359,2975,40.82
7359,22842,35.01
7360,2875,25.40
7360,2929,85.41
7360,2947,38.65
7361,3260,40.43
7361,3379,43.07
7361,7362,45.34
7362,7361,45.34
7363,22793,88.51
7364,3601,25.71
7364,7365,158.05
7364,22851,36.96
7365,1236,52.95
7365,7364,158.05
7365,24518,39.33
7366,3528,69.83
7366,3601,86.21
7366,22851,38.16
7367,2545,41.98
7367,2598,60.04
7367,7738,63.02
7368,3246,62.96
7368,3590,60.02
7368,7369,84.81
7369,7368,84.81
7369,24530,15.42
7369,24532,16.07
7370,3573,102.98
7370,7371,43.43
7370,24536,42.30
7371,896,103.70
7371,7082,52.59
7371,7370,43.43
7372,2814,44.63
7372,2823,66.96
7372,7373,68.94
7373,7372,68.94
7373,20767,164.29
7374,7375,141.54
7375,2749,133.00
7375,2802,26.79
7375,7374,141.54
7376,2683,8.95
7376,2699,28.55
7376,7377,92.67
7377,2741,78.11
7377,7376,92.67
7378,2706,86.88
7378,2802,67.25
7378,2821,138.89
7379,4863,152.92
7379,4867,88.70
7379,4870,45.78
7380,2704,19.08
7380,2741,22.24
7380,20764,75.25
7381,7382,131.56
7381,20763,82.58
7382,2713,24.69
7382,7381,131.56
7382,11459,10.06
7383,2676,72.91
7383,7384,74.57
7383,11459,38.34
7384,7383,74.57
7385,1637,50.83
7385,1674,259.09
7385,6791,92.48
7386,1637,60.55
7387,7388,37.17
7388,7103,59.49
7388,7104,77.16
7388,7387,37.17
7389,7404,75.72
7389,7413,26.99
7389,7415,53.41
7389,7417,104.00
7390,1541,14.53
7390,7394,55.78
7390,30920,52.27
7391,30920,21.41
7392,799,90.53
7392,1541,140.48
7392,7417,39.17
7393,7394,90.97
7394,1554,53.95
7394,7390,55.78
7394,7393,90.97
7395,7396,50.13
7395,30917,58.61
7396,7395,50.13
7396,7402,41.34
7396,7403,63.14
7397,7398,47.15
7397,30919,49.27
7398,7397,47.15
7398,7400,41.36
7398,7423,17.71
7399,7400,29.21
7400,7398,41.36
7400,7399,29.21
7400,7401,104.01
7401,799,58.86
7401,7400,104.01
7401,30919,53.02
7402,7396,41.34
7402,7423,17.96
7402,30918,84.19
7403,187,47.56
7403,7396,63.14
7403,30918,69.82
7404,860,48.97
7404,7389,75.72
7404,7415,24.06
7405,819,94.58
7406,7407,31.90
7406,7413,116.44
7406,7416,44.68
7407,6768,6.36
7407,6772,57.65
7407,7406,31.90
7408,7409,77.93
7409,1001,45.78
7409,6775,48.93
7409,7408,77.93
7410,7411,53.04
7411,860,26.40
7411,7410,53.04
7411,7422,35.42
7412,1523,51.61
7412,6768,108.23
7412,7413,37.77
7413,7389,26.99
7413,7406,116.44
7413,7412,37.77
7414,7415,62.45
7414,7416,33.66
7414,7420,72.28
7415,7389,53.41
7415,7404,24.06
7415,7414,62.45
7416,858,61.75
7416,7406,44.68
7416,7414,33.66
7417,860,66.18
7417,7389,104.00
7417,7392,39.17
7418,7419,72.78
7418,7422,29.94
7419,7418,72.78
7419,7420,34.51
7420,767,34.04
7420,860,72.59
7420,7414,72.28
7420,7419,34.51
7421,7422,30.83
7422,7411,35.42
7422,7418,29.94
7422,7421,30.83
7423,7398,17.71
7423,7402,17.96
7423,7424,78.60
7424,7423,78.60
7424,7427,74.59
7424,7428,104.32
7425,779,100.80
7425,1001,72.69
7425,7428,59.40
7426,30917,1.99
7427,7424,74.59
7427,7428,6.96
7427,30917,89.19
7428,7424,104.32
7428,7425,59.40
7428,7427,6.96
7429,984,75.85
7430,7431,50.86
7431,1628,81.53
7431,1795,41.57
7431,7430,50.86
7432,268,11.12
7432,7434,19.38
7433,7432,10.88
7434,2192,192.76
7434,7432,19.38
7435,146,31.06
7435,7592,121.20
7436,2370,108.80
7436,7559,17.40
7437,7438,8.33
7437,31553,15.54
7438,7439,14.11
7439,132,9.43
7439,31551,7.43
7440,7437,3.48
7440,31552,16.33
7441,7440,7.11
7442,7443,56.84
7443,772,82.49
7443,7442,56.84
7443,31070,13.92
7444,2106,69.89
7444,2111,32.99
7444,2187,45.14
7445,2098,63.45
7446,2089,80.27
7447,2058,152.46
7447,2113,29.11
7447,30986,23.18
7448,2065,90.34
7448,2113,107.04
7448,7449,99.21
7449,7448,99.21
7450,2103,33.46
7450,2154,109.24
7450,7451,40.28
7451,2148,40.42
7451,7450,40.28
7451,7453,41.76
7452,7453,95.32
7453,2058,19.82
7453,7451,41.76
7453,7452,95.32
7454,2099,35.20
7454,2147,61.81
7454,7456,103.37
7455,2079,5.19
7455,2151,47.12
7455,7456,75.10
7456,2152,8.94
7456,7454,103.37
7456,7455,75.10
7457,2107,63.01
7457,2152,34.28
7457,7458,60.18
7458,7457,60.18
7458,30983,48.51
7459,6720,228.26
7459,6724,83.10
7459,6725,110.33
7460,7461,151.35
7461,6568,6.07
7461,7460,151.35
7461,16476,71.24
7462,5439,3.48
7462,6569,147.24
7462,16484,150.68
7463,6572,59.57
7464,31676,127.95
