u,v,metres
44302,44311,6.60
44303,44311,180.16
44303,49561,59.92
44304,178756,22.79
44304,224109,50.48
44305,178756,162.56
44306,44310,57.70
44307,81197,16.82
44308,44315,228.63
44309,44302,85.56
44309,81197,59.25
44309,81233,2.44
44310,44302,25.61
44310,44306,57.70
44310,81198,22.34
44310,95314,33.89
44311,44302,6.60
44311,44303,180.16
44311,44318,56.71
44312,7611,28.26
44312,44313,271.76
44313,44312,271.76
44314,19782,212.52
44314,76084,30.01
44315,44308,228.63
44315,44312,29.34
44316,81198,8.96
44317,200338,28.26
44318,4613,61.21
44318,44311,56.71
44319,44322,31.16
44320,44321,40.20
44321,44319,39.10
44321,44328,37.44
44322,105430,92.11
44323,17712,78.28
44324,560,49.70
44324,44326,26.08
44324,161706,10.14
44325,44323,31.16
44326,26903,13.42
44326,44324,26.08
44327,44320,28.78
44328,17712,49.32
44329,96102,33.52
44329,97159,58.70
44329,97164,29.09
44329,185722,77.55
44330,96102,38.05
44330,96103,240.62
44330,96104,31.81
44330,96107,107.37
44331,15433,84.01
44331,104599,144.41
44331,107467,34.49
44331,154165,31.13
44332,196280,65.25
44332,222514,45.73
44332,222515,67.33
44333,27032,84.56
44333,192792,38.18
44333,192793,27.90
44333,210008,28.81
44334,101927,4.47
44334,196280,28.26
44335,210008,28.18
44336,196280,200.49
44336,222515,53.96
44337,44344,12.66
44337,223109,376.92
44337,223110,74.48
44338,44340,190.96
44338,99410,55.22
44338,223109,81.81
44339,44340,157.30
44339,223109,12.37
44339,223110,121.07
44340,44338,190.96
44340,44339,157.30
44340,99887,5.53
44341,44343,9.16
44341,218700,98.96
44342,109256,175.48
44342,152641,8.91
44343,44340,10.91
44344,44337,12.66
44344,152641,10.91
44345,71456,31.31
44345,71457,36.42
44345,195080,99.64
44346,65010,34.37
44346,71453,104.27
44346,71456,29.91
44347,44349,43.65
44347,65010,35.76
44347,206431,91.93
44348,23099,48.32
44348,44349,152.25
44348,147994,40.96
44349,44227,83.67
44349,44347,43.65
44349,44348,152.25
44350,47934,27.58
44350,147551,50.96
44350,236619,81.89
44351,44352,42.44
44351,47937,64.33
44351,47943,34.63
44352,44351,42.44
44352,44353,70.99
44352,47921,47.81
44353,23184,82.74
44353,44352,70.99
44353,47933,40.16
44354,47934,46.54
44354,47943,95.19
44354,47945,54.44
44355,28392,75.08
44355,110036,28.37
44355,144557,45.31
44356,28360,132.18
44356,107117,21.27
44357,28379,49.87
44357,28380,51.18
44357,44362,31.16
44358,44359,30.70
44358,105551,22.84
44358,191980,223.35
44359,44358,30.70
44359,44360,33.14
44359,44362,77.19
44360,28387,16.16
44360,44359,33.14
44361,28380,30.51
44361,28387,54.03
44361,44362,46.72
44362,44357,31.16
44362,44359,77.19
44362,44361,46.72
44363,28385,136.15
44364,44366,52.07
44364,44367,29.24
44364,191880,44.54
44365,199903,21.15
44366,4420,104.65
44366,44364,52.07
44366,80541,148.03
44367,44364,29.24
44368,217517,351.23
44369,229269,18.60
44370,44371,44.54
44370,44400,124.20
44371,89890,74.88
44371,229353,10.52
44372,44374,69.55
44372,89921,49.69
44373,44395,15.09
44373,229353,40.20
44374,44375,34.47
44375,44374,34.47
44375,112722,404.85
44376,44402,20.88
44376,89878,22.50
44376,172960,90.79
44377,44397,11.93
44377,48809,148.74
44378,52820,206.46
44378,165474,27.33
44379,44386,227.96
44380,35197,37.24
44380,173076,75.14
44381,2825,136.25
44382,2828,37.56
44383,33015,25.61
44383,33018,16.48
44383,156939,44.48
44384,44390,33.70
44384,229047,29.89
44385,227041,416.25
44386,230553,17.44
44387,44392,12.72
44387,77382,67.31
44388,229268,110.12
44389,217223,59.03
44390,44374,22.66
44390,44384,33.70
44391,229267,8.44
44392,44387,12.72
44392,70443,240.70
44393,44394,55.65
44393,44396,131.97
44394,44395,59.81
44394,227038,40.20
44395,44396,35.07
44396,44391,330.32
44397,44377,11.93
44397,44379,145.37
44398,32189,115.86
44398,44399,37.78
44398,228934,95.76
44399,44387,397.30
44399,44398,37.78
44399,205316,14.43
44400,44382,5.53
44401,41056,96.71
44401,163536,72.81
44401,163707,44.60
44402,44376,20.88
44402,89878,14.14
44403,44392,160.73
44404,230555,380.46
44405,44406,31.28
44405,170871,107.33
44405,205906,75.64
44405,226578,7.86
44406,44405,31.28
44406,44408,36.14
44406,205908,56.72
44407,85937,29.41
44407,157151,22.45
44408,44406,36.14
44408,85897,31.30
44408,205907,43.42
44409,85928,49.20
44409,85939,13.73
44409,85943,20.59
44410,144559,31.95
44410,167643,183.19
44410,191297,94.84
44411,44413,30.20
44411,44419,24.92
44411,142508,42.27
44412,44413,30.34
44413,44411,30.20
44413,44412,30.34
44413,44414,30.51
44413,44420,23.84
44414,44413,30.51
44414,44415,39.02
44414,44416,34.89
44415,44414,39.02
44416,44414,34.89
44416,44417,23.86
44416,44421,23.94
44416,142502,26.88
44417,44416,23.86
44418,44421,19.18
44419,44411,24.92
44419,44420,30.10
44419,44422,23.86
44420,44413,23.84
44420,44419,30.10
44420,44421,63.21
44421,44416,23.94
44421,44418,19.18
44421,44420,63.21
44422,44419,23.86
44422,44423,103.42
44422,44425,26.03
44423,44422,103.42
44424,44425,69.48
44425,21461,88.64
44425,44422,26.03
44425,44424,69.48
44426,221330,32.54
44427,100289,90.74
44427,105434,51.70
44427,105435,90.33
44428,23225,24.48
44428,28361,47.44
44428,44429,60.85
44429,44428,60.85
44429,64763,20.00
44430,162168,38.35
44431,44433,285.75
44432,18713,75.67
44432,139094,97.27
44433,218443,4619.90
44434,18662,955.64
44435,44440,80.35
44436,21606,328.21
44436,217371,8.95
44437,44439,71.43
44437,193025,29.55
44438,44437,58.99
44439,44435,382.27
44440,44431,173.97
44441,44442,119.12
44442,44441,119.12
44442,103693,29.23
44442,154312,13.38
44443,103693,13.38
44443,103694,26.75
44443,179088,64.84
44444,166917,25.85
44445,96428,19.59
44446,15361,36.61
44446,44448,8.43
44446,96432,150.03
44447,98988,24.43
44447,191584,6.87
44447,191585,59.76
44448,44446,8.43
44448,96095,40.00
44448,154313,45.52
44449,96095,167.90
44449,166919,47.72
44449,179080,12.66
44450,44454,54.36
44451,44588,176.97
44452,44457,43.90
44453,44460,66.25
44454,44450,54.36
44454,44456,96.44
44454,44460,33.69
44455,44457,56.01
44456,44454,96.44
44457,44452,43.90
44457,44455,56.01
44457,44460,26.59
44457,44588,20.00
44458,181423,7.90
44459,44460,64.94
44460,44453,66.25
44460,44454,33.69
44460,44457,26.59
44460,44459,64.94
44461,44462,163.67
44462,17671,32.32
44462,17684,39.04
44462,44461,163.67
44463,205785,29.59
44464,47970,14.40
44464,65740,119.97
44464,106471,121.52
44465,65265,31.81
44465,65599,33.19
44465,76879,356.56
44466,44468,8.90
44467,68502,26.94
44467,80579,10.42
44468,44466,8.90
44468,44467,94.47
44469,19061,30.75
44469,44522,185.24
44469,70723,36.69
44470,26335,9.29
44470,26341,186.42
44470,72240,26.14
44471,44472,66.09
44471,191939,42.63
44472,100161,30.37
44473,21056,81.07
44473,191939,11.93
44474,109863,17.82
44474,109987,65.14
44474,218114,136.03
44475,27289,55.43
44475,202744,21.27
44476,218527,19.89
44477,41094,40.74
44477,156078,13.74
44478,9962,164.61
44478,66817,88.89
44478,99848,264.57
44479,44491,96.52
44479,44494,40.09
44479,65695,38.98
44480,44482,11.17
44480,44492,35.65
44480,206038,90.05
44481,44486,32.32
44481,44487,35.65
44481,206042,66.28
44482,44480,11.17
44482,44484,95.51
44482,44493,20.04
44483,44489,52.15
44483,44492,43.42
44483,193595,152.65
44484,44482,95.51
44484,44489,47.92
44484,44494,44.61
44485,44487,34.49
44486,44481,32.32
44486,44490,33.43
44486,206041,74.94
44487,44481,35.65
44487,44485,34.49
44487,206036,54.25
44488,44493,24.49
44488,44494,96.59
44488,175491,11.17
44489,44483,52.15
44489,44484,47.92
44489,65696,142.74
44490,44486,33.43
44490,44492,33.38
44490,206040,78.13
44491,44479,96.52
44491,65695,127.88
44491,175491,26.71
44492,44480,35.65
44492,44483,43.42
44492,44490,33.38
44492,206039,83.66
44493,44482,20.04
44493,44488,24.49
44493,206037,90.23
44494,44479,40.09
44494,44484,44.61
44494,44488,96.59
44495,100571,34.21
44495,151711,60.83
44495,163077,85.01
44496,44497,46.39
44497,37663,56.45
44497,44496,46.39
44497,44498,71.67
44497,114210,42.05
44498,36395,54.91
44498,44497,71.67
44498,44499,79.92
44498,239705,34.14
44499,37662,53.92
44499,44498,79.92
44499,44500,48.72
44499,156882,33.71
44500,44499,48.72
44501,44502,81.21
44501,103072,8.67
44502,37517,13.75
44502,44501,81.21
44502,65898,325.18
44503,44505,4310.56
44504,219021,178.43
44505,8925,1852.41
44506,80748,185.65
44507,44506,99.94
44508,141355,13.55
44508,228783,78.33
44509,50346,18.21
44509,105489,165.23
44510,226795,544.72
44511,9989,84.09
44512,72708,44.45
44512,102013,5.56
44512,183801,181.97
44513,108052,52.50
44513,183801,92.50
44513,205972,279.32
44514,109985,32.54
44514,222604,20.62
44514,222605,88.01
44515,44517,3.51
44515,107937,110.95
44515,107963,58.70
44516,74948,79.36
44516,146884,11.17
44516,181330,85.03
44517,44515,3.51
44517,146799,58.83
44517,146802,15.60
44518,221360,160.53
44519,5715,193.32
44519,22369,182.34
44519,109878,35.13
44520,22369,75.80
44520,108387,126.35
44520,183752,94.28
44521,47957,27.37
44521,47961,3.98
44521,103059,151.13
44522,44469,185.24
44522,47887,101.31
44522,172769,28.38
44522,195219,29.63
44523,44524,53.12
44523,47763,30.72
44523,47963,25.74
44523,70714,35.76
44524,44523,53.12
44525,7258,298.65
44526,7254,272.57
44527,235878,304.92
44528,98527,240.78
44529,14734,428.74
44529,91189,367.14
44530,71904,53.06
44530,91203,268.16
44530,196107,130.04
44531,17498,189.25
44532,93364,53.55
44533,15115,55.55
44533,131836,15.53
44534,15115,73.86
44534,72788,33.13
44534,187609,222.99
44535,15310,286.38
44536,68508,13.73
44537,15298,68.08
44537,65714,122.05
44538,10538,62.32
44538,19430,389.37
44539,21106,100.22
44539,27363,113.83
44540,22672,8.90
44540,44544,73.40
44540,200179,11.92
44541,27347,33.36
44541,27349,16.68
44541,44543,52.06
44542,5096,31.13
44542,5110,27.80
44542,44543,175.67
44543,44541,52.06
44543,44542,175.67
44543,44544,33.36
44544,5096,175.60
44544,27347,52.04
44544,44540,73.40
44544,44543,33.36
44545,5079,117.06
44545,21105,69.15
44546,27359,58.74
44546,124239,32.54
44546,124240,27.23
44547,27340,21.13
44547,27341,26.71
44547,44549,213.55
44548,5094,55.29
44548,27340,209.21
44548,44549,21.57
44549,44547,213.55
44549,44548,21.57
44549,44562,33.52
44550,44563,46.62
44550,183732,17.34
44550,183734,5.56
44551,44559,46.79
44551,44562,23.09
44552,44553,21.15
44552,123904,7.05
44553,22676,151.76
44553,44552,21.15
44553,46788,35.60
44553,95878,33.60
44554,44557,34.49
44554,123902,90.03
44554,183733,4.45
44555,44556,31.15
44555,44563,24.46
44555,183729,96.47
44556,22659,30.04
44556,22660,132.24
44556,44555,31.15
44557,44554,34.49
44557,44558,31.15
44557,90097,63.02
44557,229534,34.70
44558,44557,31.15
44558,44561,52.85
44558,180280,27.19
44559,5093,155.67
44559,44551,46.79
44559,111926,15.60
44560,27342,42.80
44560,44562,14.09
44560,149234,148.00
44561,44558,52.85
44561,108292,14.50
44561,180336,16.30
44562,44549,33.52
44562,44551,23.09
44562,44560,14.09
44563,44550,46.62
44563,44555,24.46
44563,234573,60.01
44564,44566,27.82
44564,90098,82.38
44564,123902,35.65
44564,183731,35.77
44565,124698,84.24
44565,204214,56.66
44566,44564,27.82
44566,180277,54.24
44566,183730,24.93
44566,183737,10.01
44567,703,29.78
44567,4157,33.41
44568,22019,61.53
44569,49389,50.98
44569,78976,33.72
44569,122882,81.15
44570,22514,260.32
44570,49389,90.55
44570,101431,60.45
44571,8725,155.58
44571,45989,55.55
44571,109251,11.33
44572,286,79.36
44572,453,54.46
44573,12600,25.94
44573,44574,54.76
44573,90337,57.95
44574,12434,43.44
44574,12590,72.55
44574,44573,54.76
44575,2220,53.95
44575,226314,309.31
44576,8413,66.61
44576,84814,99.44
44577,88323,78.61
44578,44583,76.54
44578,163067,198.80
44579,44580,62.08
44579,44583,29.89
44579,88323,34.01
44579,163065,79.28
44580,44579,62.08
44581,44582,30.92
44581,44585,50.50
44581,88323,32.31
44582,7884,87.64
44582,44581,30.92
44582,44586,52.28
44583,44578,76.54
44583,44579,29.89
44583,163066,39.64
44584,88323,48.40
44585,44581,50.50
44586,44582,52.28
44587,17684,32.90
44587,44588,31.25
44587,181427,108.33
44588,44451,176.97
44588,44457,20.00
44588,44587,31.25
44588,134174,27.47
44589,118092,14.46
44589,216926,4.45
44589,232904,81.32
44590,45477,151.79
44590,80790,24.68
44590,118096,309.80
44591,217125,5.97
44592,1565,108.33
44593,15319,408.66
44594,44595,37.50
44594,154261,33.15
44594,154262,336.33
44595,44594,37.50
44595,112914,588.29
44596,44597,24.52
44596,86300,35.66
44597,86301,9.48
44598,4614,52.78
44598,44599,287.11
44599,25996,31.15
44599,26006,28.93
44599,44598,287.11
44600,36471,41.23
44600,44601,98.26
44601,6193,43.40
44601,44600,98.26
44601,239564,74.80
44602,36452,40.20
44602,36472,67.92
44602,78268,33.72
44603,11802,20.75
44603,140385,49.88
44603,230726,15.72
44604,27886,39.62
44604,44605,144.49
44604,140386,30.71
44605,11802,25.65
44605,44604,144.49
44605,44606,36.47
44606,44605,36.47
44606,44635,21.80
44606,221078,35.64
44607,1038,65.73
44607,44626,22.11
44607,140386,9.74
44608,231987,183.46
44609,18993,50.50
44609,18994,46.66
44609,44610,163.18
44610,18990,45.27
44610,18991,38.27
44610,44609,163.18
44611,18990,49.14
44611,18994,111.30
44611,18996,33.34
44612,17626,45.55
44612,18987,133.42
44612,44613,168.78
44613,18987,31.60
44613,44612,168.78
44613,106692,188.71
44614,88,63.13
44615,1039,30.02
44615,1040,84.40
44615,44617,52.88
44616,1040,102.16
44616,19397,25.09
44616,44617,94.01
44617,44615,52.88
44617,44616,94.01
44618,1039,104.52
44618,44625,121.49
44619,11802,50.98
44619,44620,36.18
44619,221079,16.86
44620,44619,36.18
44620,44621,85.65
44620,44623,38.36
44621,19409,24.89
44621,19413,7.31
44621,44620,85.65
44622,1040,67.07
44622,44625,35.97
44622,81225,34.54
44623,44620,38.36
44623,47371,37.47
44623,47372,116.35
44624,1038,39.13
44624,1039,68.90
44624,47371,120.12
44625,44618,121.49
44625,44622,35.97
44626,44607,22.11
44626,44628,28.88
44626,194948,15.44
44627,1039,76.75
44627,12383,21.15
44627,194948,41.77
44628,44626,28.88
44629,19707,27.18
44629,44632,24.84
44629,80372,2.17
44629,98100,159.77
44630,44631,133.39
44630,44632,28.32
44630,44633,35.30
44631,6223,34.47
44631,44630,133.39
44631,44634,25.57
44632,44629,24.84
44632,44630,28.32
44632,44634,128.35
44633,6218,130.17
44633,44630,35.30
44633,80374,4.47
44634,6224,30.02
44634,44631,25.57
44634,44632,128.35
44635,19710,61.34
44635,27886,179.56
44635,44606,21.80
44636,19411,45.85
44636,47381,88.18
44636,140379,75.77
44637,11879,141.46
44637,28211,51.70
44637,28213,49.38
44638,12380,17.92
44638,47366,44.73
44638,79986,31.10
44639,72838,18.21
44639,102945,62.74
44639,111968,34.16
44640,44641,76.08
44640,105378,45.60
44640,105682,48.88
44641,44640,76.08
44641,44642,114.96
44642,81298,9.75
44642,118841,321.68
44642,118924,50.02
44643,183332,109.74
44643,184685,47.44
44644,1169,186.57
44644,2211,53.91
44644,222967,6.87
44645,2073,88.42
44645,3691,12.37
44645,88469,210.73
44646,105378,65.61
44646,192021,49.22
44647,135787,67.11
44647,135788,42.12
44648,44649,47.78
44648,215945,45.94
44649,44648,47.78
44650,2098,12.42
44650,44652,31.34
44651,2098,91.05
44652,44650,31.34
44652,44653,89.04
44652,44654,121.37
44653,44652,89.04
44654,44652,121.37
44655,197259,50.64
44656,25622,63.47
44656,25623,159.35
44656,25624,214.63
44656,44657,72.36
44657,1036,202.75
44657,25625,63.97
44657,44656,72.36
44658,36451,32.31
44658,76305,174.06
44658,94262,139.12
44659,76307,129.03
44659,88507,30.42
44659,191968,30.02
44660,130398,14.50
44660,138587,483.30
44660,238765,19.18
44661,44663,62.14
44662,21228,174.01
44662,44666,43.54
44662,44697,50.17
44663,44661,62.14
44663,44665,33.68
44663,44698,245.09
44663,88988,49.22
44664,21102,34.14
44664,44665,254.03
44664,44698,41.89
44665,44663,33.68
44665,44664,254.03
44665,79541,38.29
44665,88987,25.11
44666,44662,43.54
44666,44694,170.14
44666,44699,37.33
44667,44668,14.26
44667,44670,58.51
44667,50171,70.20
44668,44667,14.26
44668,53066,41.55
44668,148557,52.27
44669,44670,96.15
44669,44672,26.60
44669,148553,42.31
44670,44667,58.51
44670,44669,96.15
44670,148554,2.44
44671,119650,601.84
44672,44669,26.60
44672,103570,24.05
44672,148556,43.58
44673,21760,10.52
44673,101607,34.02
44673,147630,82.82
44674,28481,138.70
44674,161664,14.14
44675,20853,176.59
44675,23372,15.56
44676,21756,8.08
44676,147632,55.65
44676,147633,34.38
44677,44680,45.03
44678,147633,52.92
44679,21745,50.15
44679,147632,29.09
44680,21741,45.94
44680,21746,41.03
44680,21759,91.73
44680,44677,45.03
44681,102942,41.04
44682,102943,67.34
44683,44685,100.98
44683,44689,39.69
44683,85889,149.63
44683,85890,57.97
44684,44689,119.75
44685,44683,100.98
44686,2141,79.55
44686,44687,62.50
44686,85884,27.32
44687,44686,62.50
44688,85881,79.15
44688,85884,187.28
44688,85890,57.01
44689,44683,39.69
44689,44684,119.75
44690,84703,26.39
44691,26150,144.11
44691,26193,49.85
44691,101574,54.25
44692,26212,41.32
44692,26250,46.39
44692,181165,29.63
44693,69973,37.94
44694,21211,13.24
44694,44666,170.14
44694,44700,40.37
44695,1580,116.08
44695,23745,75.64
44695,23812,55.54
44696,4142,32.41
44696,4143,26.73
44696,188641,31.63
44697,44662,50.17
44697,161459,1.55
44698,21101,48.73
44698,44663,245.09
44698,44664,41.89
44698,44699,48.89
44699,44666,37.33
44699,44698,48.89
44699,44700,167.62
44700,44694,40.37
44700,44699,167.62
44700,86130,24.93
44701,182104,87.28
44701,203520,38.72
44702,4826,30.67
44702,44704,56.27
44703,44702,30.67
44703,44705,96.91
44704,44702,56.27
44705,4827,58.20
44705,44703,96.91
44705,230575,8.08
44706,230575,34.91
44707,21657,31.61
44707,44708,31.15
44707,64341,27.11
44708,44707,31.15
44708,64343,8.74
44708,219263,37.94
44709,44710,76.67
44709,158119,51.29
44709,193437,28.52
44710,44709,76.67
44710,193438,32.74
44711,199913,153.96
44712,48028,69.58
44712,51868,117.40
44712,51990,21.81
44713,105213,11.71
44713,135313,49.45
44714,82263,15.85
44714,103447,124.66
44714,172380,18.80
44715,135515,16.93
44715,172447,16.48
44715,203550,114.82
44716,135464,61.77
44716,172449,95.65
44716,172451,30.72
44717,44718,45.07
44718,217567,63.22
44719,42496,105.77
44719,86701,6.76
44720,78061,109.56
44720,78064,100.65
44721,18602,206.90
44722,18477,26.39
44722,44723,19.66
44722,164870,63.70
44722,165877,18.72
44723,44722,19.66
44723,155372,29.90
44723,164379,34.47
44724,164379,5.97
44725,110872,17.89
44725,193603,92.38
44726,44727,164.35
44726,107903,140.04
44726,110872,13.34
44727,44726,164.35
44727,44728,38.54
44727,165271,42.93
44728,30393,30.51
44728,30395,32.76
44728,44727,38.54
44729,58838,43.02
44729,220621,64.59
44729,220625,65.22
44730,58847,126.49
44730,214802,33.36
44730,220045,33.17
44731,58895,39.98
44731,67033,84.97
44731,67039,33.05
44732,67087,74.83
44732,67093,56.65
44732,116259,80.77
44733,66974,14.82
44733,66975,30.73
44733,66978,117.14
44734,54712,45.34
44734,54715,257.95
44734,211804,150.07
44735,54719,131.84
44735,54727,981.85
44735,229171,71.14
44736,17879,30.51
44736,44737,40.34
44736,80715,30.04
44737,4852,31.30
44737,5362,8.96
44737,44736,40.34
44738,44739,16.88
44738,65696,45.71
44739,1386,96.92
44739,44738,16.88
44739,44740,37.69
44740,44741,17.35
44741,44738,42.26
44741,44740,17.35
44742,47689,81.29
44742,47695,42.39
44742,47696,57.68
44742,100635,72.37
44743,111667,197.94
44743,113267,202.94
44743,174034,34.47
44744,3492,30.49
44744,44745,40.86
44744,151302,18.09
44745,44744,40.86
44745,47693,20.78
44745,183095,123.13
44746,44747,36.01
44746,44748,58.08
44746,200055,28.54
44747,44746,36.01
44747,47690,74.73
44747,47695,36.86
44748,44746,58.08
44749,44752,32.97
44749,44754,77.41
44749,65865,11.33
44749,106268,42.83
44750,4646,60.79
44750,44765,100.87
44751,44768,88.70
44752,44749,32.97
44752,44758,61.43
44752,44766,74.08
44753,44766,32.12
44753,44767,108.94
44753,106268,32.63
44754,44749,77.41
44755,44762,110.03
44756,44757,113.94
44757,44756,113.94
44757,44768,33.69
44757,106411,30.51
44758,44752,61.43
44759,44750,63.92
44759,44761,142.04
44760,4643,209.85
44760,44763,38.71
44760,44766,33.42
44761,44759,142.04
44761,106406,18.81
44761,218757,37.61
44762,44755,110.03
44762,106411,18.60
44762,194699,5.56
44763,21338,54.13
44763,26374,219.22
44763,44760,38.71
44764,3185,11.02
44764,106292,7.96
44764,235826,39.72
44765,4643,63.29
44765,44750,100.87
44765,65865,105.04
44765,85005,22.11
44766,44752,74.08
44766,44753,32.12
44766,44760,33.42
44767,44753,108.94
44768,44751,88.70
44768,44757,33.69
44768,192813,17.17
44768,230223,26.39
44769,3184,140.49
44769,16953,18.55
44769,235825,60.98
44770,103464,166.97
44770,106282,40.50
44770,110285,42.07
44770,110288,54.73
44771,4645,127.20
44771,155226,48.09
44772,44773,96.79
44773,44772,96.79
44773,79695,31.81
44773,167637,26.14
44774,44778,51.20
44774,44779,174.11
44774,44780,44.02
44775,44780,134.21
44775,106876,30.36
44775,106887,36.91
44775,199983,45.71
44776,44780,38.50
44777,94609,31.81
44777,99463,17.48
44777,99465,14.13
44778,32386,41.55
44778,32388,31.60
44778,44774,51.20
44778,102164,105.02
44779,32389,23.58
44779,32396,14.62
44779,44774,174.11
44780,44774,44.02
44780,44775,134.21
44780,44776,38.50
44781,44820,18.73
44781,44823,62.82
44781,233533,3.10
44782,94586,32.04
44782,120053,79.48
44783,44849,44.48
44783,44975,30.04
44783,120880,31.15
44783,197617,86.91
44784,44815,51.20
44784,44860,11.58
44784,151096,36.84
44785,120726,23.18
44785,120876,29.41
44785,151192,16.82
44786,8396,100.62
44787,45058,24.24
44787,105165,159.87
44787,151161,13.46
44788,44804,71.58
44788,44819,45.63
44788,121371,62.11
44789,16729,110.55
44790,44818,80.51
44790,44857,111.20
44791,8915,16.66
44791,104340,103.11
44791,151103,17.28
44792,28056,91.51
44792,44854,51.22
44792,151128,33.43
44793,44782,35.08
44793,44854,96.60
44794,44967,61.84
44794,45032,27.99
44794,45056,132.50
44794,151161,17.82
44795,44839,61.17
44796,204886,50.09
44797,44826,140.55
44797,44837,43.18
44798,28052,41.02
44798,28055,94.98
44798,44837,31.24
44798,157895,36.97
44799,44845,64.50
44800,44824,32.67
44800,44829,94.16
44800,44835,33.88
44801,44803,22.37
44801,115038,22.89
44801,204833,93.99
44802,44831,55.61
44802,44846,52.05
44803,44801,22.37
44803,44819,197.06
44803,44847,48.27
44804,44788,71.58
44804,44824,32.67
44804,121372,76.55
44805,8403,72.90
44805,44844,36.03
44805,151110,29.23
44806,45039,27.82
44806,119814,31.60
44806,175898,16.71
44807,44790,13.20
44807,44832,15.72
44808,44830,34.47
44808,44846,40.03
44808,151115,61.27
44808,204832,68.26
44809,44832,139.95
44809,54573,90.62
44809,115040,32.70
44810,44979,87.20
44810,45304,39.46
44810,103479,127.89
44810,140165,40.26
44811,44829,32.58
44811,44830,115.41
44811,44835,100.93
44811,44838,32.81
44812,45213,11.69
44812,84861,12.18
44812,88849,79.26
44813,151211,83.85
44814,44815,70.41
44814,44816,47.41
44814,121371,31.60
44815,44784,51.20
44815,44814,70.41
44815,121372,32.90
44816,44814,47.41
44816,44825,19.66
44816,151096,36.59
44817,44818,101.83
44817,44842,32.90
44817,44857,33.99
44818,44790,80.51
44818,44817,101.83
44818,44849,23.45
44819,44788,45.63
44819,44803,197.06
44819,44841,33.75
44820,44781,18.73
44820,44828,116.98
44820,44853,25.11
44821,44951,42.92
44821,120878,32.41
44821,232263,16.40
44822,1881,23.57
44822,4495,12.52
44823,44781,62.82
44823,120843,28.80
44823,187218,27.76
44824,44800,32.67
44824,44804,32.67
44824,44843,86.30
44825,44816,19.66
44825,115038,26.39
44825,151097,73.85
44826,44797,140.55
44826,44827,27.95
44827,44826,27.95
44827,44850,202.51
44827,115037,27.70
44828,28046,29.69
44828,44820,116.98
44828,151093,26.75
44829,44800,94.16
44829,44811,32.58
44829,44830,87.41
44829,44843,31.73
44830,44808,34.47
44830,44811,115.41
44830,44829,87.41
44830,44860,75.08
44831,44802,55.61
44831,44839,32.67
44831,54591,14.88
44832,44807,15.72
44832,44809,139.95
44832,115039,31.30
44833,45066,32.26
44833,174559,12.28
44833,197617,27.11
44834,1881,15.58
44834,151178,84.24
44835,44800,33.88
44835,44811,100.93
44835,44858,34.95
44836,4496,120.92
44837,28042,97.59
44837,44797,43.18
44837,44798,31.24
44838,44811,32.81
44838,44855,33.88
44838,44858,110.02
44838,151115,105.33
44839,44795,61.17
44839,44831,32.67
44839,204886,45.95
44840,44944,47.99
44840,44945,54.53
44840,151178,54.66
44841,44819,33.75
44841,44847,194.12
44841,205844,22.78
44842,44817,32.90
44842,44849,111.13
44842,44933,52.81
44843,44824,86.30
44843,44829,31.73
44843,227321,73.54
44844,44805,36.03
44844,44855,116.28
44844,44858,29.34
44845,8915,18.97
44845,44799,64.50
44845,151114,29.27
44846,44802,52.05
44846,44808,40.03
44846,54593,38.92
44847,28047,44.36
44847,44803,48.27
44847,44841,194.12
44848,27815,39.31
44848,78195,151.37
44849,44783,44.48
44849,44818,23.45
44849,44842,111.13
44850,28052,11.69
44850,44827,202.51
44850,47386,268.84
44851,8912,91.08
44851,151206,31.43
44851,203661,50.83
44852,16627,11.12
44852,151441,48.30
44852,187220,12.12
44853,28041,26.92
44853,44820,25.11
44853,44859,70.13
44854,44792,51.22
44854,44793,96.60
44854,120053,40.70
44855,44838,33.88
44855,44844,116.28
44855,104340,29.44
44855,154655,20.13
44856,8402,95.22
44856,120846,22.92
44856,150912,23.42
44856,205846,106.01
44857,4590,38.28
44857,44817,33.99
44858,44835,34.95
44858,44838,110.02
44858,44844,29.34
44859,44853,70.13
44860,44784,11.58
44860,44830,75.08
44860,151097,13.73
44861,44864,74.58
44861,47456,207.48
44861,140237,8.95
44861,175770,29.92
44861,175771,35.05
44862,44867,39.02
44862,119853,24.63
44862,140166,33.19
44862,140167,55.98
44863,45274,28.95
44863,49054,69.06
44863,155274,21.06
44863,198959,21.24
44864,44861,74.58
44864,47433,55.53
44864,47441,104.11
44865,44869,30.33
44865,140238,3.98
44865,140242,19.63
44866,49059,43.81
44866,190116,6.50
44867,44862,39.02
44867,44868,75.87
44867,45002,29.23
44867,45291,25.67
44868,44867,75.87
44869,44865,30.33
44869,47424,44.43
44869,49041,43.42
44870,716,63.01
44870,14761,29.90
44871,11923,124.93
44871,11944,82.54
44871,11945,47.69
44871,44872,56.35
44872,11933,122.64
44872,11939,134.83
44872,44871,56.35
44872,44873,56.44
44873,536,84.68
44873,11922,122.40
44873,44872,56.44
44874,415,54.08
44874,50679,7.76
44874,65652,42.65
44875,37416,54.25
44875,50678,38.36
44876,37417,122.02
44876,37419,76.11
44876,44878,37.14
44876,44879,31.92
44877,415,38.38
44877,44878,46.60
44878,37416,68.39
44878,37421,92.60
44878,44876,37.14
