u,v,metres
8700,8701,57.22
8700,67620,6.96
8700,96041,22.34
8701,8703,45.15
8701,67621,7.78
8701,96041,83.77
8702,8699,75.98
8702,8707,49.29
8702,8728,75.25
8702,75544,52.86
8703,8705,42.87
8703,67622,7.78
8704,8694,63.88
8704,67591,46.27
8705,8729,97.81
8705,8734,51.15
8705,67623,6.67
8706,8728,52.75
8706,67586,88.32
8707,8702,49.29
8707,8710,34.83
8707,8728,116.18
8707,75546,77.92
8708,8709,35.34
8708,8759,84.79
8708,67626,6.67
8709,8762,78.95
8709,67588,80.33
8709,67627,6.74
8710,8707,34.83
8710,67587,23.24
8710,67588,8.90
8711,8863,48.79
8711,65069,23.82
8711,96037,47.55
8711,122452,9.11
8712,8903,72.70
8712,8973,66.58
8712,8978,40.81
8712,76318,55.57
8713,8987,59.81
8713,9011,71.42
8713,76332,44.09
8714,8650,38.27
8714,8652,26.16
8714,8717,39.53
8715,8661,45.63
8715,8718,25.57
8715,116338,12.27
8716,8659,12.27
8716,8667,134.69
8716,8721,42.67
8717,8714,39.53
8718,8669,17.85
8718,8674,45.63
8718,8715,25.57
8719,8676,47.80
8719,8720,45.95
8719,8722,48.64
8720,8677,19.96
8720,8719,45.95
8720,8723,54.16
8721,8679,122.58
8721,8687,49.09
8721,8716,42.67
8722,8719,48.64
8723,8720,54.16
8724,8698,93.70
8724,8726,23.69
8724,67619,8.33
8725,8693,78.37
8725,8695,69.49
8725,67592,38.92
8726,8724,23.69
8726,8727,179.64
8726,8730,46.28
8727,8726,179.64
8727,8733,50.74
8727,96041,4.87
8728,8702,75.25
8728,8706,52.75
8728,8707,116.18
8729,8178,49.69
8729,8738,43.47
8730,8726,46.28
8730,8732,101.88
8730,8757,111.85
8731,8181,51.35
8731,8743,43.55
8732,8730,101.88
8732,8733,66.05
8732,8744,42.10
8733,8727,50.74
8733,8732,66.05
8733,8735,65.45
8733,76447,49.67
8734,8705,51.15
8734,8736,62.63
8734,8737,79.36
8735,8733,65.45
8735,8736,47.71
8735,76446,48.94
8736,8734,62.63
8736,8735,47.71
8736,8750,55.61
8737,8734,79.36
8737,8738,14.92
8737,8746,38.97
8738,8729,43.47
8738,8737,14.92
8738,8739,97.20
8739,8179,38.85
8739,8738,97.20
8739,8741,19.14
8740,8744,92.38
8741,8739,19.14
8741,8742,54.58
8741,8748,21.50
8742,8741,54.58
8742,8743,47.61
8742,8768,81.33
8743,8731,43.55
8743,8742,47.61
8743,8773,62.47
8744,8732,42.10
8744,8740,92.38
8744,76450,114.47
8745,8746,51.67
8745,102622,15.90
8746,8737,38.97
8746,8745,51.67
8746,8748,107.19
8746,8756,32.26
8747,8770,56.48
8748,8741,21.50
8748,8746,107.19
8748,8758,33.95
8749,8760,46.12
8750,8736,55.61
8750,8751,55.54
8750,8766,45.63
8751,8750,55.54
8751,76542,21.15
8751,108091,10.91
8752,8762,78.62
8752,8785,70.40
8752,67588,54.49
8753,8755,59.81
8754,8690,180.36
8754,8757,46.27
8754,31215,126.91
8754,61784,60.65
8755,8753,59.81
8755,8756,11.95
8755,8776,54.65
8756,8746,32.26
8756,8755,11.95
8756,8758,102.46
8757,8730,111.85
8757,8754,46.27
8757,8792,123.33
8758,8748,33.95
8758,8756,102.46
8758,8778,58.39
8759,8708,84.79
8759,8761,86.27
8759,75647,46.80
8760,8749,46.12
8760,8770,38.27
8760,8779,51.01
8761,8181,97.90
8761,8759,86.27
8761,8774,27.82
8762,8709,78.95
8762,8752,78.62
8762,8807,135.85
8763,8764,47.60
8763,76449,26.75
8763,107836,21.81
8764,8763,47.60
8764,8765,30.77
8764,76448,50.08
8765,8764,30.77
8765,8766,46.68
8765,76446,53.38
8766,8750,45.63
8766,8765,46.68
8766,8769,39.81
8766,8784,48.94
8767,8768,38.69
8768,8742,81.33
8768,8767,38.69
8768,8772,10.01
8769,8766,39.81
8769,8771,37.60
8769,8784,113.56
8770,8747,56.48
8770,8760,38.27
8770,76451,49.76
8771,8769,37.60
8771,8775,38.63
8771,8810,121.00
8772,8768,10.01
8772,8774,101.15
8772,8780,54.26
8773,8743,62.47
8774,8761,27.82
8774,8772,101.15
8774,75645,48.97
8775,8771,38.63
8775,8776,13.08
8775,8813,132.14
8776,8755,54.65
8776,8775,13.08
8776,8777,47.78
8777,8776,47.78
8777,8778,56.84
8777,108090,142.22
8778,8758,58.39
8778,8777,56.84
8778,8822,144.23
8779,8760,51.01
8779,8794,56.16
8779,76451,39.07
8780,8772,54.26
8781,8785,50.77
8781,102625,17.88
8782,8783,85.29
8782,8804,76.90
8782,76450,39.24
8782,107836,53.22
8783,8782,85.29
8783,8789,41.14
8783,76448,6.94
8784,8766,48.94
8784,8769,113.56
8784,76448,74.45
8785,8752,70.40
8785,8781,50.77
8785,8801,62.65
8786,8787,42.70
8786,8803,47.91
8786,75647,35.60
8787,8786,42.70
8788,8806,29.20
8789,8783,41.14
8789,8808,105.56
8789,8809,42.25
8790,8792,27.79
8790,31215,21.09
8791,8793,66.44
8791,8815,69.12
8791,8827,100.10
8792,8757,123.33
8792,8790,27.79
8792,8794,41.71
8793,8791,66.44
8793,8805,25.59
8793,75645,28.93
8794,8779,56.16
8794,8792,41.71
8794,8796,35.19
8794,108087,75.64
8795,8799,52.75
8795,8866,283.90
8796,8794,35.19
8796,8800,35.36
8796,76451,56.86
8797,8802,24.10
8798,8814,51.67
8798,102620,12.86
8799,8795,52.75
8799,8801,69.98
8799,8846,157.34
8800,8796,35.36
8800,8804,21.33
8800,76450,67.77
8801,8785,62.65
8801,8799,69.98
8801,8807,86.85
8801,8829,78.25
8802,8797,24.10
8802,8806,34.70
8802,8810,32.39
8803,8786,47.91
8803,8805,98.21
8803,8818,44.58
8804,8782,76.90
8804,8800,21.33
8804,108085,54.75
8805,8793,25.59
8805,8803,98.21
8805,8817,44.48
8806,8788,29.20
8806,8802,34.70
8806,8819,43.42
8807,8762,135.85
8807,8801,86.85
8807,8828,65.72
8808,8789,105.56
8808,8809,66.52
8808,8824,59.14
8809,8789,42.25
8809,8808,66.52
8809,8811,10.01
8810,8771,121.00
8810,8802,32.39
8810,8812,26.42
8811,8809,10.01
8811,8814,37.14
8811,8825,36.73
8812,8810,26.42
8812,8813,5.98
8812,8826,40.32
8813,8775,132.14
8813,8812,5.98
8813,8820,29.03
8814,8798,51.67
8814,8811,37.14
8814,8819,42.65
8815,8791,69.12
8815,8817,60.49
8816,8826,48.31
8817,8805,44.48
8817,8815,60.49
8817,8818,95.22
8818,8803,44.58
8818,8817,95.22
8818,8828,44.47
8818,8833,47.89
8819,8806,43.42
8819,8814,42.65
8819,8853,136.11
8820,8813,29.03
8821,8839,41.15
8822,8778,144.23
8822,8823,50.60
8822,8841,55.63
8823,8822,50.60
8823,8827,42.71
8823,8842,59.01
8823,76547,61.96
8824,8808,59.14
8824,8825,77.48
8824,8865,202.46
8825,8811,36.73
8825,8824,77.48
8825,107835,37.81
8826,8812,40.32
8826,8816,48.31
8826,8831,44.94
8826,8838,39.31
8827,8791,100.10
8827,8823,42.71
8827,8843,62.34
8828,8807,65.72
8828,8818,44.47
8828,8829,90.31
8828,8872,203.98
8829,8801,78.25
8829,8828,90.31
8829,8847,74.72
8830,8832,13.67
8830,8863,194.27
8830,108085,26.60
8831,8826,44.94
8832,8830,13.67
8832,8837,60.85
8832,122452,156.07
8833,8818,47.89
8833,8836,48.80
8833,8874,185.04
8834,8835,18.57
8835,8834,18.57
8835,8838,19.99
8835,8848,60.29
8836,8833,48.80
8836,8877,182.49
8836,107837,8.92
8837,8832,60.85
8837,65069,154.72
8837,111843,21.81
8838,8826,39.31
8838,8835,19.99
8838,8845,55.82
8839,8821,41.15
8839,8844,37.86
8839,107835,28.84
8840,8841,10.01
8840,8849,26.69
8840,65044,62.74
8841,8822,55.63
8841,8840,10.01
8841,8842,49.78
8842,8823,59.01
8842,8841,49.78
8842,8843,43.00
8842,8849,81.27
8843,8827,62.34
8843,8842,43.00
8843,8875,154.20
8844,8839,37.86
8845,8838,55.82
8845,102623,4.55
8846,8799,157.34
8846,8847,60.59
8846,8869,125.43
8847,8829,74.72
8847,8846,60.59
8847,8870,122.46
8848,8835,60.29
8848,8852,79.95
8848,8876,128.35
8849,8840,26.69
8849,8842,81.27
8849,118269,60.27
8850,8851,50.64
8850,8862,92.32
8850,107833,20.06
8851,8850,50.64
8851,8857,57.99
8851,108094,12.23
8852,8848,79.95
8853,8819,136.11
8853,8858,45.86
8854,8861,76.26
8855,8857,47.73
8855,8882,84.54
8855,118269,1.11
8856,8858,52.88
8856,8867,52.74
8856,107835,114.70
8857,8851,57.99
8857,8855,47.73
8857,8883,83.79
8858,8853,45.86
8858,8856,52.88
8858,8871,52.50
8859,8879,67.89
8860,8861,54.14
8861,8854,76.26
8861,8860,54.14
8861,8862,26.44
8862,8850,92.32
8862,8861,26.44
8862,8881,42.80
8863,8711,48.79
8863,8830,194.27
8863,8864,35.85
8863,8905,129.13
8864,8863,35.85
8864,8865,18.87
8864,8884,43.92
8865,8824,202.46
8865,8864,18.87
8865,8867,62.71
8866,3727,200.13
8866,8869,53.65
8867,8856,52.74
8867,8865,62.71
8867,8868,11.95
8868,8867,11.95
8868,8871,42.87
8868,8888,49.73
8869,8846,125.43
8869,8866,53.65
8869,8870,77.35
8869,8896,70.08
8870,8847,122.46
8870,8869,77.35
8870,8872,88.42
8870,8897,73.42
8871,8858,52.50
8871,8868,42.87
8871,8876,49.06
8871,8902,104.21
8872,8828,203.98
8872,8870,88.42
8872,8901,82.03
8872,122328,35.71
8873,8875,75.59
8873,8878,65.61
8873,8887,43.38
8874,8833,185.04
8874,75642,9.92
8874,122328,0.99
8875,8843,154.20
8875,8873,75.59
8875,8879,22.82
8875,8886,38.97
8876,8848,128.35
8876,8871,49.06
8876,8880,98.92
8876,8892,49.56
8877,8836,182.49
8877,8878,14.91
8877,75642,52.60
8878,8873,65.61
8878,8877,14.91
8878,8890,41.14
8879,8859,67.89
8879,8875,22.82
8879,8882,57.31
8880,8876,98.92
8880,8881,6.05
8880,8899,64.61
8881,8862,42.80
8881,8880,6.05
8881,8883,55.93
8882,8855,84.54
8882,8879,57.31
8882,8883,46.78
8882,8891,34.71
8883,8857,83.79
8883,8881,55.93
8883,8882,46.78
8884,8864,43.92
8884,8885,46.10
8884,8921,155.60
8885,8884,46.10
8885,8888,46.10
8885,8922,151.99
8886,8875,38.97
8886,8887,76.38
8886,8893,12.23
8887,8873,43.38
8887,8886,76.38
8887,8889,34.72
8887,75643,45.60
8888,3717,153.09
8888,8868,49.73
8888,8885,46.10
8889,8887,34.72
8889,8890,31.75
8889,8914,104.57
8890,8878,41.14
8890,8889,31.75
8890,8909,81.18
8891,8882,34.71
8891,8893,71.43
8891,8898,25.59
8892,8876,49.56
8892,8894,42.77
8892,8904,53.82
8893,8886,12.23
8893,8891,71.43
8893,75644,35.64
8894,8892,42.77
8894,8895,20.94
8894,8913,138.31
8895,8894,20.94
8896,8869,70.08
8896,8897,79.47
8896,8906,44.58
8897,8870,73.42
8897,8896,79.47
8897,8901,71.49
8897,8910,60.10
8898,8891,25.59
8898,8900,46.62
8898,8977,130.10
8899,8880,64.61
8899,8900,70.40
8899,8908,39.03
8900,8898,46.62
8900,8899,70.40
8900,8933,130.16
8901,8872,82.03
8901,8897,71.49
8901,8911,52.50
8902,8871,104.21
8902,8904,46.93
8902,8926,99.72
8903,8712,72.70
8903,8905,40.71
8903,76317,71.47
8903,96039,52.86
8904,8892,53.82
8904,8902,46.93
8904,8913,42.67
8905,8863,129.13
8905,8903,40.71
8905,111307,19.96
8906,8896,44.58
8907,8908,28.75
8908,8899,39.03
8908,8907,28.75
8908,8920,47.98
8908,8931,129.95
8909,8890,81.18
8910,8897,60.10
8910,8911,77.47
8910,8924,67.86
8911,8901,52.50
8911,8910,77.47
8911,8925,65.62
8912,8920,37.67
8913,8894,138.31
8913,8904,42.67
8913,8928,58.36
8914,8889,104.57
8914,8916,34.70
8914,111308,32.74
8915,8916,5.95
8915,8917,70.40
8915,8929,56.72
8916,8914,34.70
8916,8915,5.95
8916,75643,60.08
8917,8915,70.40
8917,8932,60.12
8917,75644,60.05
8918,8919,85.28
8918,8927,42.36
8918,122328,156.73
8919,8918,85.28
8920,8908,47.98
8920,8912,37.67
8920,8930,41.25
8921,8884,155.60
8921,8922,47.83
8921,8973,21.84
8922,3717,46.27
8922,8885,151.99
8922,8921,47.83
8923,3724,127.99
8923,8924,3.18
8923,8934,53.26
8924,8910,67.86
8924,8923,3.18
8924,8925,74.40
8925,8911,65.62
8925,8924,74.40
8925,8927,37.69
8925,8940,124.64
8926,3717,51.02
8926,8902,99.72
8926,8928,45.12
8927,8918,42.36
8927,8925,37.69
8927,8981,38.93
8927,98413,88.36
8928,8913,58.36
8928,8926,45.12
8928,8975,78.54
8929,8915,56.72
8929,8932,72.46
8929,8974,42.65
8930,8920,41.25
8930,8931,41.66
8930,8975,34.79
8931,8908,129.95
8931,8930,41.66
8931,8933,42.65
8931,9013,96.76
8932,8917,60.12
8932,8929,72.46
8932,8937,53.38
8932,8977,63.50
8933,8900,130.16
8933,8931,42.65
8933,8977,43.64
8933,9018,113.42
8934,8923,53.26
8934,8936,115.63
8934,8948,117.15
8935,8936,27.79
8935,8952,153.08
8936,3724,65.64
8936,8934,115.63
8936,8935,27.79
8936,8943,72.34
8937,8932,53.38
8937,8992,10.91
8937,8993,29.75
8938,8944,60.23
8939,8946,44.55
8940,8925,124.64
8940,8941,37.72
8940,8945,33.43
8941,8940,37.72
8941,9012,12.27
8941,9034,32.26
8942,8943,59.60
8942,103899,12.94
8943,8936,72.34
8943,8942,59.60
8943,8947,34.53
8944,8938,60.23
8944,8945,36.70
8944,8949,46.91
8945,8940,33.43
8945,8944,36.70
8945,8958,83.45
8946,8939,44.55
8946,8947,91.28
8946,8948,26.87
8946,8954,58.95
8947,8943,34.53
8947,8946,91.28
8947,8951,40.04
8948,8934,117.15
8948,8946,26.87
8948,8949,2.22
8949,8944,46.91
8949,8948,2.22
8949,8955,55.76
8950,8951,68.43
8951,8947,40.04
8951,8950,68.43
8951,8953,9.00
8952,8953,49.63
8952,8959,54.81
8953,8951,9.00
8953,8952,49.63
8953,8956,25.59
8954,8946,58.95
8954,8955,28.80
8954,8962,80.78
8955,8949,55.76
8955,8954,28.80
8955,8960,44.71
8956,8953,25.59
8956,8957,58.52
8956,8963,60.28
8957,8956,58.52
8958,8945,83.45
8958,8961,30.09
8959,8968,162.09
8959,67585,140.62
8960,8955,44.71
8960,8961,65.59
8960,8964,39.03
8961,8958,30.09
8961,8960,65.59
8961,8965,36.81
8962,8954,80.78
8962,8963,75.53
8962,8964,39.91
8963,8956,60.28
8963,8962,75.53
8963,111344,111.65
8964,8960,39.03
8964,8962,39.91
8964,8965,65.48
8964,8967,47.82
8965,8961,36.81
8965,8964,65.48
8965,111342,106.34
8966,8967,58.51
8967,8964,47.82
8967,8966,58.51
8967,111343,59.25
8968,8959,162.09
8968,97947,19.95
8968,111345,11.95
8969,8204,41.66
8969,111341,6.67
8970,9807,97.86
8970,111343,6.74
8970,111783,77.35
8971,8972,56.79
8971,9970,41.19
8971,9982,38.97
8971,14674,35.97
8972,8971,56.79
8972,9998,38.08
8972,25271,320.90
8973,8712,66.58
8973,8921,21.84
8973,9005,133.49
8974,8929,42.65
8974,8991,56.79
8974,98413,35.71
8975,8928,78.54
8975,8930,34.79
8975,9003,77.86
8976,9002,41.19
8977,8898,130.10
8977,8932,63.50
8977,8933,43.64
8977,8994,51.16
8978,8712,40.81
8978,8979,44.67
8978,8987,31.71
8979,8978,44.67
8980,8983,44.62
8980,9006,60.05
8981,8927,38.93
8981,8984,51.75
8981,9012,73.45
8982,8999,41.25
8983,8980,44.62
8983,111314,52.56
8983,111753,50.04
8984,8981,51.75
8985,8996,23.37
8986,9010,59.01
8987,8713,59.81
8987,8978,31.71
8987,8988,46.63
8988,8987,46.63
8989,8995,26.76
8990,8991,45.62
8990,8993,43.63
8990,9030,80.16
8991,8974,56.79
8991,8990,45.62
8991,8997,33.73
8991,9028,81.32
8992,8937,10.91
8992,8994,52.55
8992,9009,43.37
8993,8937,29.75
8993,8990,43.63
8993,9008,41.19
8994,8977,51.16
8994,8992,52.55
8994,9019,61.17
8995,8989,26.76
8995,8996,24.81
8995,9000,20.04
8996,8985,23.37
8996,8995,24.81
8996,9001,16.68
8997,8991,33.73
8997,9016,94.92
8997,98413,58.94
8998,9016,40.04
8999,8982,41.25
8999,9000,30.82
8999,9007,15.60
9000,8995,20.04
9000,8999,30.82
9000,9022,53.46
9001,8996,16.68
9001,9002,25.80
9001,9023,57.90
9002,8976,41.19
9002,9001,25.80
9002,76550,18.93
9003,8975,77.86
9003,9004,24.81
9003,76549,15.60
9004,9003,24.81
9004,9026,54.49
9004,111309,42.36
9005,8973,133.49
9005,9017,20.04
9005,111314,68.97
9006,8980,60.05
9006,9007,38.69
9006,9015,16.71
9007,8999,15.60
9007,9006,38.69
9007,9020,30.04
9008,8993,41.19
9008,9009,42.69
9008,9031,38.93
9009,8992,43.37
9009,9008,42.69
9009,9029,37.82
9010,8986,59.01
9010,9013,25.80
9010,9027,38.97
9011,8713,71.42
9012,8941,12.27
9012,8981,73.45
9012,9016,47.65
9013,8931,96.76
9013,9010,25.80
9013,9032,40.04
9014,9015,43.63
9014,9021,15.57
9014,111753,26.69
9015,9006,16.71
9015,9014,43.63
9015,111310,97.86
9016,8997,94.92
9016,8998,40.04
9016,9012,47.65
9017,9005,20.04
9017,9051,113.46
9017,75640,32.74
9018,8933,113.42
9018,9019,42.64
9018,9041,62.28
9019,8994,61.17
9019,9018,42.64
9019,9042,63.39
9020,9007,30.04
9020,9022,34.22
9021,9014,15.57
9021,9046,87.85
9021,111313,96.86
9022,9000,53.46
9022,9020,34.22
9022,9023,25.88
9023,9001,57.90
9023,9022,25.88
9023,9024,24.81
9024,9023,24.81
9024,9025,27.85
9024,76550,39.03
9025,9024,27.85
9025,9026,25.80
9025,76549,38.93
9026,9004,54.49
9026,9025,25.80
9026,9027,24.89
9027,9010,38.97
9027,9026,24.89
9027,9032,26.86
9028,8991,81.32
9028,9030,46.60
9028,9045,69.01
9029,9009,37.82
9029,9031,44.64
9029,98412,41.14
9030,8990,80.16
9030,9028,46.60
9030,9031,44.62
9031,9008,38.93
9031,9029,44.64
9031,9030,44.62
9032,9013,40.04
9032,9027,26.86
9032,9039,28.91
9033,9050,46.71
9034,8941,32.26
9034,9035,81.68
9034,9043,46.80
9035,9034,81.68
9035,9044,44.65
9036,9040,46.60
9036,75639,23.35
9037,9048,44.52
9038,9039,50.57
9038,9040,40.65
9038,9069,159.06
9039,9032,28.91
9039,9038,50.57
9039,9074,157.93
9040,9036,46.60
9040,9038,40.65
9040,108088,159.01
9041,9018,62.28
9041,9042,42.65
9041,9055,44.48
9042,9019,63.39
9042,9041,42.65
9042,9053,42.27
9042,98412,53.59
9043,9034,46.80
9043,9044,79.52
9043,9056,40.14
9044,9035,44.65
9044,9043,79.52
9044,9045,41.78
9044,9057,35.93
9045,9028,69.01
9045,9044,41.78
9045,9048,47.71
9046,9021,87.85
9046,9047,30.82
9046,111312,8.99
9047,9046,30.82
9047,75641,48.07
9047,111310,11.41
9048,9037,44.52
9048,9045,47.71
9048,9050,48.70
9049,9080,130.95
9049,75639,53.96
9049,111310,33.88
9050,9033,46.71
9050,9048,48.70
9050,9060,38.97
9051,9017,113.46
9051,9052,13.93
9051,111312,58.76
9052,9051,13.93
9053,9042,42.27
9053,9054,54.58
9053,9055,41.66
9054,9053,54.58
9054,9063,34.48
9054,98412,42.25
9055,9041,44.48
9055,9053,41.66
9055,9064,61.51
9056,9043,40.14
9056,9057,77.35
9056,9065,37.86
9057,9044,35.93
9057,9056,77.35
9057,9058,129.48
9057,9066,43.77
9058,9057,129.48
9058,9060,11.95
9058,9078,73.63
9059,58866,46.72
9060,9050,38.97
9060,9058,11.95
9060,9062,26.98
9061,9071,55.79
9061,111311,117.34
9062,9060,26.98
9062,9063,18.87
9062,9075,70.08
9063,9054,34.48
9063,9062,18.87
9063,9064,67.75
9064,9055,61.51
9064,9063,67.75
9065,9056,37.86
9065,9066,73.67
9065,9072,36.78
9066,9057,43.77
9066,9065,73.67
9066,9068,37.10
9066,9073,31.70
9067,9076,41.14
9068,9066,37.10
9068,9089,71.34
9068,111524,40.79
9069,9038,159.06
9069,9077,16.89
9069,108088,43.63
9070,111524,12.10
9071,9061,55.79
9071,37840,66.86
9071,111752,37.69
9072,9065,36.78
9072,9073,69.41
9072,9086,40.04
9073,9066,31.70
9073,9072,69.41
9073,9090,45.86
9074,9039,157.93
9074,9077,26.77
9074,111781,64.46
9075,9062,70.08
9075,9076,53.55
9075,9078,42.65
9075,9084,23.37
9076,9067,41.14
9076,9075,53.55
9076,111338,69.01
9076,111781,44.62
9077,9069,16.89
9077,9074,26.77
9077,111337,66.75
9078,9058,73.63
9078,9075,42.65
9078,9085,26.76
9079,9080,37.68
9079,75639,136.77
9079,108088,48.60
9080,9049,130.95
9080,9079,37.68
9080,9081,45.62
9081,9080,45.62
9081,75641,77.24
9081,111336,67.31
9082,9083,136.94
9083,9082,136.94
9083,31112,110.81
9083,37840,45.02
9083,111335,64.68
9084,9075,23.37
9085,9078,26.76
9086,9072,40.04
9086,9087,42.77
9086,111341,53.70
9087,9086,42.77
9088,9089,60.50
9089,9068,71.34
9089,9088,60.50
9089,9090,42.63
9090,9073,45.86
9090,9089,42.63
9090,111340,43.37
9091,9782,58.50
9091,111337,7.78
9092,9091,184.45
9092,111336,7.85
9093,3115,26.05
9093,9201,51.54
9093,9349,9.11
9094,44,253.52
9094,62886,12.10
9095,9096,105.85
9095,96549,14.23
9095,96550,14.23
9096,3854,5.98
9096,9095,105.85
9096,96548,39.40
9097,1746,92.72
9097,9099,63.22
9097,44288,90.31
9098,1746,67.31
9098,6006,30.28
9098,9099,90.06
9099,9097,63.22
9099,9098,90.06
9099,9100,55.24
9100,9099,55.24
9100,9105,120.32
9100,44289,36.44
9101,9102,68.90
9101,9103,65.11
9101,44289,28.55
9102,9101,68.90
9103,9101,65.11
9103,9104,89.23
9103,9107,57.57
9104,1745,122.51
9104,3079,126.11
9104,9103,89.23
9105,9100,120.32
9105,9106,23.28
9105,9108,137.42
9106,9105,23.28
9106,9107,47.24
9106,9109,63.59
9107,9103,57.57
9107,9106,47.24
9107,44290,46.26
9108,1739,65.05
9108,6017,43.14
9108,9105,137.42
9109,6017,49.13
9109,6018,46.26
9109,9106,63.59
9110,4108,50.80
9110,6208,4.55
9110,9111,54.84
9111,9110,54.84
9111,9112,41.78
9111,9115,80.06
9112,9111,41.78
9112,9113,52.11
9112,47459,34.50
9113,9112,52.11
9113,9116,75.62
9113,9331,38.37
9114,9123,114.84
9114,81650,45.28
9114,97721,8.60
9115,9111,80.06
9115,9117,44.82
9115,97918,28.53
9116,9113,75.62
9116,9118,36.72
9116,9335,37.94
9117,9115,44.82
9117,47459,42.81
9117,47460,48.47
9118,4104,60.81
9118,9116,36.72
9118,9125,74.99
9119,9121,41.26
9119,9331,38.37
9119,47460,2.27
9120,9124,37.94
9120,9126,109.11
9121,9119,41.26
9121,9122,37.17
9121,9127,40.27
9122,9121,37.17
9122,9125,40.76
9122,9335,37.54
9123,9114,114.84
9123,9124,14.03
9123,47463,44.84
9123,81648,47.54
9124,9120,37.94
9124,9123,14.03
9124,9338,40.76
9125,9118,74.99
9125,9122,40.76
9125,9128,46.87
9126,9120,109.11
9126,9130,38.19
9127,9121,40.27
9127,9129,83.01
9127,46623,37.54
9128,9125,46.87
9128,9333,95.76
9128,47517,8.31
9129,9127,83.01
9129,46622,25.77
9130,9126,38.19
9130,9132,67.94
9130,47465,29.43
9131,47462,76.90
9131,81649,40.76
9131,110068,4.55
9132,9130,67.94
9132,46623,31.07
9132,46625,9.38
9133,9138,107.65
9133,9140,62.07
9134,9135,33.87
9134,9137,23.74
9134,9244,26.80
9135,9134,33.87
9135,9139,38.93
9135,9242,35.79
9135,9244,20.49
9136,9241,50.97
9136,97624,108.84
9136,97632,65.39
9137,9134,23.74
9137,9141,56.11
9137,9234,123.50
9138,9133,107.65
9139,9135,38.93
9139,9141,49.46
9139,9245,77.06
9140,78,222.13
9140,9143,90.77
9141,9137,56.11
9141,9139,49.46
9141,9147,84.01
9142,109488,18.92
9143,9140,90.77
9144,9152,93.13
9145,9146,19.40
9146,9145,19.40
9146,9153,75.16
9146,97677,47.74
9147,9141,84.01
9148,9154,69.89
9148,97632,200.71
9148,97636,48.10
9149,9151,21.33
9149,97677,7.70
9150,39,118.84
9150,4495,75.76
9150,9152,37.24
9150,109486,53.86
9151,9149,21.33
9152,9144,93.13
9152,9150,37.24
9152,9153,22.21
9153,4555,18.56
9153,9146,75.16
9153,9152,22.21
9154,9148,69.89
9154,97624,229.44
9154,109500,60.16
9155,2976,114.53
9155,4503,45.59
9156,6171,31.69
9156,9157,3.71
9156,97682,80.94
9157,9156,3.71
9157,9158,19.13
9157,9271,91.82
9158,1491,46.50
9158,9157,19.13
9158,110662,35.54
9159,1492,39.98
9159,9168,118.90
9159,110664,27.61
9159,110666,81.00
9160,3843,16.21
9160,3850,10.91
9160,9161,56.85
9161,9160,56.85
9162,9164,49.44
9163,4162,42.82
9163,9166,116.82
9163,9269,42.82
9164,9162,49.44
9164,9165,69.31
9164,9167,23.55
9165,9164,69.31
9165,97747,11.11
9165,99101,22.78
9166,9163,116.82
9166,9270,59.65
9166,54642,41.88
9167,6173,54.91
9167,6176,36.15
9167,9164,23.55
9168,1500,20.06
9168,1501,38.63
9168,9159,118.90
9169,6176,28.31
9169,53184,24.36
9169,99101,48.17
9170,97913,26.67
9170,109584,40.77
9170,109615,22.33
9171,38745,19.06
9171,109584,72.46
9171,109614,25.99
9172,1501,84.04
9172,6177,190.76
9172,6178,27.84
9173,38745,43.54
9173,109608,31.97
9173,109672,22.95
9173,109676,17.77
9174,6176,80.75
9175,4177,92.27
9175,109614,36.26
9175,109616,25.22
9176,6179,42.83
9176,9272,37.10
9176,53184,80.83
9177,60469,54.83
9177,99150,27.87
9178,7559,31.94
9178,9181,53.46
9178,9182,35.87
9179,9183,87.53
9179,9186,31.52
9179,109550,20.11
9180,9190,32.68
9181,7559,76.40
9181,9178,53.46
9181,9188,35.10
9182,7561,31.94
9182,9178,35.87
9182,9188,52.13
9183,9179,87.53
9183,9185,18.72
9183,9186,67.11
9184,7557,104.88
9184,9190,42.60
9185,9183,18.72
9185,9189,32.26
9185,9191,24.64
9186,9179,31.52
9186,9183,67.11
9186,9192,34.83
9187,3121,45.13
9187,3122,12.27
9187,9189,27.90
9188,7561,79.75
9188,9181,35.10
9188,9182,52.13
9189,9185,32.26
9189,9187,27.90
9189,91310,90.99
9190,9180,32.68
9190,9184,42.60
9190,91674,21.30
9191,9185,24.64
9191,9192,93.16
9191,9193,31.39
9192,9186,34.83
9192,9191,93.16
9192,9195,31.30
9193,9191,31.39
9193,9195,100.04
9194,9184,67.01
9194,61346,22.93
9194,121828,259.29
9195,9192,31.30
9195,9193,100.04
9196,3122,157.42
9197,1817,54.78
9197,9212,86.19
9197,109532,47.07
9198,99074,15.69
9199,9209,58.52
9199,121772,149.95
9200,122982,5.35
9201,9093,51.54
9201,9213,139.14
9201,97253,109.14
9202,3858,9.11
9202,9210,42.36
9202,106711,19.13
9203,1891,86.28
9203,9217,82.61
9204,3860,40.34
9204,3867,19.14
9204,106712,25.01
9205,3861,52.72
9205,9207,56.06
9205,91312,24.64
9206,60446,65.47
9207,9205,56.06
9207,9208,41.03
9207,9220,62.55
9208,3855,51.49
9208,9207,41.03
9208,9210,56.23
9208,9221,61.67
9209,1891,17.71
9209,99670,139.18
9210,3863,113.42
9210,9202,42.36
