u,v,metres
4354,58490,50.02
4355,36703,359.18
4355,39861,461.41
4356,18467,569.72
4356,36775,8736.68
4357,35705,3919.45
4357,37797,603.30
4358,65279,2154.65
4358,65280,36.29
4359,26305,70.90
4359,52462,4412.36
4360,27463,10678.98
4360,58502,15361.30
4361,10055,291.66
4361,25754,6690.19
4362,10058,458.96
4362,67071,2142.16
4363,4364,60.13
4363,50441,5391.02
4364,4363,60.13
4364,9276,444.96
4365,4369,666.74
4365,58642,7409.24
4366,54467,996.90
4366,61746,390.45
4367,9275,2251.63
4367,58485,1427.35
4368,55518,2940.97
4368,58485,4498.42
4369,4365,666.74
4369,63532,6787.95
4370,43567,800.46
4370,50438,82.80
4370,52654,149.33
4371,37578,7.02
4371,58593,2127.07
4372,15644,4988.65
4372,43539,6036.62
4373,30829,646.84
4373,64501,2381.60
4374,64557,10159.48
4375,4393,3300.61
4375,24813,123.99
4376,24840,99.49
4376,46038,2168.56
4377,33481,149.23
4377,47739,1116.51
4378,4397,399.16
4378,33443,4654.98
4379,33434,176.98
4379,48835,426.03
4380,25106,5672.66
4380,46037,95.66
4381,48936,1330.90
4381,48940,160.66
4382,4386,1398.26
4382,33810,1569.00
4382,65449,1225.56
4383,27836,47.44
4383,30635,67.69
4384,30331,1683.50
4384,37082,5162.97
4385,48788,8011.39
4385,48835,151.11
4386,4382,1398.26
4386,33810,170.28
4387,33466,47.33
4387,33467,229.85
4388,33481,2622.57
4388,33482,655.28
4389,4403,20.42
4389,5441,2104.05
4390,33444,4551.42
4390,33445,401.15
4391,33492,2888.87
4391,33493,2026.45
4392,28683,28.31
4392,33478,10254.80
4393,4375,3300.61
4393,48866,33.35
4394,21512,60.91
4394,65450,658.55
4395,33478,7870.09
4395,42140,74.13
4396,33432,85.57
4396,48856,24862.27
4397,4378,399.16
4397,61336,13308.43
4398,4400,3078.52
4398,48904,1067.43
4399,27841,86.66
4399,47740,1436.10
4400,4398,3078.52
4400,48882,167.58
4401,47734,12.00
4401,47735,422.22
4402,30323,15290.06
4402,33441,60.65
4402,33442,1077.30
4403,4389,20.42
4403,47740,5278.46
4404,4198,161.58
4404,23714,3457.80
4405,48923,5398.87
4405,48928,7546.56
4406,56597,101.98
4406,56600,534.61
4407,24838,267.03
4407,33472,14.22
4408,48931,543.46
4408,48934,601.64
4409,4192,2194.06
4409,48923,22.23
4410,4411,409.21
4410,23891,2669.25
4411,4410,409.21
4411,8188,842.58
4412,29285,108.75
4413,958,2604.98
4413,38312,27.90
4414,5631,28.41
4414,29285,369.67
4415,5622,57.72
4415,38305,678.95
4416,1628,98.35
4416,29591,1175.37
4417,38996,1156.19
4417,38997,5216.86
4418,64147,2080.64
4418,67930,614.30
4419,1342,122.72
4419,1344,773.16
4419,35307,209.91
4420,1340,167.26
4420,33633,698.62
4421,4422,4687.23
4421,27610,374.83
4422,4421,4687.23
4422,27611,1356.24
4423,4424,38.87
4423,65650,377.71
4424,4423,38.87
4424,4428,82.14
4425,4427,26.41
4425,46977,1461.25
4426,4429,40.34
4426,4454,1975.92
4427,4425,26.41
4427,65651,147.42
4428,4424,82.14
4428,23690,821.44
4428,23692,1069.07
4429,4426,40.34
4429,23688,2073.23
4430,2968,841.84
4430,4432,47.54
4431,4433,8530.56
4431,11385,5005.24
4432,4430,47.54
4432,65354,2397.88
4433,4431,8530.56
4433,46261,2297.71
4434,4435,124.32
4434,15295,361.17
4435,1772,110.59
4435,4434,124.32
4436,38438,375.59
4436,66960,49.30
4437,2353,571.69
4437,21714,3677.44
4438,2057,1507.88
4438,4439,7.79
4439,2058,979.03
4439,4438,7.79
4440,321,981.43
4440,4441,7.79
4441,2054,4260.20
4441,4440,7.79
4442,23618,731.85
4442,23698,415.66
4443,4449,212.82
4443,23695,1798.39
4444,4448,67.40
4444,46976,1577.80
4444,46985,50.06
4445,4446,393.12
4445,46982,371.44
4446,4445,393.12
4446,23698,608.83
4447,46977,59.52
4447,46979,83.91
4448,4444,67.40
4448,23687,1648.65
4448,23691,1799.03
4449,4443,212.82
4449,46978,322.07
4450,4451,202.63
4450,33549,2648.94
4451,4450,202.63
4451,46982,2678.53
4452,4453,182.01
4452,46981,2886.11
4453,4452,182.01
4453,33554,2069.74
4454,4426,1975.92
4454,4455,43.27
4455,4454,43.27
4455,65352,562.55
4456,4457,41.82
4456,65351,563.30
4457,4456,41.82
4457,65650,1598.91
4458,4461,11.74
4458,4469,1212.49
4459,4460,10.27
4459,69329,468.01
4460,4459,10.27
4460,4472,1212.48
4461,4458,11.74
4461,49543,1790.62
4462,26591,50.34
4462,26593,1774.14
4463,73,41.66
4463,60647,1724.95
4464,840,98.01
4464,4467,1861.31
4465,4466,109.64
4465,19017,11194.96
4466,4465,109.64
4466,19023,982.14
4467,4464,1861.31
4467,4468,92.84
4468,4467,92.84
4468,43827,8666.59
4469,4458,1212.49
4469,4470,50.61
4470,4469,50.61
4470,50579,667.48
4471,4472,50.61
4471,50580,667.48
4472,4460,1212.48
4472,4471,50.61
4473,13456,890.65
4473,13458,911.46
4473,66671,92.98
4474,43176,14430.07
4474,53125,8.77
4475,40861,6383.72
4475,40862,8686.51
4476,13451,21.24
4476,47894,2663.28
4477,8638,802.81
4477,40879,666.49
4478,40693,1833.77
4478,40860,10525.54
4479,154,75.73
4479,155,232.26
4480,4483,582.62
4480,4492,109.48
4481,737,14.17
4481,4502,81.87
4482,4506,24.70
4482,4507,64.81
4483,4480,582.62
4483,65649,2059.36
4484,4488,14.17
4484,4491,84.26
4485,4509,11.79
4485,65642,1040.03
4486,4511,74.42
4486,4662,1250.36
4487,40493,347.31
4487,48579,633.12
4488,4484,14.17
4488,4496,54.96
4489,4497,12.14
4489,4519,2980.31
4490,4494,11.13
4490,4533,2281.80
4491,4484,84.26
4491,4500,38.28
4492,4480,109.48
4492,4498,233.54
4492,4508,51.93
4493,153,765.86
4493,739,65.81
4494,739,23.70
4494,4490,11.13
4495,4505,64.81
4495,40493,406.33
4496,4488,54.96
4496,4498,73.45
4497,4489,12.14
4497,4501,25.14
4498,4492,233.54
4498,4496,73.45
4499,737,54.75
4499,738,75.69
4500,4491,38.28
4500,65638,907.38
4501,4497,25.14
4501,4512,64.81
4502,4481,81.87
4502,4510,38.28
4503,4506,12.57
4503,4516,2001.41
4504,4507,867.62
4504,4657,828.68
4505,4495,64.81
4505,4509,25.70
4506,4482,24.70
4506,4503,12.57
4507,4482,64.81
4507,4504,867.62
4508,155,47.69
4508,738,184.55
4508,4492,51.93
4508,4511,185.27
4509,4485,11.79
4509,4505,25.70
4510,4502,38.28
4510,65639,915.44
4511,4486,74.42
4511,4508,185.27
4512,152,907.50
4512,4501,64.81
4513,4521,32.26
4513,47407,56.84
4514,4519,54.52
4514,47409,331.57
4515,4516,124.63
4515,47408,466.21
4516,4503,2001.41
4516,4515,124.63
4516,4523,992.07
4517,4530,83.40
4517,41071,1327.28
4518,4522,60.13
4518,4524,82.34
4519,4489,2980.31
4519,4514,54.52
4519,47407,60.12
4520,4531,340.71
4520,4599,1388.40
4520,62450,258.58
4521,4513,32.26
4521,4526,82.31
4522,4518,60.13
4522,4523,73.60
4523,4516,992.07
4523,4522,73.60
4523,47408,401.44
4524,4518,82.34
4524,62452,62.30
4525,4527,14.46
4525,62452,132.41
4526,736,107.93
4526,4521,82.31
4527,4525,14.46
4527,64874,2270.57
4528,4534,82.28
4528,48419,37.86
4529,4532,83.40
4529,65640,2080.74
4530,4517,83.40
4530,40492,511.74
4531,4520,340.71
4531,4532,101.27
4531,48419,62.37
4531,62450,93.45
4532,4529,83.40
4532,4531,101.27
4533,4490,2281.80
4533,47409,315.44
4534,4528,82.28
4534,65637,2083.94
4535,13572,98.13
4535,69891,4108.96
4536,4545,33.07
4536,13786,1517.25
4537,14515,17939.51
4537,22838,922.63
4538,4550,721.22
4538,4555,587.68
4538,6632,36.94
4539,11270,102.30
4539,13495,4377.41
4540,14491,805.40
4540,14492,156.40
4541,4542,5173.17
4541,13585,70.80
4542,4541,5173.17
4542,13588,60.20
4543,4548,5671.09
4543,13688,198.08
4544,13782,196.80
4544,13783,1967.32
4545,4536,33.07
4545,13785,2508.37
4546,13765,27.04
4546,40672,2717.24
4547,13794,40.54
4547,15824,81.83
4548,4543,5671.09
4548,40672,9364.96
4549,13593,119.06
4549,13622,1933.19
4550,4538,721.22
4550,13494,980.09
4550,13529,1902.40
4550,15841,42.56
4551,13580,6891.34
4551,13582,18341.26
4552,13764,35.90
4552,13765,636.61
4553,14487,2684.71
4553,14488,46.11
4554,13054,11865.01
4554,13089,378.33
4555,4538,587.68
4555,4557,19.45
4556,13073,8980.98
4556,13077,124.73
4557,4555,19.45
4557,46130,784.37
4558,13688,4907.98
4558,13689,9773.71
4559,13708,3530.30
4559,13722,6756.56
4560,13795,44.31
4560,15823,252.38
4561,13694,4204.14
4561,66691,8616.49
4562,9333,579.45
4562,13693,2289.53
4563,13690,870.88
4563,13691,2553.08
4564,13704,2330.70
4564,13708,51.86
4565,13737,11478.44
4565,13751,1161.58
4565,13754,1753.82
4566,13709,62.64
4566,13710,791.68
4567,32060,5498.88
4567,53250,120.56
4568,13761,32.50
4568,61926,840.73
4569,4573,4132.27
4569,32061,468.86
4570,13748,49.72
4570,13749,889.62
4571,13744,4560.99
4571,13747,102.38
4572,66644,45.04
4572,66669,40.00
4573,4569,4132.27
4573,32056,905.75
4574,11526,734.42
4574,11527,1259.57
4575,11411,68.21
4575,13955,4439.84
4576,11269,184.60
4576,43171,7434.89
4577,13995,117.91
4577,43151,7056.40
4578,4580,317.17
4578,43161,7799.70
4579,13943,1345.16
4579,13948,79.15
4580,4578,317.17
4580,43160,3552.45
4581,14088,186.38
4581,14095,5130.71
4582,14085,10042.59
4582,14088,1717.98
4583,11356,27.39
4583,53398,1115.86
4584,14086,1718.17
4584,14087,133.73
4585,14100,23.91
4585,14104,3008.40
4586,4587,6628.61
4586,14086,224.63
4587,4586,6628.61
4587,4590,244.43
4588,14113,14.32
4588,68857,4369.64
4589,14096,546.06
4589,14098,67.84
4590,4587,244.43
4590,14084,8163.16
4591,14094,487.24
4591,14097,1563.73
4592,64872,978.09
4592,64875,691.09
4593,4595,66.22
4593,4597,2259.45
4593,64870,2609.23
4594,4604,19.56
4594,4605,1340.88
4595,4593,66.22
4595,4599,1972.32
4595,4601,66.26
4595,62450,1138.78
4596,4598,8.79
4596,4610,257.87
4597,4593,2259.45
4597,4599,228.54
4597,4604,18.55
4598,4596,8.79
4598,64869,115.65
4599,4520,1388.40
4599,4595,1972.32
4599,4597,228.54
4600,145,19.53
4600,41071,742.71
4601,4595,66.26
4601,62451,1223.87
4601,64875,939.47
4602,4607,1036.02
4602,64906,4850.61
4603,735,1231.98
4603,10125,5716.38
4604,4594,19.56
4604,4597,18.55
4605,4594,1340.88
4605,41136,39.20
4606,4608,285.05
4606,4609,1544.53
4606,4610,871.02
4607,207,106.91
4607,4602,1036.02
4608,4606,285.05
4608,4610,588.35
4609,4606,1544.53
4609,64907,660.79
4610,4596,257.87
4610,4606,871.02
4610,4608,588.35
4611,14443,58.63
4611,40608,625.32
4612,28709,1250.98
4612,28710,609.51
4613,28707,18.26
4613,28708,110.05
4614,6650,8626.82
4614,68623,4705.75
4615,14458,6036.26
4615,28707,1062.13
4616,68622,236.84
4616,68623,14.49
4617,27460,9695.22
4617,68627,3787.53
4618,4621,3371.81
4618,14452,1845.94
4619,27460,371.82
4619,27461,584.25
4620,10041,289.94
4621,4618,3371.81
4621,14455,50.73
4622,28710,10.53
4622,28712,3352.06
4623,22846,172.59
4623,23113,362.14
4624,13845,97.99
4624,56593,2515.73
4625,4640,690.83
4625,18345,3013.07
4626,4631,298.77
4626,19303,3191.76
4627,4630,880.60
4627,19304,2962.86
4628,19309,10976.74
4628,37901,23004.39
4629,19302,49.79
4629,19303,4688.91
4630,4627,880.60
4630,67393,6868.13
4631,4626,298.77
4632,13841,255.83
4632,40711,6152.65
4632,56593,785.57
4633,4635,10253.40
4633,63886,7962.87
4634,7779,2843.12
4634,63887,45.43
4634,63889,114.95
4635,4633,10253.40
4635,37900,3368.30
4636,40709,4703.19
4636,40712,5888.33
4637,19297,5043.72
4637,19301,103.05
4638,13833,9831.41
4638,13844,6121.98
4639,13843,2035.12
4639,13844,97.79
4640,4625,690.83
4640,18336,4451.74
4641,7801,2520.00
4641,13826,20429.22
4642,4654,67.55
4642,5067,69.50
4643,4646,43.97
4643,48534,26.10
4644,4669,1142.69
4644,48536,432.35
4645,4661,17.87
4645,5067,649.23
4646,4643,43.97
4646,4652,47.34
4647,4666,50.34
4647,48531,1997.11
4648,4665,51.16
4648,4669,429.25
4649,4657,51.16
4649,4663,1786.51
4650,4658,99.91
4650,48535,227.60
4651,48536,89.96
4651,65534,31.42
4652,4646,47.34
4652,4683,110.72
4653,48542,128.79
4654,4642,67.55
4654,37757,1076.04
4655,151,1900.78
4655,4656,50.34
4656,152,792.31
4656,4655,50.34
4657,4504,828.68
4657,4649,51.16
4658,4650,99.91
4658,5069,335.19
4659,4663,295.85
4659,4664,45.53
4659,48582,1612.04
4660,4668,90.44
4660,48531,9.74
4661,4645,17.87
4661,65534,42.51
4662,4486,1250.36
4662,4666,457.80
4663,4649,1786.51
4663,4659,295.85
4664,4659,45.53
4664,4667,48.79
4665,4648,51.16
4665,48540,160.18
4666,4647,50.34
4666,4662,457.80
4667,4664,48.79
4667,48533,19.84
4668,4660,90.44
4668,48534,2.43
4669,4644,1142.69
4669,4648,429.25
4670,22839,1915.40
4670,57341,8623.22
4671,40706,5961.27
4671,40707,10572.97
4672,57343,1663.25
4672,57350,5150.35
4673,22845,4253.07
4673,40714,12569.59
4674,40707,625.81
4674,50498,3250.03
4675,57342,2607.94
4675,57343,6.04
4676,50491,38.81
4676,50492,1550.04
4677,36666,71.62
4677,42083,1567.46
4677,61409,302.72
4678,9471,47.52
4678,61409,19.60
4678,61410,1137.61
4679,7546,2538.61
4679,15856,32.17
4680,9470,88.98
4680,23916,805.55
4680,43595,63.74
4681,23906,8132.94
4681,41723,9601.13
4682,5068,199.45
4682,37758,262.65
4683,4652,110.72
4683,37756,59.66
4684,4698,1072.03
4684,48533,219.38
4685,4686,76.75
4685,37758,782.49
4685,65593,250.47
4686,4685,76.75
4686,4703,91.60
4687,4689,21.55
4687,4691,19.97
4687,4702,19.35
4687,4719,81.61
4688,4691,102.85
4688,4711,680.12
4688,48391,74.60
4689,4687,21.55
4689,4693,22.84
4689,4699,47.40
4689,4717,104.71
4690,4691,24.68
4690,4702,14.70
4690,44356,379.89
4690,48391,52.79
4691,4687,19.97
4691,4688,102.85
4691,4690,24.68
4691,4693,24.14
4692,65590,174.05
4692,65593,45.35
4693,4689,22.84
4693,4691,24.14
4693,4720,851.43
4693,48996,210.44
4694,5069,542.26
4694,65504,1174.23
4695,65504,19.30
4695,65505,6.74
4696,37757,25.65
4696,65506,502.88
4697,4724,366.76
4697,25823,191.05
4698,4684,1072.03
4698,65502,1094.07
4699,4689,47.40
4699,4726,150.69
4699,48995,90.71
4700,4757,560.70
4700,25821,19.52
4701,4762,541.54
4701,48392,31.40
4702,4687,19.35
4702,4690,14.70
4702,4716,61.68
4702,44355,367.66
4703,4686,91.60
4703,65501,222.03
4704,4717,91.68
4704,65503,551.73
4705,4736,29.53
4705,48996,817.96
4706,4720,189.52
4706,4741,31.28
4707,4742,12.96
4707,4755,97.39
4708,4713,11.24
4708,4731,13.66
4708,4748,40.61
4708,4772,294.44
4709,4732,643.35
4709,4918,509.06
4710,4738,29.93
4710,48995,901.81
4711,4688,680.12
4711,4720,95.29
4711,4732,76.16
4712,4730,79.70
4712,24527,55.74
4713,4708,11.24
4713,4739,17.56
4713,4754,13.66
4713,44359,57.13
4714,24529,26.72
4715,4718,837.55
4715,4735,29.49
4716,4702,61.68
4716,4757,100.45
4717,4689,104.71
4717,4704,91.68
4718,4715,837.55
4718,10324,24.57
4719,4687,81.61
4719,4756,94.57
4720,4693,851.43
4720,4706,189.52
4720,4711,95.29
4721,4761,29.93
4721,33600,1199.58
4722,4729,71.54
4722,25823,650.83
4723,4755,29.04
4723,10325,1596.42
4724,4697,366.76
4724,4760,150.48
4725,4732,168.19
4725,4758,49.22
4726,4699,150.69
4726,4762,89.46
4727,4743,70.68
4727,25822,493.41
4728,4737,436.10
4728,4906,511.00
4729,4722,71.54
4729,4732,37.22
4729,4737,238.40
4730,4712,79.70
4730,4819,223.51
4731,4708,13.66
4731,4743,114.34
4731,4754,11.24
4731,4770,33.53
4732,4709,643.35
4732,4711,76.16
4732,4725,168.19
4732,4729,37.22
4733,4820,166.08
4733,24529,20.01
4734,4744,83.22
4734,4815,222.56
4735,4715,29.49
4735,4759,12.96
4736,4705,29.53
4736,4905,1078.03
4737,4728,436.10
4737,4729,238.40
4737,4750,53.16
4738,4710,29.93
4738,4907,1085.65
4739,4713,17.56
4739,4748,34.65
4739,4760,62.67
4739,48391,572.93
4740,4758,30.40
4740,4920,1040.08
4741,4706,31.28
4741,4895,74.27
4742,4707,12.96
4742,46974,25.92
4743,4727,70.68
4743,4731,114.34
4744,4734,83.22
4744,24525,55.84
4745,4753,68.55
4745,4754,108.27
4746,4802,104.81
4746,4808,40.34
4746,4817,20.52
4746,4826,20.97
4747,4812,139.74
4747,4818,34.22
4748,4708,40.61
4748,4739,34.65
4748,4792,75.55
4749,10323,25.04
4749,46974,840.14
4750,4737,53.16
4750,4752,378.82
4750,4914,855.34
4751,4813,20.97
4751,4822,19.55
4751,4823,50.85
4752,4750,378.82
4752,4903,449.58
4753,4745,68.55
4753,29873,538.80
4754,4713,13.66
4754,4731,11.24
4754,4745,108.27
4754,44357,43.10
4755,4707,97.39
4755,4723,29.04
4756,4719,94.57
4756,65505,555.30
4757,4700,560.70
4757,4716,100.45
4758,4725,49.22
4758,4740,30.40
4759,4735,12.96
4759,4761,96.50
4760,4724,150.48
4760,4739,62.67
4760,4769,47.76
4761,4721,29.93
4761,4759,96.50
4762,4701,541.54
4762,4726,89.46
4763,4779,32.37
4763,4796,857.65
4764,4781,36.10
4764,37755,711.75
4765,4779,100.57
4765,46972,11.23
4766,4771,37.21
4766,4797,831.24
4766,4798,607.98
4767,4770,27.70
4767,63966,556.38
4767,63967,579.50
4768,4785,49.01
4768,63964,810.38
4769,4760,47.76
4769,4780,175.57
4769,4788,48.34
4770,4731,33.53
4770,4767,27.70
4770,63963,777.19
4771,4766,37.21
4771,4784,137.74
4771,4798,644.09
4772,4708,294.44
4772,46973,147.89
4772,65308,50.64
4773,4805,573.58
4773,63965,22.47
4773,65525,308.91
4774,4777,41.04
4774,63963,466.49
4774,63964,27.34
4775,4789,16.74
4775,4806,590.07
4776,63967,56.60
4777,4774,41.04
4777,4787,899.76
4777,4809,259.43
4778,4789,22.17
4778,4793,954.81
4778,4794,819.38
4779,4763,32.37
4779,4765,100.57
4780,4769,175.57
4780,4784,33.19
4780,4797,1041.69
4781,4764,36.10
4781,4784,27.41
4781,4789,136.13
4782,4799,809.99
4783,4791,83.00
4784,4771,137.74
4784,4780,33.19
4784,4781,27.41
4784,4788,162.41
4785,4768,49.01
4785,4787,26.72
4785,65308,27.18
4786,4800,972.95
4787,4777,899.76
4787,4785,26.72
4787,4804,880.71
4788,4769,48.34
4788,4784,162.41
4788,4792,48.14
4788,46972,64.38
4789,4775,16.74
4789,4778,22.17
4789,4781,136.13
4790,63966,31.30
4791,4783,83.00
4791,63962,63.27
4792,4748,75.55
4792,4788,48.14
4792,46973,31.31
4793,4778,954.81
4793,4802,41.04
4793,4808,23.84
4794,4778,819.38
4794,4795,149.85
4794,4808,163.04
4795,4794,149.85
4795,4798,76.70
4795,37754,17.20
4796,4763,857.65
4796,4804,48.63
4797,4766,831.24
4797,4780,1041.69
4797,4813,223.92
4798,4766,607.98
4798,4771,644.09
4798,4795,76.70
4799,4782,809.99
4799,4800,212.53
4799,4805,71.95
4800,4786,972.95
4800,4799,212.53
4801,4802,48.16
4801,4804,102.60
4802,4746,104.81
4802,4793,41.04
4802,4801,48.16
4803,4805,25.97
4803,61565,240.43
4803,65525,239.36
4804,4787,880.71
4804,4796,48.63
4804,4801,102.60
4805,4773,573.58
4805,4799,71.95
4805,4803,25.97
4806,4775,590.07
4806,37754,68.24
4807,4809,12.73
4807,4818,46.89
4807,4826,15.01
4808,4746,40.34
4808,4793,23.84
4808,4794,163.04
4808,4822,58.93
4809,4777,259.43
4809,4807,12.73
4810,4821,42.99
4810,4825,169.10
4811,4820,43.96
4811,4823,166.21
4812,4747,139.74
4812,4824,42.99
4813,4751,20.97
4813,4797,223.92
4814,4819,12.96
4814,10322,30.83
4815,4734,222.56
4815,4816,12.09
4816,4815,12.09
4816,10321,30.83
4817,4746,20.52
4817,4825,66.50
4818,4747,34.22
4818,4807,46.89
4819,4730,223.51
4819,4814,12.96
4820,4733,166.08
4820,4811,43.96
4821,4810,42.99
4821,24528,168.06
4822,4751,19.55
4822,4808,58.93
4823,4751,50.85
4823,4811,166.21
4824,4812,42.99
4824,24526,167.13
4825,4810,169.10
4825,4817,66.50
4826,4746,20.97
4826,4807,15.01
4827,4185,259.73
4827,39449,4606.56
4828,4835,1318.41
4828,4933,119.60
4828,4943,631.75
4829,1934,19.14
4829,69272,396.82
4830,4833,388.32
4830,4850,2286.25
4831,4834,18.42
4831,4841,2780.19
4832,4833,18.42
4832,4836,988.31
4833,4830,388.32
4833,4832,18.42
4834,4831,18.42
4834,4837,988.68
4835,4828,1318.41
4835,4836,34.05
4836,4832,988.31
4836,4835,34.05
4837,4834,988.68
4837,4838,34.43
4838,4837,34.43
4838,4933,1209.94
4839,4855,31.31
4839,4891,394.59
4840,4848,80.65
4840,4862,3040.39
4840,41074,662.03
4841,4831,2780.19
4841,4850,118.83
4841,4860,218.03
4842,4853,42.89
4842,4860,58.95
4842,4866,56.32
4843,4851,1109.01
4843,4856,321.16
4843,4859,307.09
4844,4860,295.32
4844,4935,48.25
4845,4848,49.01
4845,4864,485.54
4845,4942,1711.77
4846,4853,194.35
4846,4942,47.80
4847,4851,242.02
4847,4868,1499.95
4848,4840,80.65
4848,4845,49.01
4849,4853,193.72
4849,4939,49.14
4850,4830,2286.25
4850,4841,118.83
4850,10100,1660.05
4851,4843,1109.01
4851,4847,242.02
4851,4861,115.84
4852,4866,293.33
4852,4938,48.72
4853,4842,42.89
4853,4846,194.35
4853,4849,193.72
4854,4856,64.02
4854,4861,1247.84
4854,4939,1537.98
4855,4839,31.31
4855,4879,3738.51
4856,4843,321.16
4856,4854,64.02
4856,4938,1462.66
4857,4870,1405.07
4857,27429,2248.54
4858,4859,1048.83
4858,64246,1500.85
4859,4843,307.09
4859,4858,1048.83
4860,4841,218.03
4860,4842,58.95
4860,4844,295.32
4861,4851,115.84
4861,4854,1247.84
4861,4863,1222.82
4862,4840,3040.39
4862,4877,941.13
4863,4861,1222.82
4863,4864,851.01
4864,4845,485.54
4864,4863,851.01
4865,4896,1694.51
4865,4935,1839.17
4866,4842,56.32
4866,4852,293.33
4866,10099,2045.08
4867,4886,42.81
4867,48583,3387.83
4868,4847,1499.95
4868,64244,38.96
4869,4872,2915.86
4869,48997,1048.67
4870,4857,1405.07
4870,64249,867.07
4871,206,2015.65
4871,4884,891.84
4872,4869,2915.86
4872,4887,42.81
4873,4877,558.59
4873,64245,38.38
4874,4882,2045.46
4874,4889,1017.32
4874,40917,57.02
4875,4883,1393.43
4875,4890,754.53
4875,48997,401.72
4876,4883,3223.14
4876,64243,78.51
4877,4862,941.13
4877,4873,558.59
4878,64245,590.88
4878,64903,3784.22
4879,4855,3738.51
4879,64250,866.12
4880,4889,92.29
4880,40916,29.44
4880,40917,869.07
4881,4888,754.53
4882,4874,2045.46
4882,4888,23.91
4883,4875,1393.43
4883,4876,3223.14
4884,4871,891.84
4884,11412,289.36
4885,48583,749.94
4886,4867,42.81
4886,64248,299.55
4887,4872,42.81
4887,64247,295.96
4888,4881,754.53
4888,4882,23.91
4889,4874,1017.32
4889,4880,92.29
4889,11413,60.52
4890,206,24.52
4890,4875,754.53
4891,4839,394.59
4891,4892,356.01
4892,4891,356.01
4892,4893,554.86
4893,4892,554.86
4893,4912,278.13
4894,4895,581.82
4894,4897,139.50
4895,4741,74.27
4895,4894,581.82
4895,4897,721.44
4896,4865,1694.51
4896,4920,11.76
4897,4894,139.50
4897,4895,721.44
4897,4900,258.95
4898,4908,36.43
4898,4918,941.98
4899,4909,505.13
4900,4897,258.95
4900,4904,12.73
4901,4907,15.61
4901,27429,1693.10
4902,4903,592.17
4903,4752,449.58
4903,4902,592.17
4903,4914,25.92
4904,4900,12.73
4904,41074,1032.43
4905,4736,1078.03
4905,4912,12.73
4906,4728,511.00
4906,4919,940.10
4907,4738,1085.65
4907,4901,15.61
4908,4898,36.43
4908,4915,378.21
4909,4899,505.13
4909,4914,243.74
4909,4916,505.35
4910,4917,57.90
4910,41466,2621.17
4911,4915,57.27
4911,4933,2952.13
4912,4893,278.13
4912,4905,12.73
4913,4917,379.63
4913,4919,35.02
4914,4750,855.34
4914,4903,25.92
4914,4909,243.74
4915,4908,378.21
4915,4911,57.27
4916,4909,505.35
4917,4910,57.90
4917,4913,379.63
4918,4709,509.06
4918,4898,941.98
4919,4906,940.10
4919,4913,35.02
4920,4740,1040.08
4920,4896,11.76
4921,43715,18884.86
4921,43716,5992.37
4922,15886,9488.62
4922,24544,11563.54
4923,15892,3723.49
4923,15893,30.14
4924,8730,269.68
4924,24543,5980.85
4925,4929,77.38
4925,16427,4553.32
4926,16393,31.42
4926,16394,4298.40
4927,16394,34.86
4927,16395,903.58
4928,4929,3491.10
4928,46054,6807.07
4929,4925,77.38
4929,4928,3491.10
4930,16425,60.17
4930,64188,113.31
4930,69941,877.17
4931,16418,10449.26
4931,16419,1107.23
4932,4933,28.02
4932,4981,566.22
4932,41466,358.43
4933,4828,119.60
4933,4838,1209.94
4933,4911,2952.13
4933,4932,28.02
4934,57213,36.69
4934,57218,3114.45
4935,4844,48.25
4935,4865,1839.17
4936,4940,485.04
4936,4945,387.11
4937,4941,63.35
4937,4943,932.27
4937,4979,582.82
4938,4852,48.72
4938,4856,1462.66
4939,4849,49.14
4939,4854,1537.98
4940,4936,485.04
4940,4944,60.32
4940,4986,1664.63
4941,4937,63.35
4941,4943,869.87
4941,4977,242.04
4942,4845,1711.77
4942,4846,47.80
4943,4828,631.75
4943,4937,932.27
4943,4941,869.87
4944,4940,60.32
4944,4945,932.02
4944,4990,2128.52
4945,4936,387.11
4945,4944,932.02
4945,4981,157.05
4946,4949,455.11
4946,16359,710.07
4947,9530,163.90
4947,47005,111.26
4948,16334,4638.45
4948,16336,25.49
4949,4946,455.11
4949,16358,69.91
4950,16347,37.74
4950,46926,851.09
4951,42753,2826.98
4951,42754,1096.19
4952,4954,237.64
4952,24259,6295.23
4953,15442,736.25
4953,57100,412.63
4954,4952,237.64
4954,42752,1114.31
4955,1348,1100.56
4955,1354,3152.06
4956,8389,339.79
4956,42750,9204.62
4957,46953,2592.71
4957,52788,1828.44
4958,38748,82.73
4958,47111,2357.81
4959,6789,5086.97
4959,51518,8505.73
4960,31296,5400.21
4960,59974,714.24
4961,6789,11055.89
4961,54377,4301.28
4962,31292,4172.54
4962,59955,7110.07
4963,6793,1856.10
4963,6795,1066.47
4964,6790,4415.03
4964,49806,4596.16
4965,31888,1402.13
4965,31910,359.23
4966,5023,7578.36
4966,36343,3580.96
4967,51577,358.96
4967,61697,235.49
4968,8383,858.43
4968,62034,1843.37
4969,6831,655.29
4969,61678,72.60
4969,61679,88.98
4970,31810,25.07
4970,31811,157.07
4971,6824,6382.81
4971,31874,2745.95
4972,31212,244.09
4972,56102,610.33
4973,22623,36.71
4973,22624,1560.92
4974,6823,1543.48
4974,31232,916.82
4975,4980,705.22
