u,v,metres
3485,75863,31.46
3486,39142,75.37
3487,292,80.18
3487,3488,19.93
3488,3371,39.00
3489,3467,4.57
3490,1359,129.30
3490,3491,190.21
3490,34917,52.33
3490,76834,15.60
3491,1335,81.40
3491,1337,53.78
3491,3490,190.21
3491,28484,103.71
3492,5472,6.23
3492,15000,26.54
3493,3499,133.90
3493,7474,77.68
3493,7475,125.39
3494,3503,62.00
3494,9247,178.17
3494,61551,26.29
3495,9070,59.02
3495,45137,122.28
3495,61550,40.09
3495,61553,12.61
3496,3504,99.22
3496,9046,71.26
3497,7309,239.72
3497,7475,26.85
3497,8917,102.87
3498,7473,78.54
3498,7476,48.38
3498,7479,117.03
3499,3493,133.90
3499,9067,112.31
3499,24618,94.46
3500,3503,75.72
3500,9072,272.08
3501,24877,28.31
3502,4002,36.82
3502,40309,22.05
3503,3494,62.00
3503,3500,75.72
3503,9245,178.06
3503,24616,90.17
3504,3496,99.22
3504,3505,18.21
3504,21372,163.79
3505,3504,18.21
3505,8920,35.60
3505,9055,73.19
3506,1318,59.92
3506,1319,13.94
3506,10536,59.47
3507,38387,109.11
3508,39096,22.44
3509,26948,15.24
3509,50645,12.93
3510,1305,13.35
3510,10521,64.73
3511,1359,112.81
3511,1363,11.89
3511,35736,56.52
3512,1337,59.08
3512,1339,14.27
3512,3513,125.34
3513,1327,14.27
3513,3506,61.93
3514,2810,13.67
3514,35010,9.53
3515,2072,72.21
3516,2073,46.72
3516,3517,70.94
3517,3515,65.21
3518,3217,111.91
3518,3223,112.66
3518,3519,87.14
3519,3518,87.14
3519,55252,19.02
3519,55254,23.36
3520,2097,53.11
3520,3223,130.08
3520,55254,82.88
3521,3216,133.43
3521,3219,58.85
3521,40298,49.41
3521,55258,165.68
3522,2055,99.09
3522,2069,159.13
3523,3145,25.44
3523,56428,23.38
3523,56430,7.78
3524,27544,9.51
3524,47146,34.87
3524,55619,11.41
3525,37492,5.94
3525,37493,7.82
3525,55724,272.82
3526,3527,48.55
3526,4323,61.19
3526,47586,15.80
3527,3526,48.55
3527,4324,57.91
3527,55295,293.55
3528,3535,75.70
3528,3537,87.26
3528,55148,115.88
3528,55734,63.60
3529,29526,55.85
3529,37497,8.08
3529,37498,8.06
3530,37495,71.22
3530,56770,4.20
3531,37494,5.94
3531,37495,86.14
3531,55244,117.95
3532,15926,50.88
3532,37504,115.66
3532,56652,12.66
3533,3110,41.39
3533,55750,42.10
3533,56078,38.92
3534,1991,165.14
3534,3113,90.63
3534,7370,86.24
3535,3528,75.70
3535,3538,110.40
3535,55735,58.16
3535,56332,107.76
3536,9856,60.07
3536,38067,104.53
3536,55723,21.05
3537,3528,87.26
3537,55736,41.05
3537,55739,38.97
3537,56264,80.17
3538,3535,110.40
3538,68986,142.28
3539,3214,52.18
3540,47676,66.85
3541,1991,82.35
3541,56331,27.43
3541,61466,1.11
3542,3215,136.79
3543,3056,227.02
3543,3071,153.65
3544,3543,44.49
3544,3551,84.18
3545,25041,114.24
3545,40988,6.31
3545,56363,117.68
3546,3118,106.83
3546,55842,80.96
3547,10111,57.83
3547,55312,16.82
3547,55313,29.51
3548,5184,92.55
3548,55303,78.85
3548,55780,140.98
3548,61474,63.33
3549,55303,13.66
3549,55305,32.52
3549,56525,20.00
3550,3084,81.00
3550,40981,6.75
3550,56001,8.90
3551,3080,84.15
3552,40987,147.35
3552,48263,70.18
3553,40987,6.31
3553,56359,27.98
3554,25001,5.56
3554,40975,119.94
3555,3079,103.52
3555,56703,173.42
3555,65774,70.43
3556,3557,103.21
3556,25019,71.54
3556,56703,24.20
3557,3556,103.21
3557,18125,106.77
3557,56212,113.64
3558,24999,6.75
3558,25019,4.45
3558,25020,5.25
3559,4579,121.89
3560,1265,17.72
3560,1266,105.30
3560,49507,77.71
3561,50272,14.82
3561,78309,56.75
3561,78310,59.04
3562,1283,16.97
3562,3561,53.08
3563,1390,19.30
3563,35725,231.83
3563,71465,8.40
3564,1402,23.15
3564,39841,85.38
3564,71464,102.36
3565,1378,533.51
3565,51277,28.07
3565,51428,21.81
3566,19345,24.79
3567,3566,125.90
3568,32837,55.52
3569,19340,13.77
3569,39143,121.06
3570,668,138.82
3570,4030,37.62
3570,41091,6.69
3571,27976,63.28
3571,41088,7.14
3571,75837,40.57
3572,1147,162.22
3572,45103,13.76
3573,1065,50.03
3573,1083,216.07
3573,4705,691.86
3574,1083,68.07
3574,1094,26.41
3574,33338,41.71
3575,66459,91.24
3576,70828,37.75
3576,76839,126.64
3577,3350,192.54
3578,3577,86.31
3579,36239,8.60
3579,56011,35.97
3579,56013,63.86
3579,56014,74.17
3580,3136,137.76
3580,9870,43.22
3581,1742,135.14
3581,18055,51.94
3582,9947,50.22
3582,9951,34.09
3582,27310,8.06
3583,9945,33.81
3583,9950,41.61
3583,55773,16.22
3584,4166,153.54
3584,18739,156.80
3585,3587,43.86
3585,31248,50.45
3585,47524,86.88
3586,1871,443.13
3586,47524,18.09
3587,3585,43.86
3587,9941,45.78
3587,73085,65.43
3588,73086,31.53
3589,7611,145.10
3589,8621,9.39
3589,26108,196.49
3590,870,210.01
3590,3442,18.96
3590,41081,6.67
3591,3712,98.99
3592,4071,113.65
3593,41077,124.58
3593,44807,37.79
3593,75902,34.27
3594,3221,77.37
3595,24535,181.64
3596,2339,64.28
3596,3597,47.75
3597,3596,47.75
3597,3598,13.71
3598,2340,39.90
3598,3597,13.71
3598,32948,52.03
3599,5495,423.22
3600,3626,51.80
3600,32050,14.06
3601,1997,125.98
3601,40330,69.13
3601,40331,28.16
3602,31314,31.83
3602,31315,11.58
3602,58287,21.56
3603,47453,95.79
3603,57203,22.16
3603,57271,28.41
3604,47074,32.08
3604,50594,65.00
3604,57203,60.35
3604,57212,32.13
3605,43274,73.35
3605,76689,32.13
3605,76690,38.20
3606,26759,8.41
3606,58500,26.30
3606,58501,33.38
3607,40410,13.77
3607,58212,16.97
3607,58217,66.61
3608,3609,139.46
3608,42130,78.92
3608,77303,154.58
3609,3608,139.46
3609,79519,60.34
3609,79522,34.06
3610,17007,38.57
3610,30982,74.52
3610,46996,97.75
3611,7081,18.55
3612,10066,17.88
3613,1481,61.88
3613,3615,31.47
3614,9873,63.58
3614,19098,39.96
3615,3614,4.57
3616,2201,169.02
3617,2135,69.93
3617,2138,18.00
3617,55592,130.31
3618,2118,61.60
3618,7461,78.16
3618,48952,50.14
3619,31608,104.66
3619,61894,29.51
3620,2847,100.40
3621,2020,333.83
3621,3622,307.04
3621,19840,98.76
3622,3621,307.04
3622,60977,90.33
3623,19869,69.51
3623,19872,72.05
3623,51991,10.90
3624,1983,194.21
3624,2006,203.18
3625,19817,7.89
3625,31533,111.84
3626,2037,19.46
3626,3600,51.80
3627,3628,65.16
3628,28501,10.03
3629,21295,144.59
3629,41636,94.10
3629,41638,65.61
3630,1996,51.50
3630,2000,57.91
3630,15887,45.60
3630,15889,74.65
3631,2034,28.93
3631,2040,45.59
3631,61979,14.78
3632,15915,101.55
3632,61979,47.56
3633,26978,42.40
3633,41096,6.41
3634,75780,22.14
3634,77863,47.65
3635,696,45.76
3635,46584,162.98
3636,48249,73.34
3637,48249,40.30
3638,4072,121.06
3638,75857,12.79
3639,3640,12.62
3639,32944,106.32
3640,3639,12.62
3640,10237,231.66
3641,3642,72.11
3641,25396,214.66
3641,58603,91.74
3642,3641,72.11
3642,3643,86.34
3643,3642,86.34
3643,25395,288.77
3643,79225,16.13
3644,3645,58.87
3644,25384,159.31
3644,43094,155.58
3645,3644,58.87
3645,3650,71.77
3645,16979,76.06
3645,55962,59.83
3646,3647,62.69
3646,36157,114.42
3646,55962,13.77
3647,3646,62.69
3647,36158,116.97
3648,7891,78.90
3648,16977,63.55
3648,16979,126.09
3648,16980,36.67
3649,16978,27.50
3649,16979,36.84
3649,36157,73.34
3650,3645,71.77
3651,47453,14.60
3652,57276,8.49
3652,57680,25.67
3653,6688,237.82
3653,19211,10.45
3653,72976,46.64
3654,6692,51.05
3654,27356,82.02
3655,1962,82.27
3655,1966,85.98
3655,1970,45.84
3656,3657,47.35
3656,3659,57.91
3656,48235,18.00
3657,3656,47.35
3657,27297,56.95
3657,48226,40.08
3658,1929,32.88
3658,3660,51.36
3658,48235,13.84
3659,3656,57.91
3659,27297,49.51
3659,45926,104.54
3660,3658,51.36
3660,46428,22.18
3661,1905,35.27
3661,22762,275.48
3661,61908,368.15
3662,3668,26.58
3663,3664,38.97
3663,15920,34.61
3664,2042,44.82
3664,3663,38.97
3664,23513,37.84
3665,3668,61.14
3665,23513,15.76
3666,3667,29.62
3666,61971,35.79
3666,62616,58.54
3667,1981,511.66
3667,3666,29.62
3667,61953,378.10
3668,3662,26.58
3668,3665,61.14
3668,41424,72.76
3668,41425,55.67
3669,2042,438.81
3669,2050,32.88
3669,61991,17.69
3670,2129,25.22
3670,2133,167.76
3670,42955,49.39
3671,2381,66.11
3671,2387,81.78
3671,32982,180.13
3671,41514,93.14
3672,3676,14.71
3672,9038,107.30
3672,21368,81.23
3673,9042,125.95
3673,9049,72.18
3673,21370,53.13
3674,2357,62.28
3674,35709,47.92
3674,55442,21.48
3675,2390,53.54
3675,9043,184.58
3675,38826,11.17
3676,3679,226.17
3676,21366,63.81
3677,9047,63.71
3677,15110,66.06
3677,38826,102.85
3678,2367,115.75
3678,3679,113.62
3678,32950,194.02
3679,3676,226.17
3679,3678,113.62
3679,61634,50.62
3680,3681,202.22
3680,47046,8.08
3681,38828,117.14
3682,9038,21.74
3682,20635,122.41
3682,21365,75.52
3683,2813,320.44
3683,9442,12.80
3684,7478,75.78
3684,27295,274.35
3684,54791,51.22
3685,15335,88.44
3685,27552,16.96
3686,3208,48.17
3686,3688,131.16
3687,3688,41.16
3687,5186,111.09
3688,23580,80.31
3689,7681,101.82
3689,47132,27.21
3690,281,99.52
3690,3693,58.40
3691,3739,63.03
3691,78322,103.36
3692,278,155.48
3692,3694,59.23
3693,3690,58.40
3693,3692,120.16
3694,3692,59.23
3694,77385,62.69
3695,10068,19.47
3695,37256,315.41
3696,277,75.49
3697,7681,29.00
3698,2863,97.80
3698,65343,38.46
3699,88,343.41
3699,28945,139.14
3700,97,32.96
3700,65342,52.78
3701,3702,110.04
3702,10171,45.48
3702,44799,16.66
3703,8621,361.86
3704,21590,129.13
3705,6,88.91
3705,3704,39.37
3705,46406,12.46
3706,164,15.38
3706,20648,13.05
3707,117,36.90
3707,3708,83.40
3707,21606,11.90
3708,2863,179.26
3709,3785,30.05
3709,65329,16.39
3710,21596,145.47
3711,16,15.47
3711,51438,5.45
3712,3710,10.74
3712,3713,125.91
3713,47457,13.94
3714,18,12.25
3714,22583,97.16
3715,3714,36.77
3715,43152,57.94
3716,10175,112.09
3717,15,108.27
3717,22,109.37
3717,3716,77.52
3718,19,113.72
3718,3717,53.51
3719,77,55.61
3719,3720,132.65
3719,49501,9.52
3720,70,55.72
3720,78,66.57
3721,3722,145.62
3722,3723,77.27
3723,48577,13.51
3724,282,16.04
3725,394,12.45
3725,65270,479.63
3726,276,209.89
3726,15618,457.49
3727,40156,17.59
3727,77547,52.63
3728,233,13.72
3728,14476,53.63
3728,65351,53.19
3729,3730,87.62
3729,46354,59.30
3730,14475,42.72
3731,51619,71.38
3731,65357,23.38
3732,3727,11.56
3732,46988,47.10
3733,145,14.76
3733,39162,29.57
3733,39163,30.53
3734,51617,67.38
3735,3702,10.91
3735,77786,51.44
3736,19339,71.55
3737,32934,15.38
3737,39144,23.81
3738,3740,49.19
3738,4009,72.67
3738,51104,8.40
3739,7676,9.44
3739,51104,88.01
3740,3697,57.70
3740,7676,39.15
3741,3367,255.24
3741,71908,66.28
3742,76201,65.34
3743,4227,60.01
3743,4784,16.12
3745,30688,86.37
3746,16000,116.89
3746,61218,93.34
3747,4285,66.95
3747,41363,29.77
3747,60968,79.02
3748,4285,64.16
3748,22835,9.84
3748,61880,127.18
3749,670,149.37
3749,41134,65.42
3750,642,98.91
3750,41137,7.00
3751,648,31.63
3751,654,28.42
3751,41137,50.14
3752,33355,15.77
3752,78354,53.37
3752,79480,18.90
3753,980,95.47
3753,20651,131.71
3754,1081,250.98
3754,1137,147.83
3755,32008,42.90
3756,1108,429.32
3756,1155,116.89
3756,33876,44.27
3757,1120,189.42
3757,40018,619.87
3757,48498,11.58
3758,1144,94.99
3758,3760,116.42
3759,1140,60.26
3759,3760,124.11
3760,3758,116.42
3760,3759,124.11
3761,340,137.54
3761,5295,19.16
3761,5296,25.26
3762,40828,3.86
3762,48579,175.45
3763,52336,4.45
3764,39114,10.76
3764,79557,12.30
3765,990,21.24
3765,79480,114.37
3766,3765,11.07
3767,29162,77.33
3767,41121,6.12
3768,3882,17.30
3769,3767,14.03
3770,3883,7.98
3771,46730,198.71
3771,47596,127.80
3772,897,21.44
3772,41128,4.92
3772,51163,5.94
3773,937,56.80
3773,938,26.87
3773,66516,25.09
3774,1072,19.50
3774,1078,89.52
3774,37645,184.96
3775,1039,110.99
3775,1060,104.08
3775,51697,10.08
3776,1111,50.74
3776,32538,116.92
3776,66466,85.16
3777,1026,33.61
3777,1030,52.81
3777,15251,137.86
3778,1104,56.03
3778,1110,69.74
3778,15273,29.96
3779,70290,7.69
3779,70519,47.36
3780,1229,63.53
3780,3781,74.74
3780,6242,28.05
3781,1205,432.61
3781,3780,74.74
3782,1210,386.92
3782,70120,3.34
3783,28684,63.73
3784,746,82.34
3784,759,46.85
3784,770,77.79
3784,777,24.46
3785,122,159.36
3785,65329,31.80
3786,132,32.50
3786,3787,39.09
3787,3786,39.09
3787,3877,29.82
3787,10045,29.81
3788,27408,34.28
3788,43940,31.54
3789,3683,83.77
3789,9441,6.30
3790,22921,69.31
3790,24613,247.23
3790,55717,179.85
3790,61471,105.90
3791,3792,108.33
3791,7538,147.51
3791,15922,132.15
3791,24929,172.99
3792,3791,108.33
3793,3794,39.37
3793,45655,36.39
3794,297,205.27
3794,3793,39.52
3795,25662,11.17
3796,3805,232.53
3796,5117,442.02
3796,38631,6.75
3797,3796,202.30
3797,36879,10.90
3797,53962,88.00
3798,3805,167.38
3798,53963,13.34
3798,65644,34.82
3798,65645,49.03
3799,44115,39.98
3799,44121,63.81
3799,68105,168.55
3800,5112,71.78
3801,31956,80.09
3801,38474,7.44
3802,59453,124.82
3802,68105,6.67
3803,9145,75.76
3803,38472,9.52
3803,44786,36.69
3804,5118,93.85
3804,68107,6.67
3805,3796,232.53
3805,3798,167.38
3805,5116,244.45
3806,76625,32.26
3807,29934,90.55
3807,37678,8.06
3808,111,13.78
3808,50320,89.33
3809,35927,19.17
3809,35929,234.45
3810,22584,170.39
3810,77809,31.27
3811,10099,14.28
3812,128,42.76
3813,130,45.64
3813,133,88.10
3814,112,125.74
3814,3815,23.38
3815,3814,23.38
3816,3817,82.05
3816,3877,58.97
3817,138,30.02
3817,3816,82.05
3817,3853,60.44
3818,200,47.84
3818,208,94.33
3819,208,119.58
3819,3844,58.10
3820,39509,3.34
3820,40750,15.31
3821,3824,87.80
3822,185,139.67
3823,197,32.10
3823,3821,81.90
3824,202,21.07
3825,7666,170.46
3825,28553,180.52
3826,3827,68.30
3826,7647,12.41
3827,3828,79.52
3828,10122,51.12
3828,33510,89.81
3829,1859,25.49
3829,25941,26.02
3830,6933,37.48
3830,51308,19.47
3831,51517,2.38
3832,25003,7.72
3833,3829,5.66
3834,25916,45.10
3835,19923,34.40
3836,1503,9.44
3836,3837,229.33
3836,22655,156.39
3837,1562,398.15
3837,3836,229.33
3837,22655,13.31
3838,1565,23.55
3838,19916,373.68
3838,46323,77.58
3839,47640,297.47
3839,63748,35.39
3839,63750,33.75
3840,1293,101.05
3840,4661,110.86
3840,10524,144.09
3841,1138,92.02
3841,73123,181.62
3842,22404,29.09
3843,1629,100.36
3843,8559,131.74
3843,21254,380.12
3844,181,44.17
3844,191,120.33
3845,1872,88.87
3846,38303,903.05
3847,79470,1796.11
3848,46633,282.84
3848,51464,14.89
3849,52922,23.13
3849,71776,22.74
3849,71778,6.75
3850,1083,151.54
3850,32287,118.99
3850,32382,25.02
3851,4705,225.67
3851,24405,10.06
3852,32159,48.84
3852,76083,4.57
3853,2864,59.24
3853,3817,60.44
3853,46777,43.25
3854,121,58.60
3854,46777,83.17
3855,45102,19.18
3855,57374,6.39
3856,1523,101.79
3856,31944,7.65
3856,43216,32.37
3857,57820,68.22
3857,58219,32.12
3858,7413,36.81
3858,27642,23.97
3858,58220,53.90
3859,3860,25.64
3860,10070,50.90
3860,79339,34.51
3861,5754,47.37
3861,26360,78.10
3862,2764,54.87
3862,63316,37.35
3862,63317,23.42
3863,1547,161.02
3863,3864,83.68
3863,63260,10.23
3864,3863,83.68
3864,34922,70.96
3864,34923,77.24
3865,39077,15.88
3865,63262,66.91
3866,3867,88.37
3866,3868,101.50
3866,39076,44.61
3867,1530,17.82
3867,3866,88.37
3867,3868,100.05
3868,3866,101.50
3868,3867,100.05
3868,39077,59.18
3869,27168,139.81
3869,32152,8.40
3870,3871,222.93
3870,47679,42.89
3871,1538,43.95
3871,3870,222.93
3871,63340,42.45
3872,27420,45.88
3873,1697,93.10
3874,5759,117.47
3874,32136,16.10
3875,22604,53.39
3875,32009,65.10
3875,78826,127.99
3876,1700,43.74
3876,1705,49.39
3876,78825,164.54
3877,141,14.80
3877,3787,29.82
3878,40978,76.90
3878,51213,132.43
3879,22917,46.75
3879,48225,114.57
3880,7562,66.04
3880,37677,4.57
3881,677,95.63
3881,709,11.57
3881,714,39.98
3882,3770,8.62
3882,42779,37.10
3883,859,100.31
3883,3884,14.05
3884,3769,10.13
3884,41118,27.27
3885,3768,9.49
3885,75861,27.46
3886,3887,342.72
3886,11923,1156.87
3886,24420,1589.74
3887,3886,342.72
3887,3888,49.39
3888,2605,61.17
3888,3887,49.39
3889,50854,26.81
3890,35353,19.88
3890,51985,130.91
3891,26081,20.68
3891,35355,20.04
3892,20362,19.92
3892,35357,20.70
3893,5193,6501.17
3893,30039,1046.53
3893,40028,1458.11
3894,29546,546.13
3894,29598,563.29
3895,10634,117.83
3895,10635,327.86
3895,14902,651.14
3896,52099,49.35
3896,52107,39.42
3896,52111,19.36
3897,52109,26.34
3897,52110,43.17
3897,52113,6.75
3898,10622,92.11
3898,29504,19.93
3898,29555,271.88
3899,3900,53.16
3899,10622,78.84
3899,29578,82.13
3900,3899,53.16
3900,3901,29.34
3900,10623,123.97
3901,3900,29.34
3901,29499,69.10
3901,45918,25.60
3902,3903,46.90
3902,43350,82.52
3902,45918,99.71
3903,2649,72.41
3903,3902,46.90
3903,29503,58.97
3904,22521,1748.43
3905,22518,1227.41
3905,22521,383.59
3906,3907,121.23
3907,2568,690.82
3907,3906,121.23
3907,10638,381.93
3908,10638,282.47
3909,33586,493.07
3909,36178,12.28
3910,36167,46.87
3911,33584,59.47
3912,36170,32.79
3912,51499,91.94
3913,7834,570.71
3914,7833,218.00
3915,36168,148.80
3915,51497,133.19
3916,39511,82.42
3917,33585,749.25
3918,13660,18.55
3918,33700,484.33
3919,3920,18.94
3919,39504,33.89
3920,13660,475.46
3920,33700,15.71
3921,3922,80.36
3921,12900,113.07
3922,3921,80.36
3922,3924,124.91
3922,12890,242.42
3923,12874,18.88
3923,12882,147.57
3924,3922,124.91
3924,12894,71.34
3924,12900,168.59
3925,3926,163.20
3925,12872,177.59
3925,12890,336.60
3926,3925,163.20
3926,12859,61.34
3926,12867,47.35
3927,3928,173.43
3927,12848,18.23
3927,21631,14.77
3928,3927,173.43
3928,12847,117.81
3928,21628,352.77
3929,13061,1476.93
3930,13640,173.64
3930,13655,56.67
3930,13664,243.62
3931,3012,208.13
3931,21603,151.34
3932,26025,27.27
3932,47264,46.68
3932,47265,49.07
3933,1452,60.19
3933,3935,176.14
3934,1448,76.87
3934,1452,149.66
3934,1477,265.53
3935,5753,26.01
3935,50958,19.72
3936,1477,131.02
3936,64873,22.93
3937,61250,30.12
3938,3939,326.69
3939,3940,172.71
3940,18760,155.71
3941,46609,14.49
3942,3943,36.71
3943,24991,710.61
3944,18763,10.08
3945,3937,355.28
3946,4575,13.31
3946,4701,243.86
3947,3944,773.56
3948,24795,19.96
3949,275,399.68
3949,3950,53.58
3950,3949,53.58
3951,307,106.11
3951,311,56.10
3951,323,60.84
3952,3200,48.97
3952,3953,140.50
3953,3952,140.50
3953,31540,32.25
3954,288,82.15
3954,3955,108.06
3955,5187,42.22
3955,5189,98.65
3956,3957,88.29
3956,41224,19.20
3956,53881,44.05
3956,53891,47.78
3957,3956,88.29
3958,7452,250.87
3959,32679,192.23
3960,59568,35.76
3961,2757,241.41
3961,3962,283.12
3961,32753,42.29
3962,3961,283.12
3963,7392,29.09
3963,15721,37.17
3964,3966,14.88
3964,31155,96.18
3965,29249,5.25
3966,3968,18.36
3967,31594,14.79
3968,20172,6.67
3968,26558,8.47
3969,11653,15.36
3970,28369,39.08
3970,75062,49.20
3970,75759,15.64
3971,34762,110.05
3971,75971,154.36
3971,75990,117.41
3972,40904,53.22
3972,59354,7.35
3973,3974,164.08
3973,3975,97.79
3973,59664,40.09
3974,2727,51.60
3974,3973,164.08
3974,74806,26.87
3975,3973,97.79
3975,11658,79.79
3975,11660,129.16
3975,23665,82.28
3976,3984,87.04
3976,23671,44.44
3976,75110,43.24
3976,75751,20.17
3977,3978,161.40
3977,34939,75.60
3978,3979,170.94
3978,38877,12.42
3979,45249,5.37
3979,74770,8.40
3980,3983,7.78
3981,3982,176.87
3981,40594,8.40
3981,74744,39.24
3982,39515,7.74
3983,59656,48.77
3983,59660,8.47
3984,3976,87.04
3984,75116,35.44
3984,75119,11.55
3985,3986,26.09
3985,74871,31.63
3985,74873,55.08
3986,3985,26.09
3986,74878,16.63
3986,74880,13.31
3987,23671,59.52
3987,75103,13.08
3987,75545,59.37
3988,2723,95.53
3988,28915,56.69
3988,35023,26.61
3989,3990,136.19
3989,23659,94.81
3989,28834,21.72
3990,27560,47.29
3990,44065,89.64
3991,2723,128.48
3991,7927,126.34
3991,23659,100.81
3991,59659,159.11
3992,3584,21.15
3993,3994,110.75
3994,3996,79.46
3995,1884,114.57
3996,33818,67.00
3997,2081,37.81
3997,36398,279.09
3998,2341,336.08
3999,3998,132.67
4000,2346,423.00
4001,3946,41.48
4001,20634,49.29
4002,3502,36.82
4002,21365,33.77
4002,24996,60.12
4003,21377,108.03
4003,24876,86.51
4004,18761,275.44
4004,50057,757.95
4004,61250,18.00
4005,50057,119.29
4006,4005,55.01
4007,3207,75.95
4007,5383,44.45
4007,15204,82.04
4008,4009,18.68
4008,4010,83.71
4008,4014,14.28
4009,3738,72.67
4009,4008,18.68
4009,4011,135.98
4010,4008,83.71
4010,4016,22.61
4011,4009,135.98
4011,4012,37.36
4011,23356,17.70
4012,4011,37.36
4012,4013,38.51
4012,4014,135.03
4013,4012,38.51
4013,5383,133.74
4014,4008,14.28
4014,4012,135.03
4014,4015,5.45
4015,4014,5.45
4015,4016,85.09
4015,5383,18.23
4016,4015,85.09
4016,23579,31.98
4017,4018,29.08
4017,32907,15.73
4018,329,172.63
4018,4017,29.08
4018,4019,70.40
4019,4018,70.40
4020,23394,24.33
4021,4209,138.22
4021,8404,21.50
4021,32890,10.91
4021,39148,27.59
4022,605,105.19
4022,665,49.01
4022,47553,28.55
4023,589,29.09
4023,4220,24.33
4023,32885,69.35
4024,682,19.03
4024,4025,113.67
4024,34870,16.65
4025,4024,113.67
4025,4215,17.66
4025,4216,4.59
4026,4209,88.46
4026,4214,95.76
4026,4215,10.03
4027,32836,78.46
4027,68376,12.79
4028,24948,76.13
4029,41108,104.67
4030,4031,33.45
4030,4033,84.49
4031,4032,50.80
4031,48241,10.75
4032,4031,50.80
4033,4030,84.49
4034,43455,47.03
4034,65267,18.72
4035,15637,42.71
4035,18139,6.97
4036,531,29.97
4036,583,79.40
4036,40142,55.20
4037,4039,117.99
4038,566,85.41
4039,573,53.86
4039,582,22.84
4039,4037,117.99
4040,5468,276.46
4040,45007,43.99
4041,4042,21.83
4041,75960,41.62
4042,30446,72.78
4042,75959,67.89
4043,4040,38.98
4043,44941,85.77
4044,5467,79.95
4045,15004,73.97
4045,26066,216.36
4046,4047,43.63
4046,43702,30.42
4047,43703,19.93
4047,43704,85.68
4048,4057,70.65
4048,4058,28.52
4048,38340,67.43
4049,38339,80.29
4049,38340,22.16
4050,46994,8.70
4051,4053,64.27
4051,46994,43.17
4051,76187,37.85
4052,76187,9.46
4053,4051,64.27
4053,4055,15.05
4054,4055,63.44
4054,4056,88.74
4055,4053,15.05
4055,4054,63.44
4055,4059,34.86
4056,34670,61.15
4057,3306,46.02
4057,4048,70.65
4058,4048,28.52
4059,4055,34.86
4060,977,51.42
4060,51868,110.73
4061,1093,22.95
4061,65395,55.50
4062,2515,69.25
4062,2516,87.18
4062,12779,47.38
4063,2535,611.10
4063,12797,271.17
4063,12802,140.36
4064,2536,45.85
4064,12817,1088.74
4064,12827,358.56
4065,3050,89.66
4065,18108,162.33
4065,73357,58.01
4066,1957,346.82
4067,1043,51.68
4067,39371,14.09
4068,3445,176.88
4068,4070,426.25
4069,3319,15.94
4069,29221,12.41
4070,44763,47.48
4070,44765,77.95
4071,705,194.25
4072,572,191.63
4072,6178,17.70
4073,705,10.98
4073,28969,377.94
4074,835,58.09
4074,23384,27.43
4075,44820,125.60
4075,77100,57.19
4076,4077,25.34
4076,4080,67.84
4076,4084,31.57
4077,4076,25.34
4077,4078,25.26
4077,16973,73.58
4078,3447,44.22
4078,4077,25.26
4078,23367,27.82
4079,23367,22.26
4080,4076,67.84
4080,16973,23.42
4080,22635,129.74
4081,4082,88.94
4081,22635,43.37
4081,44820,59.09
4082,4081,88.94
4082,4084,61.85
4082,4085,26.92
4083,4075,92.67
4083,76087,10.75
4083,76088,26.92
4084,4076,31.57
4084,4082,61.85
4084,22635,79.97
4085,4082,26.92
4085,75876,48.26
4086,4087,64.77
4086,29160,36.36
4087,4086,64.77
4088,910,129.68
4088,4089,26.39
4088,4090,17.61
4089,4088,26.39
4089,4090,28.61
4090,4088,17.61
4090,40831,134.14
4091,910,40.52
4091,4089,87.05
4092,4093,11.63
4092,76179,78.31
4093,4092,11.63
4093,39926,27.93
4093,76180,6.31
4094,1038,19.22
4094,45728,106.75
4094,76139,81.42
4095,1047,44.39
4095,79296,13.31
4096,1048,26.73
4096,1051,104.64
4096,4097,42.31
4096,46827,57.83
4097,4096,42.31
4098,46827,83.51
4099,1044,99.11
4099,1055,15.81
4099,1065,138.22
4100,4101,46.60
4100,43804,58.96
4100,76672,102.13
4101,4100,46.60
4102,4126,267.50
4103,25983,14.26
4103,29078,30.61
4103,68156,42.37
4104,26641,135.57
4104,59249,16.79
4105,59305,8.49
4106,7744,143.43
4107,25907,47.59
4108,12268,193.47
4108,35091,11.30
4109,19687,164.67
4109,30693,153.09
4109,35095,27.12
4110,51671,68.10
4110,69581,24.47
4111,4112,164.64
4111,44789,236.33
4111,79671,73.58
4112,4111,164.64
4112,9786,11.30
4112,39225,13.77
4113,26588,801.39
4113,30738,13.36
4114,4115,75.39
4115,9841,1462.17
4115,16179,151.71
4115,30210,536.52
4116,5763,42.05
4116,39647,116.97
4117,37760,10.85
4117,50993,4.57
4118,6565,24.43
4118,32557,15.79
4119,42338,9.22
4119,42355,7.38
4120,62846,31.17
4121,23716,93.43
4121,47396,10.50
4122,74965,69.44
4123,51034,9.44
4123,74969,96.26
4124,4123,14.47
4125,13487,107.26
4125,18793,13.70
4125,39915,105.68
4126,48678,152.35
4127,6272,6.75
4128,4127,400.87
4129,4128,90.83
4130,26448,12.44
4130,66937,3.34
4131,6274,23.13
4131,44583,93.72
4132,6275,171.70
4132,28157,104.35
4132,28223,152.39
4132,44582,128.91
4133,24692,86.00
4133,26452,55.84
4133,37964,25.60
4134,26452,13.34
4134,28108,50.52
